STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
SD1,진도,20210713,AM,27.0,27.5,28.0,4.9,5.0,5.1,4,0
SD1,진도,20210713,PM,27.0,27.7,28.0,4.7,4.9,5.1,4,0
SD1,진도,20210714,AM,28.0,28.5,29.0,4.9,4.9,4.9,3,0
SD1,진도,20210714,PM,28.0,28.7,29.0,3.6,4.3,4.9,4,0
SD1,진도,20210715,AM,28.0,29.0,30.0,3.3,3.8,4.3,4,0
SD1,진도,20210715,PM,27.0,28.7,30.0,3.8,4.1,4.3,4,0
SD2,무창포,20210713,AM,27.0,27.5,28.0,5.2,5.4,5.6,4,0
SD2,무창포,20210713,PM,27.0,27.7,28.0,4.1,4.8,5.2,3,0
SD2,무창포,20210714,AM,27.0,27.5,28.0,5.4,5.8,6.1,3,0
SD2,무창포,20210714,PM,26.0,27.3,28.0,4.6,5.0,5.4,3,0
SD2,무창포,20210715,AM,27.0,27.5,28.0,3.5,3.6,3.7,4,0
SD2,무창포,20210715,PM,27.0,27.7,28.0,2.5,3.7,4.8,4,0
SD4,제부도,20210713,AM,27.0,28.0,29.0,3.9,4.0,4.1,4,0
SD4,제부도,20210713,PM,28.0,29.0,30.0,3.8,4.0,4.3,4,0
SD4,제부도,20210714,AM,27.0,27.5,28.0,4.5,4.5,4.6,3,0
SD4,제부도,20210714,PM,28.0,28.3,29.0,4.4,4.5,4.6,4,0
SD4,제부도,20210715,AM,26.0,27.0,28.0,2.7,2.8,2.8,4,0
SD4,제부도,20210715,PM,27.0,28.0,29.0,2.7,4.3,5.5,4,0
SD5,서건도,20210713,AM,29.0,29.0,29.0,3.8,4.1,4.4,3,0
SD5,서건도,20210713,PM,28.0,28.7,29.0,3.9,4.2,4.4,3,0
SD5,서건도,20210714,AM,29.0,29.0,29.0,3.6,3.9,4.2,3,0
SD5,서건도,20210714,PM,29.0,29.3,30.0,3.6,3.8,4.2,4,0
SD5,서건도,20210715,AM,29.0,29.5,30.0,2.1,3.0,3.9,3,0
SD5,서건도,20210715,PM,29.0,29.7,30.0,3.7,3.8,3.9,4,0
SD6,실미도,20210713,AM,26.0,27.0,28.0,5.0,5.3,5.6,4,0
SD6,실미도,20210713,PM,26.0,27.0,28.0,5.2,5.6,5.9,4,0
SD6,실미도,20210714,AM,26.0,26.5,27.0,6.3,6.4,6.6,3,0
SD6,실미도,20210714,PM,26.0,26.7,27.0,6.3,6.4,6.6,4,0
