인천-단동,-999,0.9
인천-석도,-999,0.9
인천-백령,-999,0.9
인천-연평,-999,0.9
대천-외연,-999,0.6
군산-어청,-999,0.5
격포-위도,-999,0.4
목포-홍도,-999,1.0
목포-제주,-999,1.3
완도-제주,-999,1.3
완도-청산,-999,0.7
녹동-제주,-999,0.7
여수-제주,-999,0.7
부산-제주,-999,0.5
통영-소매물,-999,0.5
부산-대마,-999,0.5
부산-후쿠오카,-999,0.5
부산-오사카,-999,0.5
포항-울릉,-999,0.2
후포-울릉,-999,0.3
강릉-울릉,-999,0.4
묵호-울릉,-999,0.4
