어청도,22.9,0.3,서해
연도,23.2,0.3,남해
상태도,22.2,1.0,서해
거문도,23.7,0.9,남해
욕지도,25.2,0.3,남해
모항항,20.9,0.5,서해
방포항,21.9,0.3,서해
서귀포,23.4,0.8,남해
울산,18.4,0.3,동해
영흥도,18.8,0.4,서해
신시도,22.4,0.3,서해
울진후정,23.6,0.2,동해
부산서부,21.4,0.5,남해
추자도,23.7,1.2,남해
외옹치항,20.9,0.2,동해
포항,23.1,0.2,동해
거제도,21.6,0.6,남해
성산포,23.0,0.4,남해
신지도,22.0,0.6,남해
아야진항,21.2,0.2,동해
후포,23.1,0.3,동해
상왕등도,22.9,0.5,서해
김녕,25.4,0.5,남해
하조도,20.2,0.5,서해
가거도,25.5,1.5,서해
부산남부,19.6,0.5,남해
국화도,20.1,0.2,서해
부산동부,21.5,0.3,남해
