생산일,코드,권역,지역,예측일자,어종,어종타입,물때,물때점수,최소파고,평균파고,최대파고,파고점수,최소수온,평균수온,최대수온,수온점수,최저기온,평균기온,최대기온,기온점수,최소풍속,평균풍속,최대풍속,풍속점수,총점수,예보지수
20210902,SF71,남해동부,부산동부,20210902,농어,SB,3,3,0.9,1.0,1.0,3,23.3,23.9,24.4,3,22.6,23.1,23.6,4,7.1,8.0,8.7,3,3.04,보통
20210902,SF60,남해동부,부산서부,20210902,우럭,RF,3,4,0.8,0.8,0.9,3,24.1,24.3,24.4,3,23.0,23.3,23.6,4,5.9,7.2,8.1,3,3.20,보통
20210902,SF61,남해동부,부산서부,20210902,감성돔,BP,3,3,0.8,0.8,0.9,3,24.1,24.3,24.4,2,23.0,23.3,23.6,4,5.9,7.2,8.1,3,2.84,나쁨
20210902,SF62,남해동부,부산서부,20210902,돌돔,RB,3,4,0.8,0.8,0.9,3,24.1,24.3,24.4,5,23.0,23.3,23.6,4,5.9,7.2,8.1,3,3.60,보통
20210902,SF63,남해동부,부산서부,20210902,참돔,RP,3,3,0.8,0.8,0.9,3,24.1,24.3,24.4,3,23.0,23.3,23.6,4,5.9,7.2,8.1,3,3.04,보통
20210902,SF64,남해동부,부산서부,20210902,벵에돔,OP,3,3,0.8,0.8,0.9,3,24.1,24.3,24.4,2,23.0,23.3,23.6,4,5.9,7.2,8.1,3,2.84,나쁨
20210902,SF65,남해동부,부산서부,20210902,농어,SB,3,3,0.8,0.8,0.9,3,24.1,24.3,24.4,3,23.0,23.3,23.6,4,5.9,7.2,8.1,3,3.04,보통
20210902,SF1,황해남부,상왕등도,20210902,감성돔,BP,3,3,0.1,0.2,0.2,5,25.6,25.7,25.7,1,23.4,23.8,24.3,4,2.9,5.3,7.1,3,3.36,보통
20210902,SF29,황해남부,상태도,20210902,농어,SB,3,3,0.2,0.2,0.2,5,26.7,26.8,26.9,2,22.9,23.4,24.2,4,0.8,1.6,3.9,4,3.80,보통
20210902,SF31,황해남부,상태도,20210902,참돔,RP,3,3,0.2,0.2,0.2,5,26.7,26.8,26.9,2,22.9,23.4,24.2,4,0.8,1.6,3.9,4,3.80,보통
20210902,SF32,황해남부,상태도,20210902,돌돔,RB,3,4,0.2,0.2,0.2,5,26.7,26.8,26.9,4,22.9,23.4,24.2,4,0.8,1.6,3.9,4,4.36,좋음
20210902,SF33,황해남부,상태도,20210902,우럭,RF,3,4,0.2,0.2,0.2,5,26.7,26.8,26.9,2,22.9,23.4,24.2,4,0.8,1.6,3.9,4,3.96,보통
20210902,SF34,황해남부,상태도,20210902,감성돔,BP,3,3,0.2,0.2,0.2,5,26.7,26.8,26.9,1,22.9,23.4,24.2,4,0.8,1.6,3.9,4,3.60,보통
20210902,SF7,제주도,서귀포,20210902,벵에돔,OP,3,3,0.3,0.3,0.4,4,26.9,27.3,27.5,1,25.5,26.1,27.2,5,1.3,3.7,4.7,4,3.28,보통
20210902,SF10,제주도,성산포,20210902,돌돔,RB,3,4,0.2,0.3,0.4,4,27.1,27.4,27.6,3,25.1,25.5,25.8,5,3.2,5.4,7.6,3,3.60,보통
20210902,SF15,황해남부,신시도,20210902,우럭,RF,3,4,0.1,0.1,0.1,5,25.8,26.1,26.3,2,23.6,24.0,24.4,5,2.0,5.2,7.2,3,3.76,보통
20210902,SF16,남해서부,신지도,20210902,우럭,RF,3,4,0.2,0.3,0.4,4,24.3,25.3,26.1,2,23.8,24.1,24.5,5,0.5,2.7,5.1,3,3.40,보통
20210902,SF54,동해중부,아야진항,20210902,우럭,RF,3,4,0.5,0.6,0.7,3,22.9,23.5,23.7,3,21.5,21.8,22.0,4,2.5,4.0,5.0,3,3.20,보통
20210902,SF55,동해중부,아야진항,20210902,감성돔,BP,3,3,0.5,0.6,0.7,3,22.9,23.5,23.7,2,21.5,21.8,22.0,4,2.5,4.0,5.0,3,2.84,나쁨
20210902,SF24,황해중부,어청도,20210902,농어,SB,3,3,0.3,0.4,0.4,4,25.2,25.8,26.2,3,24.0,24.2,24.4,5,0.6,1.9,3.0,4,3.68,보통
20210902,SF25,황해중부,어청도,20210902,참돔,RP,3,3,0.3,0.4,0.4,4,25.2,25.8,26.2,3,24.0,24.2,24.4,5,0.6,1.9,3.0,4,3.68,보통
20210902,SF26,황해중부,어청도,20210902,돌돔,RB,3,4,0.3,0.4,0.4,4,25.2,25.8,26.2,5,24.0,24.2,24.4,5,0.6,1.9,3.0,4,4.24,좋음
20210902,SF27,황해중부,어청도,20210902,우럭,RF,3,4,0.3,0.4,0.4,4,25.2,25.8,26.2,2,24.0,24.2,24.4,5,0.6,1.9,3.0,4,3.64,보통
20210902,SF28,황해중부,어청도,20210902,감성돔,BP,3,3,0.3,0.4,0.4,4,25.2,25.8,26.2,1,24.0,24.2,24.4,5,0.6,1.9,3.0,4,3.28,보통
20210902,SF4,남해서부,연도,20210902,감성돔,BP,3,3,0.5,0.5,0.5,4,25.5,25.6,25.6,1,23.1,23.5,24.1,4,7.7,8.3,8.7,3,3.00,보통
20210902,SF47,황해중부,영흥도,20210902,우럭,RF,3,4,0.1,0.1,0.2,5,24.6,24.9,25.3,3,22.0,23.4,24.2,4,2.7,4.5,6.3,3,3.92,보통
20210902,SF48,황해중부,영흥도,20210902,농어,SB,3,3,0.1,0.1,0.2,5,24.6,24.9,25.3,3,22.0,23.4,24.2,4,2.7,4.5,6.3,3,3.76,보통
20210902,SF52,동해중부,외옹치항,20210902,우럭,RF,3,4,0.5,0.6,0.7,3,23.7,24.0,24.1,3,21.5,21.8,21.9,4,2.3,4.1,4.9,4,3.44,보통
20210902,SF53,동해중부,외옹치항,20210902,감성돔,BP,3,3,0.5,0.6,0.7,3,23.7,24.0,24.1,2,21.5,21.8,21.9,4,2.3,4.1,4.9,4,3.08,보통
20210902,SF8,남해동부,욕지도,20210902,벵에돔,OP,3,3,0.8,0.9,1.0,3,24.5,24.7,24.8,2,22.9,23.2,23.6,4,5.8,7.3,8.4,3,2.84,나쁨
20210902,SF5,동해남부,울산,20210902,감성돔,BP,3,3,0.6,0.6,0.6,3,22.3,22.4,22.4,3,23.6,23.9,24.1,4,6.8,7.5,8.2,3,3.04,보통
20210902,SF6,동해남부,울진후정,20210902,감성돔,BP,3,3,0.6,0.7,0.8,3,23.5,23.9,24.1,2,22.2,22.7,22.8,4,2.3,3.4,4.1,4,3.08,보통
20210902,SF3,남해서부,추자도,20210902,감성돔,BP,3,3,0.3,0.4,0.5,4,26.0,26.1,26.2,1,22.6,23.7,24.8,4,1.3,2.3,3.4,4,3.24,보통
20210902,SF40,동해남부,포항,20210902,농어,SB,3,3,0.9,1.0,1.1,2,23.0,23.3,23.5,3,23.1,23.4,23.5,4,6.0,6.3,6.8,3,2.40,나쁨
20210902,SF42,동해남부,포항,20210902,감성돔,BP,3,3,0.9,1.0,1.1,2,23.0,23.3,23.5,2,23.1,23.4,23.5,4,6.0,6.3,6.8,3,2.40,나쁨
20210902,SF43,동해남부,포항,20210902,벵에돔,OP,3,3,0.9,1.0,1.1,2,23.0,23.3,23.5,3,23.1,23.4,23.5,4,6.0,6.3,6.8,3,2.40,나쁨
20210902,SF9,황해남부,하조도,20210902,돌돔,RB,3,4,0.1,0.1,0.2,5,22.4,23.1,23.7,5,23.2,23.5,24.4,4,0.6,1.6,2.9,4,4.56,좋음
20210902,SF44,동해남부,후포,20210902,벵에돔,OP,3,3,0.7,0.8,0.9,3,23.5,23.7,23.8,3,22.3,22.9,23.1,4,4.0,4.6,5.1,3,3.04,보통
20210902,SF45,동해남부,후포,20210902,감성돔,BP,3,3,0.7,0.8,0.9,3,23.5,23.7,23.8,2,22.3,22.9,23.1,4,4.0,4.6,5.1,3,2.84,나쁨
20210902,SF46,동해남부,후포,20210902,우럭,RF,3,4,0.7,0.8,0.9,3,23.5,23.7,23.8,3,22.3,22.9,23.1,4,4.0,4.6,5.1,3,3.20,보통
20210902,SF2,황해남부,가거도,20210903,감성돔,BP,4,3,0.3,0.4,0.4,4,26.3,26.8,27.2,1,24.0,24.4,24.8,5,3.3,4.1,5.6,3,3.04,보통
20210902,SF35,남해서부,거문도,20210903,농어,SB,4,3,1.4,1.4,1.5,2,25.0,25.4,25.6,3,24.7,25.3,25.6,5,8.4,9.2,9.9,2,2.00,나쁨
20210902,SF37,남해서부,거문도,20210903,참돔,RP,4,3,1.4,1.4,1.5,2,25.0,25.4,25.6,3,24.7,25.3,25.6,5,8.4,9.2,9.9,2,2.00,나쁨
20210902,SF38,남해서부,거문도,20210903,감성돔,BP,4,3,1.4,1.4,1.5,2,25.0,25.4,25.6,1,24.7,25.3,25.6,5,8.4,9.2,9.9,2,2.00,나쁨
20210902,SF39,남해서부,거문도,20210903,우럭,RF,4,3,1.4,1.4,1.5,2,25.0,25.4,25.6,2,24.7,25.3,25.6,5,8.4,9.2,9.9,2,2.00,나쁨
20210902,SF14,남해동부,거제도,20210903,우럭,RF,4,3,1.3,1.4,1.6,2,24.0,24.3,24.4,3,24.0,24.1,24.2,5,7.2,9.5,10.7,2,2.00,나쁨
20210902,SF11,황해중부,국화도,20210903,우럭,RF,4,3,0.1,0.1,0.3,4,25.3,25.8,26.1,2,22.5,23.7,24.1,4,0.7,3.4,5.6,3,3.20,보통
20210902,SF56,제주도,김녕,20210903,벵에돔,OP,4,3,1.0,1.1,1.1,2,26.4,27.2,27.7,1,25.7,25.8,26.0,5,7.7,8.7,9.6,2,2.00,나쁨
20210902,SF57,제주도,김녕,20210903,농어,SB,4,3,1.0,1.1,1.1,2,26.4,27.2,27.7,2,25.7,25.8,26.0,5,7.7,8.7,9.6,2,2.00,나쁨
20210902,SF58,제주도,김녕,20210903,돌돔,RB,4,5,1.0,1.1,1.1,2,26.4,27.2,27.7,3,25.7,25.8,26.0,5,7.7,8.7,9.6,2,2.00,나쁨
20210902,SF59,제주도,김녕,20210903,참돔,RP,4,3,1.0,1.1,1.1,2,26.4,27.2,27.7,2,25.7,25.8,26.0,5,7.7,8.7,9.6,2,2.00,나쁨
20210902,SF49,황해중부,모항항,20210903,우럭,RF,4,3,0.1,0.2,0.2,5,23.4,24.3,24.9,3,24.1,24.5,25.0,5,2.0,5.0,6.7,3,3.80,보통
20210902,SF50,황해중부,모항항,20210903,감성돔,BP,4,3,0.1,0.2,0.2,5,23.4,24.3,24.9,2,24.1,24.5,25.0,5,2.0,5.0,6.7,3,3.60,보통
20210902,SF51,황해중부,방포항,20210903,우럭,RF,4,3,0.1,0.1,0.1,5,25.2,25.8,26.2,2,23.5,25.2,25.9,5,0.7,3.2,5.6,3,3.60,보통
20210902,SF74,남해동부,부산남부,20210903,우럭,RF,4,3,1.1,1.3,1.5,2,24.7,24.8,24.9,3,23.4,25.1,25.8,5,6.5,7.1,7.5,3,2.40,나쁨
20210902,SF75,남해동부,부산남부,20210903,감성돔,BP,4,3,1.1,1.3,1.5,2,24.7,24.8,24.9,2,23.4,25.1,25.8,5,6.5,7.1,7.5,3,2.40,나쁨
20210902,SF76,남해동부,부산남부,20210903,돌돔,RB,4,5,1.1,1.3,1.5,2,24.7,24.8,24.9,5,23.4,25.1,25.8,5,6.5,7.1,7.5,3,2.40,나쁨
20210902,SF77,남해동부,부산남부,20210903,참돔,RP,4,3,1.1,1.3,1.5,2,24.7,24.8,24.9,3,23.4,25.1,25.8,5,6.5,7.1,7.5,3,2.40,나쁨
20210902,SF78,남해동부,부산남부,20210903,벵에돔,OP,4,3,1.1,1.3,1.5,2,24.7,24.8,24.9,2,23.4,25.1,25.8,5,6.5,7.1,7.5,3,2.40,나쁨
20210902,SF79,남해동부,부산남부,20210903,농어,SB,4,3,1.1,1.3,1.5,2,24.7,24.8,24.9,3,23.4,25.1,25.8,5,6.5,7.1,7.5,3,2.40,나쁨
20210902,SF67,남해동부,부산동부,20210903,우럭,RF,4,3,1.1,1.2,1.4,2,23.8,24.2,24.6,3,23.6,23.7,23.8,4,9.1,9.6,10.5,2,2.00,나쁨
20210902,SF68,남해동부,부산동부,20210903,감성돔,BP,4,3,1.1,1.2,1.4,2,23.8,24.2,24.6,2,23.6,23.7,23.8,4,9.1,9.6,10.5,2,2.00,나쁨
20210902,SF69,남해동부,부산동부,20210903,참돔,RP,4,3,1.1,1.2,1.4,2,23.8,24.2,24.6,3,23.6,23.7,23.8,4,9.1,9.6,10.5,2,2.00,나쁨
20210902,SF70,남해동부,부산동부,20210903,벵에돔,OP,4,3,1.1,1.2,1.4,2,23.8,24.2,24.6,2,23.6,23.7,23.8,4,9.1,9.6,10.5,2,2.00,나쁨
20210902,SF71,남해동부,부산동부,20210903,농어,SB,4,3,1.1,1.2,1.4,2,23.8,24.2,24.6,3,23.6,23.7,23.8,4,9.1,9.6,10.5,2,2.00,나쁨
20210902,SF60,남해동부,부산서부,20210903,우럭,RF,4,3,0.9,1.1,1.2,2,24.4,24.5,24.5,3,24.1,24.4,24.6,5,7.0,9.3,10.3,2,2.00,나쁨
20210902,SF61,남해동부,부산서부,20210903,감성돔,BP,4,3,0.9,1.1,1.2,2,24.4,24.5,24.5,2,24.1,24.4,24.6,5,7.0,9.3,10.3,2,2.00,나쁨
20210902,SF62,남해동부,부산서부,20210903,돌돔,RB,4,5,0.9,1.1,1.2,2,24.4,24.5,24.5,5,24.1,24.4,24.6,5,7.0,9.3,10.3,2,2.00,나쁨
20210902,SF63,남해동부,부산서부,20210903,참돔,RP,4,3,0.9,1.1,1.2,2,24.4,24.5,24.5,3,24.1,24.4,24.6,5,7.0,9.3,10.3,2,2.00,나쁨
20210902,SF64,남해동부,부산서부,20210903,벵에돔,OP,4,3,0.9,1.1,1.2,2,24.4,24.5,24.5,2,24.1,24.4,24.6,5,7.0,9.3,10.3,2,2.00,나쁨
20210902,SF65,남해동부,부산서부,20210903,농어,SB,4,3,0.9,1.1,1.2,2,24.4,24.5,24.5,3,24.1,24.4,24.6,5,7.0,9.3,10.3,2,2.00,나쁨
20210902,SF1,황해남부,상왕등도,20210903,감성돔,BP,4,3,0.1,0.2,0.3,4,25.6,26.1,26.4,1,23.6,24.2,24.7,5,1.4,3.3,4.9,4,3.28,보통
20210902,SF29,황해남부,상태도,20210903,농어,SB,4,3,0.4,0.5,0.6,3,26.7,27.2,27.5,2,24.1,24.4,24.8,5,2.2,3.2,4.3,4,3.12,보통
20210902,SF31,황해남부,상태도,20210903,참돔,RP,4,3,0.4,0.5,0.6,3,26.7,27.2,27.5,2,24.1,24.4,24.8,5,2.2,3.2,4.3,4,3.12,보통
20210902,SF32,황해남부,상태도,20210903,돌돔,RB,4,5,0.4,0.5,0.6,3,26.7,27.2,27.5,3,24.1,24.4,24.8,5,2.2,3.2,4.3,4,3.64,보통
20210902,SF33,황해남부,상태도,20210903,우럭,RF,4,3,0.4,0.5,0.6,3,26.7,27.2,27.5,2,24.1,24.4,24.8,5,2.2,3.2,4.3,4,3.12,보통
20210902,SF34,황해남부,상태도,20210903,감성돔,BP,4,3,0.4,0.5,0.6,3,26.7,27.2,27.5,1,24.1,24.4,24.8,5,2.2,3.2,4.3,4,2.92,나쁨
20210902,SF7,제주도,서귀포,20210903,벵에돔,OP,4,3,0.5,0.5,0.6,3,27.1,27.5,27.8,1,25.7,26.5,27.1,5,7.4,8.3,9.4,2,2.60,나쁨
20210902,SF10,제주도,성산포,20210903,돌돔,RB,4,5,0.5,0.8,0.9,3,26.5,26.9,27.1,4,26.0,26.1,26.2,5,8.6,9.0,9.5,2,2.60,나쁨
20210902,SF15,황해남부,신시도,20210903,우럭,RF,4,3,0.1,0.1,0.1,5,25.9,26.5,26.8,2,23.2,24.3,25.0,5,1.7,4.2,5.8,3,3.60,보통
20210902,SF16,남해서부,신지도,20210903,우럭,RF,4,3,0.2,0.3,0.3,4,23.7,24.2,24.7,3,24.2,25.1,25.7,5,6.7,7.6,8.5,3,3.44,보통
20210902,SF54,동해중부,아야진항,20210903,우럭,RF,4,3,0.3,0.3,0.3,4,23.3,23.8,24.0,3,21.4,21.5,21.7,4,2.2,3.1,3.6,4,3.64,보통
20210902,SF55,동해중부,아야진항,20210903,감성돔,BP,4,3,0.3,0.3,0.3,4,23.3,23.8,24.0,2,21.4,21.5,21.7,4,2.2,3.1,3.6,4,3.44,보통
20210902,SF24,황해중부,어청도,20210903,농어,SB,4,3,0.2,0.3,0.6,3,25.4,25.9,26.2,3,23.5,24.0,24.8,5,1.1,3.5,5.4,3,3.08,보통
20210902,SF25,황해중부,어청도,20210903,참돔,RP,4,3,0.2,0.3,0.6,3,25.4,25.9,26.2,3,23.5,24.0,24.8,5,1.1,3.5,5.4,3,3.08,보통
20210902,SF26,황해중부,어청도,20210903,돌돔,RB,4,5,0.2,0.3,0.6,3,25.4,25.9,26.2,5,23.5,24.0,24.8,5,1.1,3.5,5.4,3,3.80,보통
20210902,SF27,황해중부,어청도,20210903,우럭,RF,4,3,0.2,0.3,0.6,3,25.4,25.9,26.2,2,23.5,24.0,24.8,5,1.1,3.5,5.4,3,2.88,나쁨
20210902,SF28,황해중부,어청도,20210903,감성돔,BP,4,3,0.2,0.3,0.6,3,25.4,25.9,26.2,1,23.5,24.0,24.8,5,1.1,3.5,5.4,3,2.68,나쁨
20210902,SF4,남해서부,연도,20210903,감성돔,BP,4,3,0.4,0.4,0.5,4,25.3,25.6,25.7,1,23.9,24.7,24.9,5,8.2,8.9,10.0,2,2.80,나쁨
20210902,SF47,황해중부,영흥도,20210903,우럭,RF,4,3,0.1,0.1,0.2,5,24.6,24.9,25.5,3,22.9,23.6,24.1,4,1.5,3.4,4.8,4,4.00,좋음
20210902,SF48,황해중부,영흥도,20210903,농어,SB,4,3,0.1,0.1,0.2,5,24.6,24.9,25.5,3,22.9,23.6,24.1,4,1.5,3.4,4.8,4,4.00,좋음
20210902,SF52,동해중부,외옹치항,20210903,우럭,RF,4,3,0.3,0.3,0.3,4,23.5,23.9,24.1,3,21.3,21.5,21.7,4,2.5,3.1,3.7,4,3.64,보통
20210902,SF53,동해중부,외옹치항,20210903,감성돔,BP,4,3,0.3,0.3,0.3,4,23.5,23.9,24.1,2,21.3,21.5,21.7,4,2.5,3.1,3.7,4,3.44,보통
20210902,SF8,남해동부,욕지도,20210903,벵에돔,OP,4,3,0.9,0.9,1.0,3,24.5,24.8,25.1,2,24.4,24.8,25.0,5,7.3,8.8,10.0,2,2.60,나쁨
20210902,SF5,동해남부,울산,20210903,감성돔,BP,4,3,0.8,0.9,1.0,3,23.0,23.4,23.6,2,24.0,24.1,24.1,5,8.4,8.9,9.8,2,2.60,나쁨
20210902,SF6,동해남부,울진후정,20210903,감성돔,BP,4,3,0.4,0.5,0.6,3,23.0,23.2,23.4,2,22.7,22.7,22.8,4,4.2,5.1,6.3,3,2.84,나쁨
20210902,SF3,남해서부,추자도,20210903,감성돔,BP,4,3,0.4,0.4,0.4,4,26.4,26.6,26.7,1,24.8,25.2,25.8,5,7.2,7.8,8.4,3,3.04,보통
20210902,SF40,동해남부,포항,20210903,농어,SB,4,3,0.9,1.0,1.1,2,23.4,23.6,23.7,3,23.2,23.5,23.6,4,7.1,7.8,9.3,2,2.00,나쁨
20210902,SF42,동해남부,포항,20210903,감성돔,BP,4,3,0.9,1.0,1.1,2,23.4,23.6,23.7,2,23.2,23.5,23.6,4,7.1,7.8,9.3,2,2.00,나쁨
20210902,SF43,동해남부,포항,20210903,벵에돔,OP,4,3,0.9,1.0,1.1,2,23.4,23.6,23.7,3,23.2,23.5,23.6,4,7.1,7.8,9.3,2,2.00,나쁨
20210902,SF9,황해남부,하조도,20210903,돌돔,RB,4,5,0.2,0.3,0.5,4,21.7,22.8,23.5,4,23.9,25.1,25.7,5,3.5,5.6,6.4,3,3.96,보통
20210902,SF44,동해남부,후포,20210903,벵에돔,OP,4,3,0.6,0.8,0.9,3,23.5,23.6,23.8,3,22.5,22.9,23.1,4,6.1,6.9,8.3,3,3.04,보통
20210902,SF45,동해남부,후포,20210903,감성돔,BP,4,3,0.6,0.8,0.9,3,23.5,23.6,23.8,2,22.5,22.9,23.1,4,6.1,6.9,8.3,3,2.84,나쁨
20210902,SF46,동해남부,후포,20210903,우럭,RF,4,3,0.6,0.8,0.9,3,23.5,23.6,23.8,3,22.5,22.9,23.1,4,6.1,6.9,8.3,3,3.04,보통
20210902,SF2,황해남부,가거도,20210904,감성돔,BP,5,4,0.3,0.4,0.4,4,26.6,26.9,27.0,1,24.7,25.0,25.3,5,8.1,9.1,10.8,2,2.96,나쁨
20210902,SF35,남해서부,거문도,20210904,농어,SB,5,4,1.0,1.1,1.1,2,25.9,25.9,26.1,3,24.6,25.0,25.3,5,9.5,10.0,10.3,2,2.00,나쁨
20210902,SF37,남해서부,거문도,20210904,참돔,RP,5,4,1.0,1.1,1.1,2,25.9,25.9,26.1,3,24.6,25.0,25.3,5,9.5,10.0,10.3,2,2.00,나쁨
20210902,SF38,남해서부,거문도,20210904,감성돔,BP,5,4,1.0,1.1,1.1,2,25.9,25.9,26.1,1,24.6,25.0,25.3,5,9.5,10.0,10.3,2,2.00,나쁨
20210902,SF39,남해서부,거문도,20210904,우럭,RF,5,3,1.0,1.1,1.1,2,25.9,25.9,26.1,2,24.6,25.0,25.3,5,9.5,10.0,10.3,2,2.00,나쁨
20210902,SF14,남해동부,거제도,20210904,우럭,RF,5,3,1.2,1.4,1.4,2,24.3,24.4,24.4,3,23.5,23.9,24.4,4,7.3,9.1,10.7,2,2.00,나쁨
20210902,SF11,황해중부,국화도,20210904,우럭,RF,5,3,0.1,0.1,0.2,5,25.4,25.6,25.8,2,21.6,23.4,24.0,4,1.4,3.2,5.3,3,3.56,보통
20210902,SF56,제주도,김녕,20210904,벵에돔,OP,5,4,0.8,0.9,1.0,3,22.7,23.5,24.0,3,25.5,25.6,25.7,5,8.5,9.2,9.8,2,2.60,나쁨
20210902,SF57,제주도,김녕,20210904,농어,SB,5,4,0.8,0.9,1.0,3,22.7,23.5,24.0,3,25.5,25.6,25.7,5,8.5,9.2,9.8,2,2.60,나쁨
20210902,SF58,제주도,김녕,20210904,돌돔,RB,5,4,0.8,0.9,1.0,3,22.7,23.5,24.0,5,25.5,25.6,25.7,5,8.5,9.2,9.8,2,2.60,나쁨
20210902,SF59,제주도,김녕,20210904,참돔,RP,5,4,0.8,0.9,1.0,3,22.7,23.5,24.0,4,25.5,25.6,25.7,5,8.5,9.2,9.8,2,2.60,나쁨
20210902,SF49,황해중부,모항항,20210904,우럭,RF,5,3,0.1,0.2,0.2,5,23.2,23.6,24.1,3,22.6,24.4,25.2,5,3.9,5.2,5.7,3,3.80,보통
20210902,SF50,황해중부,모항항,20210904,감성돔,BP,5,4,0.1,0.2,0.2,5,23.2,23.6,24.1,2,22.6,24.4,25.2,5,3.9,5.2,5.7,3,3.76,보통
20210902,SF51,황해중부,방포항,20210904,우럭,RF,5,3,0.1,0.1,0.2,5,25.2,25.4,25.5,2,22.3,24.4,25.5,5,5.3,5.9,6.9,3,3.60,보통
