STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
TL1,우전마을,20210902,AM,24.0,24.5,25.0,2.5,3.0,3.5,4,0
TL1,우전마을,20210902,PM,23.0,24.3,25.0,2.5,4.4,5.5,4,1.1
TL1,우전마을,20210903,AM,23.0,24.5,26.0,4.7,4.9,5.1,4,0
TL1,우전마을,20210903,PM,24.0,25.3,26.0,4.0,4.4,4.7,4,0
TL1,우전마을,20210904,AM,24.0,25.5,27.0,3.2,4.8,6.3,4,0
TL1,우전마을,20210904,PM,24.0,26.0,27.0,3.2,3.6,4.1,3,0
TL2,백미리마을,20210902,AM,21.0,22.0,23.0,4.9,5.2,5.4,4,0
TL2,백미리마을,20210902,PM,23.0,23.3,24.0,4.9,5.1,5.3,4,0
TL2,백미리마을,20210903,AM,22.0,23.5,25.0,1.9,3.2,4.6,4,0
TL2,백미리마을,20210903,PM,24.0,25.0,26.0,1.9,3.0,3.7,1,0
TL2,백미리마을,20210904,AM,21.0,23.0,25.0,1.6,3.1,4.6,1,0
TL2,백미리마을,20210904,PM,24.0,25.0,26.0,1.6,1.7,1.8,1,0
TL3,문항마을,20210902,AM,23.0,23.5,24.0,5.4,5.8,6.3,4,1.8
TL3,문항마을,20210902,PM,23.0,23.3,24.0,4.8,5.5,6.3,4,4.7
TL3,문항마을,20210903,AM,22.0,23.5,25.0,6.9,7.2,7.4,4,11.8
TL3,문항마을,20210903,PM,25.0,25.3,26.0,6.3,6.6,6.9,4,0
TL3,문항마을,20210904,AM,23.0,24.5,26.0,5.2,6.2,7.2,1,0
TL3,문항마을,20210904,PM,25.0,26.0,27.0,4.4,5.1,5.7,4,0
TL4,전곡리마을,20210902,AM,21.0,22.0,23.0,5.2,5.6,5.9,4,0
TL4,전곡리마을,20210902,PM,23.0,23.3,24.0,5.2,5.6,5.9,4,0
TL4,전곡리마을,20210903,AM,22.0,23.5,25.0,2.1,3.5,4.8,4,0
TL4,전곡리마을,20210903,PM,25.0,25.3,26.0,2.1,3.5,4.4,1,0
TL4,전곡리마을,20210904,AM,22.0,23.5,25.0,1.5,3.2,4.9,1,0
TL4,전곡리마을,20210904,PM,24.0,25.0,26.0,1.5,2.1,2.5,1,0
TL5,만돌마을,20210902,AM,24.0,24.5,25.0,2.6,2.8,2.9,4,0
TL5,만돌마을,20210902,PM,24.0,24.7,25.0,2.4,2.9,3.5,4,1
TL5,만돌마을,20210903,AM,23.0,24.5,26.0,1.1,1.6,2.0,4,0
TL5,만돌마을,20210903,PM,25.0,26.0,27.0,1.1,1.8,2.4,3,0
TL5,만돌마을,20210904,AM,24.0,25.5,27.0,0.6,1.6,2.5,1,0
TL5,만돌마을,20210904,PM,25.0,26.3,27.0,0.6,1.4,2.4,1,0
TL6,하전마을,20210902,AM,23.0,24.0,25.0,2.2,2.4,2.5,4,0
TL6,하전마을,20210902,PM,24.0,24.7,25.0,1.6,2.4,3.0,4,0
TL6,하전마을,20210903,AM,23.0,24.5,26.0,1.0,1.4,1.7,4,0
TL6,하전마을,20210903,PM,25.0,26.0,27.0,1.0,1.6,2.1,3,0
TL6,하전마을,20210904,AM,23.0,25.0,27.0,0.5,1.4,2.2,1,0
TL6,하전마을,20210904,PM,25.0,26.7,28.0,0.5,1.0,1.8,1,0
TL7,궁평마을,20210902,AM,21.0,22.0,23.0,4.8,5.2,5.6,4,0
TL7,궁평마을,20210902,PM,23.0,23.3,24.0,4.8,5.0,5.2,4,0
TL7,궁평마을,20210903,AM,21.0,23.0,25.0,2.3,3.5,4.7,4,0
TL7,궁평마을,20210903,PM,24.0,25.0,26.0,2.3,3.1,3.6,1,0
TL7,궁평마을,20210904,AM,21.0,22.5,24.0,1.9,3.2,4.6,1,0
TL7,궁평마을,20210904,PM,24.0,24.7,26.0,1.4,1.8,2.2,1,0
TL8,신리마을,20210902,AM,24.0,24.0,24.0,0.5,1.8,3.0,4,0
TL8,신리마을,20210902,PM,22.0,23.0,24.0,2.7,3.1,3.7,4,10.2
TL8,신리마을,20210903,AM,23.0,24.0,25.0,6.3,6.4,6.5,4,3.7
TL8,신리마을,20210903,PM,25.0,25.3,26.0,5.5,5.9,6.5,4,0
TL8,신리마을,20210904,AM,23.0,24.0,25.0,5.6,6.5,7.5,3,0
TL8,신리마을,20210904,PM,24.0,25.0,26.0,5.5,5.8,6.2,3,0
TL9,월하성마을,20210902,AM,23.0,23.5,24.0,4.0,4.6,5.2,4,0
TL9,월하성마을,20210902,PM,24.0,24.3,25.0,2.7,3.2,4.0,4,0
TL9,월하성마을,20210903,AM,23.0,24.5,26.0,4.7,5.2,5.8,4,0
TL9,월하성마을,20210903,PM,26.0,26.3,27.0,0.2,2.5,4.7,3,0
