STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
HS1,대천해수욕장,20210902,AM,23.0,23.5,24.0,4.4,4.8,5.3,4,0
HS1,대천해수욕장,20210902,PM,23.0,24.0,25.0,3.3,3.7,4.4,4,0
HS1,대천해수욕장,20210903,AM,22.0,24.0,26.0,4.5,5.0,5.6,4,0
HS1,대천해수욕장,20210903,PM,25.0,26.0,27.0,0.7,2.3,4.5,3,0
HS1,대천해수욕장,20210904,AM,23.0,24.5,26.0,3.6,4.8,6.1,1,0
HS1,대천해수욕장,20210904,PM,25.0,26.0,27.0,1.9,2.9,3.6,1,0
HS2,춘장대해수욕장,20210902,AM,23.0,23.5,24.0,4.7,5.4,6.1,4,0
HS2,춘장대해수욕장,20210902,PM,24.0,24.3,25.0,3.3,3.8,4.7,4,0
HS2,춘장대해수욕장,20210903,AM,23.0,24.5,26.0,5.1,5.9,6.7,4,0
HS2,춘장대해수욕장,20210903,PM,25.0,26.0,27.0,0.3,2.7,5.1,3,0
HS2,춘장대해수욕장,20210904,AM,23.0,24.5,26.0,3.6,5.2,6.7,1,0
HS2,춘장대해수욕장,20210904,PM,25.0,25.7,26.0,1.9,2.7,3.6,1,0
HS3,무창포해수욕장,20210902,AM,23.0,23.5,24.0,4.8,5.3,5.9,4,0
HS3,무창포해수욕장,20210902,PM,24.0,24.0,24.0,3.5,4.0,4.8,4,0
HS3,무창포해수욕장,20210903,AM,23.0,24.5,26.0,5.0,5.8,6.5,4,0
HS3,무창포해수욕장,20210903,PM,26.0,26.3,27.0,0.7,2.5,5.0,3,0
HS3,무창포해수욕장,20210904,AM,23.0,24.5,26.0,3.7,5.2,6.7,1,0
HS3,무창포해수욕장,20210904,PM,25.0,26.0,27.0,1.6,2.8,3.7,1,0
HS4,꽃지해수욕장,20210902,AM,22.0,23.0,24.0,5.8,6.2,6.6,4,0
HS4,꽃지해수욕장,20210902,PM,23.0,23.7,24.0,3.7,4.5,5.8,4,0
HS4,꽃지해수욕장,20210903,AM,22.0,23.5,25.0,3.6,4.8,6.0,4,0
HS4,꽃지해수욕장,20210903,PM,25.0,25.3,26.0,2.2,2.7,3.6,3,0
HS4,꽃지해수욕장,20210904,AM,23.0,24.0,25.0,2.8,4.7,6.6,1,0
HS4,꽃지해수욕장,20210904,PM,24.0,25.0,26.0,2.3,2.8,3.2,1,0
HS5,만리포해수욕장,20210902,AM,23.0,24.0,25.0,5.7,5.8,5.9,4,0
HS5,만리포해수욕장,20210902,PM,22.0,24.0,25.0,3.3,4.6,5.7,4,0
HS5,만리포해수욕장,20210903,AM,22.0,23.5,25.0,2.4,3.5,4.5,4,0
HS5,만리포해수욕장,20210903,PM,23.0,24.7,26.0,2.4,3.5,4.6,4,0
HS5,만리포해수욕장,20210904,AM,22.0,23.5,25.0,2.7,3.9,5.1,1,0
HS5,만리포해수욕장,20210904,PM,23.0,24.7,26.0,2.7,2.9,3.1,1,0
HS6,몽산포해수욕장,20210902,AM,22.0,23.0,24.0,5.4,5.6,5.8,4,0
HS6,몽산포해수욕장,20210902,PM,23.0,23.7,24.0,3.1,4.2,5.4,4,0
HS6,몽산포해수욕장,20210903,AM,22.0,24.0,26.0,2.7,3.6,4.5,4,0
HS6,몽산포해수욕장,20210903,PM,24.0,25.7,27.0,1.3,2.4,3.1,3,0
HS6,몽산포해수욕장,20210904,AM,22.0,23.5,25.0,2.8,4.0,5.3,1,0
HS6,몽산포해수욕장,20210904,PM,24.0,25.0,26.0,1.7,2.4,2.8,1,0
HS7,우전해수욕장,20210902,AM,24.0,24.5,25.0,2.5,3.0,3.5,4,0
HS7,우전해수욕장,20210902,PM,23.0,24.3,25.0,2.5,4.4,5.5,4,1.1
HS7,우전해수욕장,20210903,AM,23.0,24.5,26.0,4.7,4.9,5.1,4,0
HS7,우전해수욕장,20210903,PM,24.0,25.3,26.0,4.0,4.4,4.7,4,0
HS7,우전해수욕장,20210904,AM,24.0,25.5,27.0,3.2,4.8,6.3,4,0
HS7,우전해수욕장,20210904,PM,24.0,26.0,27.0,3.2,3.6,4.1,3,0
HS8,연포해수욕장,20210902,AM,22.0,23.5,25.0,5.0,5.0,5.1,4,0
HS8,연포해수욕장,20210902,PM,23.0,24.3,25.0,2.7,3.8,5.0,4,0
HS8,연포해수욕장,20210903,AM,22.0,24.0,26.0,2.7,3.2,3.8,4,0
HS8,연포해수욕장,20210903,PM,25.0,26.0,27.0,1.1,2.4,3.3,3,0
HS8,연포해수욕장,20210904,AM,23.0,24.5,26.0,2.8,3.8,4.7,1,0
HS8,연포해수욕장,20210904,PM,24.0,25.7,27.0,1.6,2.3,2.8,1,0
HS9,어은돌해수욕장,20210902,AM,23.0,24.0,25.0,5.8,5.8,5.9,4,0
HS9,어은돌해수욕장,20210902,PM,22.0,24.0,25.0,3.0,4.4,5.8,4,0
HS9,어은돌해수욕장,20210903,AM,22.0,24.0,26.0,2.2,3.4,4.5,4,0
HS9,어은돌해수욕장,20210903,PM,23.0,25.0,26.0,2.2,3.1,4.4,4,0
HS9,어은돌해수욕장,20210904,AM,23.0,24.5,26.0,2.5,3.8,5.1,1,0
HS9,어은돌해수욕장,20210904,PM,24.0,25.3,26.0,2.5,2.7,2.9,1,0
HS10,신두리해수욕장,20210902,AM,22.0,23.0,24.0,5.0,5.1,5.2,4,0
HS10,신두리해수욕장,20210902,PM,23.0,24.0,25.0,3.1,4.2,5.0,4,0
HS10,신두리해수욕장,20210903,AM,22.0,24.0,26.0,2.8,3.3,3.9,4,0
HS10,신두리해수욕장,20210903,PM,23.0,25.3,27.0,2.8,3.4,4.1,4,0
HS10,신두리해수욕장,20210904,AM,23.0,24.5,26.0,2.9,3.7,4.4,1,0
HS10,신두리해수욕장,20210904,PM,24.0,25.7,27.0,2.7,2.9,3.0,1,0
HS11,학암포해수욕장,20210902,AM,22.0,23.0,24.0,4.7,4.8,4.9,4,0
HS11,학암포해수욕장,20210902,PM,23.0,24.0,25.0,3.2,4.1,4.7,4,0
HS11,학암포해수욕장,20210903,AM,23.0,24.5,26.0,3.2,3.4,3.6,4,0
HS11,학암포해수욕장,20210903,PM,24.0,25.7,27.0,3.2,3.6,3.9,3,0
HS11,학암포해수욕장,20210904,AM,22.0,24.0,26.0,3.1,3.6,4.1,1,0
HS11,학암포해수욕장,20210904,PM,24.0,25.7,27.0,2.8,2.9,3.1,1,0
