인천-단동,-999,0.6
인천-석도,-999,0.6
인천-백령,-999,0.6
인천-연평,-999,0.6
대천-외연,-999,0.4
군산-어청,-999,0.5
격포-위도,-999,0.5
목포-홍도,-999,0.5
목포-제주,-999,0.5
완도-제주,-999,0.5
완도-청산,-999,0.6
녹동-제주,-999,0.6
여수-제주,-999,0.6
부산-제주,-999,1.6
통영-소매물,-999,0.4
부산-대마,-999,1.9
부산-후쿠오카,-999,1.9
부산-오사카,-999,1.9
포항-울릉,-999,1.4
후포-울릉,-999,1.0
강릉-울릉,-999,0.8
묵호-울릉,-999,0.8
