STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
SF2,가거도,20210902,AM,24.0,24.5,25.0,3.9,4.0,4.1,4,0
SF2,가거도,20210902,PM,23.0,23.3,24.0,2.5,3.0,3.9,4,2.7
SF2,가거도,20210903,AM,24.0,24.0,24.0,3.3,4.2,5.1,4,0
SF2,가거도,20210903,PM,24.0,24.7,25.0,3.3,4.3,5.7,4,0
SF2,가거도,20210904,AM,25.0,25.0,25.0,8.4,8.8,9.1,3,0
SF2,가거도,20210904,PM,25.0,25.3,26.0,9.1,9.4,9.9,4,0
SF21,거문도,20210902,AM,25.0,25.0,25.0,2.9,3.5,4.0,4,0
SF21,거문도,20210902,PM,25.0,25.0,25.0,2.9,5.1,7.7,4,0
SF21,거문도,20210903,AM,25.0,25.0,25.0,9.6,10.1,10.5,4,12.4
SF21,거문도,20210903,PM,25.0,25.0,25.0,9.4,9.7,10.0,4,1.8
SF21,거문도,20210904,AM,25.0,25.0,25.0,9.9,10.1,10.3,4,0
SF21,거문도,20210904,PM,25.0,25.3,26.0,9.9,10.6,11.0,4,0
SF35,거문도,20210902,AM,25.0,25.0,25.0,2.9,3.5,4.0,4,0
SF35,거문도,20210902,PM,25.0,25.0,25.0,2.9,5.1,7.7,4,0
SF35,거문도,20210903,AM,25.0,25.0,25.0,9.6,10.1,10.5,4,12.4
SF35,거문도,20210903,PM,25.0,25.0,25.0,9.4,9.7,10.0,4,1.8
SF35,거문도,20210904,AM,25.0,25.0,25.0,9.9,10.1,10.3,4,0
SF35,거문도,20210904,PM,25.0,25.3,26.0,9.9,10.6,11.0,4,0
SF36,거문도,20210902,AM,25.0,25.0,25.0,2.9,3.5,4.0,4,0
SF36,거문도,20210902,PM,25.0,25.0,25.0,2.9,5.1,7.7,4,0
SF36,거문도,20210903,AM,25.0,25.0,25.0,9.6,10.1,10.5,4,12.4
SF36,거문도,20210903,PM,25.0,25.0,25.0,9.4,9.7,10.0,4,1.8
SF36,거문도,20210904,AM,25.0,25.0,25.0,9.9,10.1,10.3,4,0
SF36,거문도,20210904,PM,25.0,25.3,26.0,9.9,10.6,11.0,4,0
SF37,거문도,20210902,AM,25.0,25.0,25.0,2.9,3.5,4.0,4,0
SF37,거문도,20210902,PM,25.0,25.0,25.0,2.9,5.1,7.7,4,0
SF37,거문도,20210903,AM,25.0,25.0,25.0,9.6,10.1,10.5,4,12.4
SF37,거문도,20210903,PM,25.0,25.0,25.0,9.4,9.7,10.0,4,1.8
SF37,거문도,20210904,AM,25.0,25.0,25.0,9.9,10.1,10.3,4,0
SF37,거문도,20210904,PM,25.0,25.3,26.0,9.9,10.6,11.0,4,0
SF38,거문도,20210902,AM,25.0,25.0,25.0,2.9,3.5,4.0,4,0
SF38,거문도,20210902,PM,25.0,25.0,25.0,2.9,5.1,7.7,4,0
SF38,거문도,20210903,AM,25.0,25.0,25.0,9.6,10.1,10.5,4,12.4
SF38,거문도,20210903,PM,25.0,25.0,25.0,9.4,9.7,10.0,4,1.8
SF38,거문도,20210904,AM,25.0,25.0,25.0,9.9,10.1,10.3,4,0
SF38,거문도,20210904,PM,25.0,25.3,26.0,9.9,10.6,11.0,4,0
SF39,거문도,20210902,AM,25.0,25.0,25.0,2.9,3.5,4.0,4,0
SF39,거문도,20210902,PM,25.0,25.0,25.0,2.9,5.1,7.7,4,0
SF39,거문도,20210903,AM,25.0,25.0,25.0,9.6,10.1,10.5,4,12.4
SF39,거문도,20210903,PM,25.0,25.0,25.0,9.4,9.7,10.0,4,1.8
SF39,거문도,20210904,AM,25.0,25.0,25.0,9.9,10.1,10.3,4,0
SF39,거문도,20210904,PM,25.0,25.3,26.0,9.9,10.6,11.0,4,0
SF14,거제도,20210902,AM,22.0,22.5,23.0,4.1,4.6,5.1,4,0
SF14,거제도,20210902,PM,22.0,22.3,23.0,3.9,4.6,5.1,4,0
SF14,거제도,20210903,AM,22.0,23.0,24.0,5.2,5.4,5.6,4,14
SF14,거제도,20210903,PM,23.0,23.7,24.0,5.4,5.6,5.9,4,2
SF14,거제도,20210904,AM,23.0,24.0,25.0,5.1,5.2,5.3,3,0
SF14,거제도,20210904,PM,24.0,24.7,25.0,4.9,5.0,5.1,3,0
SF11,국화도,20210902,AM,21.0,22.0,23.0,4.3,4.7,5.1,4,0
SF11,국화도,20210902,PM,23.0,23.7,25.0,4.3,4.6,5.3,4,0
SF11,국화도,20210903,AM,22.0,24.0,26.0,3.0,3.5,4.0,4,0
SF11,국화도,20210903,PM,25.0,26.0,27.0,3.0,3.6,4.0,1,0
SF11,국화도,20210904,AM,22.0,24.0,26.0,2.5,3.4,4.3,1,0
SF11,국화도,20210904,PM,25.0,26.0,27.0,2.2,2.5,2.8,1,0
SF56,김녕,20210902,AM,26.0,26.0,26.0,3.4,3.8,4.2,4,3.5
SF56,김녕,20210902,PM,25.0,25.7,26.0,1.7,3.3,4.2,4,0
SF56,김녕,20210903,AM,25.0,25.0,25.0,4.2,4.9,5.6,4,11.1
SF56,김녕,20210903,PM,25.0,25.0,25.0,5.0,5.3,5.6,4,0
SF56,김녕,20210904,AM,25.0,25.5,26.0,6.3,6.3,6.3,4,0
SF56,김녕,20210904,PM,25.0,25.3,26.0,5.9,6.2,6.3,4,0
SF57,김녕,20210902,AM,26.0,26.0,26.0,3.4,3.8,4.2,4,3.5
SF57,김녕,20210902,PM,25.0,25.7,26.0,1.7,3.3,4.2,4,0
SF57,김녕,20210903,AM,25.0,25.0,25.0,4.2,4.9,5.6,4,11.1
SF57,김녕,20210903,PM,25.0,25.0,25.0,5.0,5.3,5.6,4,0
SF57,김녕,20210904,AM,25.0,25.5,26.0,6.3,6.3,6.3,4,0
SF57,김녕,20210904,PM,25.0,25.3,26.0,5.9,6.2,6.3,4,0
SF58,김녕,20210902,AM,26.0,26.0,26.0,3.4,3.8,4.2,4,3.5
SF58,김녕,20210902,PM,25.0,25.7,26.0,1.7,3.3,4.2,4,0
