생산일,코드,권역,지역,예측일자,어종,어종타입,물때,물때점수,최소파고,평균파고,최대파고,파고점수,최소수온,평균수온,최대수온,수온점수,최저기온,평균기온,최대기온,기온점수,최소풍속,평균풍속,최대풍속,풍속점수,총점수,예보지수
20210829,SF29,황해남부,상태도,20210829,농어,SB,14,1,0.3,0.3,0.4,4,25.9,26.8,27.6,2,26.0,26.1,26.3,5,6.6,7.4,8.3,3,2.92,나쁨
20210829,SF31,황해남부,상태도,20210829,참돔,RP,14,1,0.3,0.3,0.4,4,25.9,26.8,27.6,2,26.0,26.1,26.3,5,6.6,7.4,8.3,3,2.92,나쁨
20210829,SF32,황해남부,상태도,20210829,돌돔,RB,14,2,0.3,0.3,0.4,4,25.9,26.8,27.6,4,26.0,26.1,26.3,5,6.6,7.4,8.3,3,3.48,보통
20210829,SF33,황해남부,상태도,20210829,우럭,RF,14,5,0.3,0.3,0.4,4,25.9,26.8,27.6,2,26.0,26.1,26.3,5,6.6,7.4,8.3,3,3.56,보통
20210829,SF34,황해남부,상태도,20210829,감성돔,BP,14,2,0.3,0.3,0.4,4,25.9,26.8,27.6,1,26.0,26.1,26.3,5,6.6,7.4,8.3,3,2.88,나쁨
20210829,SF7,제주도,서귀포,20210829,벵에돔,OP,14,2,0.3,0.3,0.4,4,26.6,27.3,27.7,1,26.3,26.5,26.7,5,5.4,6.8,7.8,3,2.88,나쁨
20210829,SF10,제주도,성산포,20210829,돌돔,RB,14,2,0.1,0.1,0.1,5,27.0,27.4,27.7,3,26.7,27.1,27.4,5,3.8,6.5,8.6,3,3.64,보통
20210829,SF15,황해남부,신시도,20210829,우럭,RF,14,5,0.1,0.2,0.2,5,25.5,26.1,26.5,2,24.1,24.7,25.2,5,0.4,3.0,5.8,3,3.92,보통
20210829,SF16,남해서부,신지도,20210829,우럭,RF,14,5,0.1,0.1,0.1,5,23.9,25.1,25.8,2,26.1,26.4,26.6,5,3.8,6.3,8.0,3,3.92,보통
20210829,SF54,동해중부,아야진항,20210829,우럭,RF,14,5,0.1,0.1,0.2,5,26.9,28.2,28.6,2,21.7,23.1,24.6,4,1.3,3.7,8.3,3,3.88,보통
20210829,SF55,동해중부,아야진항,20210829,감성돔,BP,14,2,0.1,0.1,0.2,5,26.9,28.2,28.6,1,21.7,23.1,24.6,4,1.3,3.7,8.3,3,3.20,보통
20210829,SF24,황해중부,어청도,20210829,농어,SB,14,1,0.4,0.4,0.4,4,24.9,25.1,25.4,3,22.9,23.3,23.7,4,4.6,7.2,9.9,2,2.84,나쁨
20210829,SF25,황해중부,어청도,20210829,참돔,RP,14,1,0.4,0.4,0.4,4,24.9,25.1,25.4,3,22.9,23.3,23.7,4,4.6,7.2,9.9,2,2.84,나쁨
20210829,SF26,황해중부,어청도,20210829,돌돔,RB,14,2,0.4,0.4,0.4,4,24.9,25.1,25.4,5,22.9,23.3,23.7,4,4.6,7.2,9.9,2,3.40,보통
20210829,SF27,황해중부,어청도,20210829,우럭,RF,14,5,0.4,0.4,0.4,4,24.9,25.1,25.4,2,22.9,23.3,23.7,4,4.6,7.2,9.9,2,3.28,보통
20210829,SF28,황해중부,어청도,20210829,감성돔,BP,14,2,0.4,0.4,0.4,4,24.9,25.1,25.4,1,22.9,23.3,23.7,4,4.6,7.2,9.9,2,2.60,나쁨
20210829,SF4,남해서부,연도,20210829,감성돔,BP,14,2,0.3,0.6,0.7,3,26.7,27.0,27.2,1,26.3,26.4,26.5,5,4.6,6.8,7.9,3,2.52,나쁨
20210829,SF47,황해중부,영흥도,20210829,우럭,RF,14,5,0.1,0.1,0.1,5,24.9,25.3,25.5,2,21.5,22.1,22.7,4,2.9,5.5,8.1,3,3.88,보통
20210829,SF48,황해중부,영흥도,20210829,농어,SB,14,1,0.1,0.1,0.1,5,24.9,25.3,25.5,3,21.5,22.1,22.7,4,2.9,5.5,8.1,3,3.44,보통
20210829,SF52,동해중부,외옹치항,20210829,우럭,RF,14,5,0.1,0.1,0.2,5,25.9,26.2,26.4,2,21.7,23.2,24.5,4,0.6,4.2,9.5,2,3.64,보통
20210829,SF53,동해중부,외옹치항,20210829,감성돔,BP,14,2,0.1,0.1,0.2,5,25.9,26.2,26.4,1,21.7,23.2,24.5,4,0.6,4.2,9.5,2,2.96,나쁨
20210829,SF8,남해동부,욕지도,20210829,벵에돔,OP,14,2,0.3,0.5,0.6,3,26.3,26.5,26.7,1,26.2,26.3,26.5,5,5.2,7.5,8.7,3,2.52,나쁨
20210829,SF5,동해남부,울산,20210829,감성돔,BP,14,2,0.2,0.4,0.5,4,22.2,22.7,23.4,3,26.2,26.4,26.6,5,3.8,8.8,10.6,2,3.04,보통
20210829,SF6,동해남부,울진후정,20210829,감성돔,BP,14,2,0.1,0.1,0.1,5,22.4,23.4,24.0,2,22.6,24.5,25.7,5,1.1,3.8,8.7,3,3.44,보통
20210829,SF3,남해서부,추자도,20210829,감성돔,BP,14,2,0.7,0.8,0.8,3,26.8,27.2,27.4,1,26.1,26.1,26.2,5,5.3,6.9,7.5,3,2.52,나쁨
20210829,SF40,동해남부,포항,20210829,농어,SB,14,1,0.1,0.1,0.1,5,22.5,23.4,23.8,3,24.9,26.5,27.6,5,0.8,3.3,9.2,2,3.24,보통
20210829,SF42,동해남부,포항,20210829,감성돔,BP,14,2,0.1,0.1,0.1,5,22.5,23.4,23.8,2,24.9,26.5,27.6,5,0.8,3.3,9.2,2,3.20,보통
20210829,SF43,동해남부,포항,20210829,벵에돔,OP,14,2,0.1,0.1,0.1,5,22.5,23.4,23.8,3,24.9,26.5,27.6,5,0.8,3.3,9.2,2,3.40,보통
20210829,SF9,황해남부,하조도,20210829,돌돔,RB,14,2,0.1,0.1,0.2,5,20.5,22.3,24.0,4,25.8,25.9,25.9,5,6.2,6.9,7.3,3,3.84,보통
20210829,SF44,동해남부,후포,20210829,벵에돔,OP,14,2,0.1,0.1,0.1,5,23.6,24.2,24.5,2,23.6,25.2,26.0,5,1.2,3.9,8.1,3,3.44,보통
20210829,SF45,동해남부,후포,20210829,감성돔,BP,14,2,0.1,0.1,0.1,5,23.6,24.2,24.5,2,23.6,25.2,26.0,5,1.2,3.9,8.1,3,3.44,보통
20210829,SF46,동해남부,후포,20210829,우럭,RF,14,5,0.1,0.1,0.1,5,23.6,24.2,24.5,3,23.6,25.2,26.0,5,1.2,3.9,8.1,3,4.12,좋음
20210829,SF2,황해남부,가거도,20210830,감성돔,BP,15,1,0.3,0.3,0.3,4,26.6,27.2,27.6,1,24.9,25.0,25.1,5,4.0,4.6,5.0,3,2.72,나쁨
20210829,SF35,남해서부,거문도,20210830,농어,SB,15,1,0.1,0.1,0.2,5,24.3,25.2,25.6,3,25.9,26.0,26.1,5,4.2,4.9,5.4,3,3.48,보통
20210829,SF37,남해서부,거문도,20210830,참돔,RP,15,1,0.1,0.1,0.2,5,24.3,25.2,25.6,3,25.9,26.0,26.1,5,4.2,4.9,5.4,3,3.48,보통
20210829,SF38,남해서부,거문도,20210830,감성돔,BP,15,1,0.1,0.1,0.2,5,24.3,25.2,25.6,1,25.9,26.0,26.1,5,4.2,4.9,5.4,3,3.08,보통
20210829,SF39,남해서부,거문도,20210830,우럭,RF,15,5,0.1,0.1,0.2,5,24.3,25.2,25.6,2,25.9,26.0,26.1,5,4.2,4.9,5.4,3,3.92,보통
20210829,SF14,남해동부,거제도,20210830,우럭,RF,15,5,0.1,0.1,0.1,5,26.0,26.6,26.9,2,25.4,25.7,26.2,5,2.5,4.9,6.8,3,3.92,보통
20210829,SF11,황해중부,국화도,20210830,우럭,RF,15,5,0.1,0.1,0.1,5,25.9,26.4,26.7,2,22.8,23.4,23.8,4,3.9,4.5,5.1,3,3.88,보통
20210829,SF56,제주도,김녕,20210830,벵에돔,OP,15,1,0.1,0.1,0.1,5,28.0,28.2,28.2,1,25.9,26.1,26.3,5,2.6,3.2,3.8,4,3.32,보통
20210829,SF57,제주도,김녕,20210830,농어,SB,15,1,0.1,0.1,0.1,5,28.0,28.2,28.2,1,25.9,26.1,26.3,5,2.6,3.2,3.8,4,3.32,보통
20210829,SF58,제주도,김녕,20210830,돌돔,RB,15,1,0.1,0.1,0.1,5,28.0,28.2,28.2,2,25.9,26.1,26.3,5,2.6,3.2,3.8,4,3.52,보통
20210829,SF59,제주도,김녕,20210830,참돔,RP,15,1,0.1,0.1,0.1,5,28.0,28.2,28.2,1,25.9,26.1,26.3,5,2.6,3.2,3.8,4,3.32,보통
20210829,SF49,황해중부,모항항,20210830,우럭,RF,15,5,0.3,0.4,0.4,4,23.1,23.9,24.6,3,23.0,23.4,23.8,4,4.2,4.7,5.5,3,3.72,보통
20210829,SF50,황해중부,모항항,20210830,감성돔,BP,15,1,0.3,0.4,0.4,4,23.1,23.9,24.6,2,23.0,23.4,23.8,4,4.2,4.7,5.5,3,2.88,나쁨
20210829,SF51,황해중부,방포항,20210830,우럭,RF,15,5,0.2,0.2,0.2,5,25.1,25.3,25.5,2,23.9,24.6,25.1,5,4.3,5.3,6.4,3,3.92,보통
20210829,SF74,남해동부,부산남부,20210830,우럭,RF,15,5,0.2,0.3,0.3,4,24.7,25.6,26.0,2,25.4,26.6,27.1,5,3.0,3.9,4.9,4,3.80,보통
20210829,SF75,남해동부,부산남부,20210830,감성돔,BP,15,1,0.2,0.3,0.3,4,24.7,25.6,26.0,1,25.4,26.6,27.1,5,3.0,3.9,4.9,4,2.96,나쁨
20210829,SF76,남해동부,부산남부,20210830,돌돔,RB,15,1,0.2,0.3,0.3,4,24.7,25.6,26.0,5,25.4,26.6,27.1,5,3.0,3.9,4.9,4,3.76,보통
20210829,SF77,남해동부,부산남부,20210830,참돔,RP,15,1,0.2,0.3,0.3,4,24.7,25.6,26.0,3,25.4,26.6,27.1,5,3.0,3.9,4.9,4,3.36,보통
20210829,SF78,남해동부,부산남부,20210830,벵에돔,OP,15,1,0.2,0.3,0.3,4,24.7,25.6,26.0,1,25.4,26.6,27.1,5,3.0,3.9,4.9,4,2.96,나쁨
20210829,SF79,남해동부,부산남부,20210830,농어,SB,15,1,0.2,0.3,0.3,4,24.7,25.6,26.0,3,25.4,26.6,27.1,5,3.0,3.9,4.9,4,3.36,보통
20210829,SF67,남해동부,부산동부,20210830,우럭,RF,15,5,0.1,0.2,0.2,5,19.4,22.2,23.6,3,24.6,24.8,25.1,5,3.7,4.8,6.0,3,4.12,좋음
20210829,SF68,남해동부,부산동부,20210830,감성돔,BP,15,1,0.1,0.2,0.2,5,19.4,22.2,23.6,3,24.6,24.8,25.1,5,3.7,4.8,6.0,3,3.48,보통
20210829,SF69,남해동부,부산동부,20210830,참돔,RP,15,1,0.1,0.2,0.2,5,19.4,22.2,23.6,4,24.6,24.8,25.1,5,3.7,4.8,6.0,3,3.68,보통
20210829,SF70,남해동부,부산동부,20210830,벵에돔,OP,15,1,0.1,0.2,0.2,5,19.4,22.2,23.6,4,24.6,24.8,25.1,5,3.7,4.8,6.0,3,3.68,보통
20210829,SF71,남해동부,부산동부,20210830,농어,SB,15,1,0.1,0.2,0.2,5,19.4,22.2,23.6,4,24.6,24.8,25.1,5,3.7,4.8,6.0,3,3.68,보통
20210829,SF60,남해동부,부산서부,20210830,우럭,RF,15,5,0.1,0.2,0.2,5,24.1,25.2,25.7,2,25.3,25.6,26.1,5,2.2,5.0,7.1,3,3.92,보통
20210829,SF61,남해동부,부산서부,20210830,감성돔,BP,15,1,0.1,0.2,0.2,5,24.1,25.2,25.7,1,25.3,25.6,26.1,5,2.2,5.0,7.1,3,3.08,보통
20210829,SF62,남해동부,부산서부,20210830,돌돔,RB,15,1,0.1,0.2,0.2,5,24.1,25.2,25.7,5,25.3,25.6,26.1,5,2.2,5.0,7.1,3,3.88,보통
20210829,SF63,남해동부,부산서부,20210830,참돔,RP,15,1,0.1,0.2,0.2,5,24.1,25.2,25.7,3,25.3,25.6,26.1,5,2.2,5.0,7.1,3,3.48,보통
20210829,SF64,남해동부,부산서부,20210830,벵에돔,OP,15,1,0.1,0.2,0.2,5,24.1,25.2,25.7,1,25.3,25.6,26.1,5,2.2,5.0,7.1,3,3.08,보통
20210829,SF65,남해동부,부산서부,20210830,농어,SB,15,1,0.1,0.2,0.2,5,24.1,25.2,25.7,3,25.3,25.6,26.1,5,2.2,5.0,7.1,3,3.48,보통
20210829,SF1,황해남부,상왕등도,20210830,감성돔,BP,15,1,0.1,0.2,0.2,5,25.6,25.8,25.8,1,24.0,24.5,24.9,5,4.5,5.8,6.7,3,3.08,보통
20210829,SF29,황해남부,상태도,20210830,농어,SB,15,1,0.1,0.1,0.2,5,26.9,27.1,27.3,2,24.9,25.0,25.3,5,4.6,5.0,5.3,3,3.28,보통
20210829,SF31,황해남부,상태도,20210830,참돔,RP,15,1,0.1,0.1,0.2,5,26.9,27.1,27.3,2,24.9,25.0,25.3,5,4.6,5.0,5.3,3,3.28,보통
20210829,SF32,황해남부,상태도,20210830,돌돔,RB,15,1,0.1,0.1,0.2,5,26.9,27.1,27.3,3,24.9,25.0,25.3,5,4.6,5.0,5.3,3,3.48,보통
20210829,SF33,황해남부,상태도,20210830,우럭,RF,15,5,0.1,0.1,0.2,5,26.9,27.1,27.3,2,24.9,25.0,25.3,5,4.6,5.0,5.3,3,3.92,보통
20210829,SF34,황해남부,상태도,20210830,감성돔,BP,15,1,0.1,0.1,0.2,5,26.9,27.1,27.3,1,24.9,25.0,25.3,5,4.6,5.0,5.3,3,3.08,보통
20210829,SF7,제주도,서귀포,20210830,벵에돔,OP,15,1,0.2,0.2,0.2,5,26.7,27.2,27.5,1,25.9,26.1,26.4,5,4.6,5.3,6.1,3,3.08,보통
20210829,SF10,제주도,성산포,20210830,돌돔,RB,15,1,0.1,0.1,0.1,5,27.6,28.0,28.3,2,26.0,26.3,26.6,5,1.1,3.0,4.3,4,3.52,보통
20210829,SF15,황해남부,신시도,20210830,우럭,RF,15,5,0.1,0.1,0.1,5,25.6,26.0,26.2,2,23.9,24.8,25.4,5,3.1,5.5,7.6,3,3.92,보통
20210829,SF16,남해서부,신지도,20210830,우럭,RF,15,5,0.1,0.1,0.1,5,24.5,25.7,27.0,2,25.8,26.8,27.6,5,0.6,3.9,6.1,3,3.92,보통
20210829,SF54,동해중부,아야진항,20210830,우럭,RF,15,5,0.1,0.1,0.2,5,27.6,28.5,28.9,2,23.5,23.7,24.0,4,0.8,2.8,5.0,3,3.88,보통
20210829,SF55,동해중부,아야진항,20210830,감성돔,BP,15,1,0.1,0.1,0.2,5,27.6,28.5,28.9,1,23.5,23.7,24.0,4,0.8,2.8,5.0,3,3.04,보통
20210829,SF24,황해중부,어청도,20210830,농어,SB,15,1,0.4,0.4,0.4,4,25.0,25.3,25.5,3,23.9,24.2,24.6,5,3.9,5.3,6.3,3,3.12,보통
20210829,SF25,황해중부,어청도,20210830,참돔,RP,15,1,0.4,0.4,0.4,4,25.0,25.3,25.5,3,23.9,24.2,24.6,5,3.9,5.3,6.3,3,3.12,보통
20210829,SF26,황해중부,어청도,20210830,돌돔,RB,15,1,0.4,0.4,0.4,4,25.0,25.3,25.5,5,23.9,24.2,24.6,5,3.9,5.3,6.3,3,3.52,보통
20210829,SF27,황해중부,어청도,20210830,우럭,RF,15,5,0.4,0.4,0.4,4,25.0,25.3,25.5,2,23.9,24.2,24.6,5,3.9,5.3,6.3,3,3.56,보통
20210829,SF28,황해중부,어청도,20210830,감성돔,BP,15,1,0.4,0.4,0.4,4,25.0,25.3,25.5,1,23.9,24.2,24.6,5,3.9,5.3,6.3,3,2.72,나쁨
20210829,SF4,남해서부,연도,20210830,감성돔,BP,15,1,0.2,0.2,0.3,4,26.7,27.4,27.8,1,25.9,26.2,26.4,5,2.3,4.1,5.1,3,2.72,나쁨
20210829,SF47,황해중부,영흥도,20210830,우럭,RF,15,5,0.1,0.1,0.2,5,24.9,25.9,26.5,2,22.3,23.0,23.7,4,2.9,4.0,5.4,3,3.88,보통
20210829,SF48,황해중부,영흥도,20210830,농어,SB,15,1,0.1,0.1,0.2,5,24.9,25.9,26.5,3,22.3,23.0,23.7,4,2.9,4.0,5.4,3,3.44,보통
20210829,SF52,동해중부,외옹치항,20210830,우럭,RF,15,5,0.1,0.2,0.2,5,26.1,26.3,26.5,2,23.6,23.8,24.1,4,1.1,2.8,4.9,4,4.12,좋음
20210829,SF53,동해중부,외옹치항,20210830,감성돔,BP,15,1,0.1,0.2,0.2,5,26.1,26.3,26.5,1,23.6,23.8,24.1,4,1.1,2.8,4.9,4,3.28,보통
20210829,SF8,남해동부,욕지도,20210830,벵에돔,OP,15,1,0.1,0.2,0.2,5,26.3,26.9,27.2,1,26.1,26.3,26.4,5,2.3,3.7,4.7,4,3.32,보통
20210829,SF5,동해남부,울산,20210830,감성돔,BP,15,1,0.1,0.1,0.2,5,22.8,23.2,23.3,2,25.0,25.1,25.4,5,3.4,5.0,6.1,3,3.28,보통
20210829,SF6,동해남부,울진후정,20210830,감성돔,BP,15,1,0.1,0.1,0.1,5,23.1,23.6,23.9,2,24.4,24.5,24.8,5,1.7,3.3,5.3,3,3.28,보통
20210829,SF3,남해서부,추자도,20210830,감성돔,BP,15,1,0.2,0.3,0.3,4,26.6,27.4,27.9,1,25.3,25.6,26.1,5,0.4,2.6,4.3,4,2.96,나쁨
20210829,SF40,동해남부,포항,20210830,농어,SB,15,1,0.1,0.1,0.1,5,22.9,23.6,24.0,3,24.2,24.9,25.2,5,3.2,4.0,6.3,3,3.48,보통
20210829,SF42,동해남부,포항,20210830,감성돔,BP,15,1,0.1,0.1,0.1,5,22.9,23.6,24.0,2,24.2,24.9,25.2,5,3.2,4.0,6.3,3,3.28,보통
20210829,SF43,동해남부,포항,20210830,벵에돔,OP,15,1,0.1,0.1,0.1,5,22.9,23.6,24.0,3,24.2,24.9,25.2,5,3.2,4.0,6.3,3,3.48,보통
20210829,SF9,황해남부,하조도,20210830,돌돔,RB,15,1,0.1,0.1,0.1,5,21.2,22.4,23.1,4,25.0,25.4,25.7,5,1.1,4.6,5.6,3,3.68,보통
20210829,SF44,동해남부,후포,20210830,벵에돔,OP,15,1,0.1,0.1,0.1,5,23.8,24.3,24.6,2,24.4,24.6,24.9,5,1.6,3.1,4.8,4,3.52,보통
20210829,SF45,동해남부,후포,20210830,감성돔,BP,15,1,0.1,0.1,0.1,5,23.8,24.3,24.6,2,24.4,24.6,24.9,5,1.6,3.1,4.8,4,3.52,보통
20210829,SF46,동해남부,후포,20210830,우럭,RF,15,5,0.1,0.1,0.1,5,23.8,24.3,24.6,3,24.4,24.6,24.9,5,1.6,3.1,4.8,4,4.36,좋음
20210829,SF2,황해남부,가거도,20210831,감성돔,BP,1,1,0.2,0.3,0.6,3,26.9,27.6,28.0,1,25.3,25.5,25.6,5,5.2,5.7,6.3,3,2.36,나쁨
20210829,SF35,남해서부,거문도,20210831,농어,SB,1,2,0.1,0.1,0.1,5,25.8,26.7,27.1,2,25.7,25.9,26.0,5,1.8,2.7,3.6,4,3.68,보통
20210829,SF37,남해서부,거문도,20210831,참돔,RP,1,2,0.1,0.1,0.1,5,25.8,26.7,27.1,2,25.7,25.9,26.0,5,1.8,2.7,3.6,4,3.68,보통
20210829,SF38,남해서부,거문도,20210831,감성돔,BP,1,1,0.1,0.1,0.1,5,25.8,26.7,27.1,1,25.7,25.9,26.0,5,1.8,2.7,3.6,4,3.32,보통
20210829,SF39,남해서부,거문도,20210831,우럭,RF,1,5,0.1,0.1,0.1,5,25.8,26.7,27.1,2,25.7,25.9,26.0,5,1.8,2.7,3.6,4,4.16,좋음
20210829,SF14,남해동부,거제도,20210831,우럭,RF,1,5,0.1,0.1,0.1,5,25.5,25.9,26.3,2,25.4,25.5,25.7,5,5.5,5.9,7.0,3,3.92,보통
20210829,SF11,황해중부,국화도,20210831,우럭,RF,1,5,0.1,0.2,0.3,4,25.8,26.1,26.3,2,23.1,23.9,25.2,4,2.7,5.9,8.7,3,3.52,보통
20210829,SF56,제주도,김녕,20210831,벵에돔,OP,1,1,0.1,0.1,0.1,5,28.1,28.8,29.1,1,25.8,26.1,26.6,5,1.2,3.7,4.8,4,3.32,보통
20210829,SF57,제주도,김녕,20210831,농어,SB,1,2,0.1,0.1,0.1,5,28.1,28.8,29.1,1,25.8,26.1,26.6,5,1.2,3.7,4.8,4,3.48,보통
20210829,SF58,제주도,김녕,20210831,돌돔,RB,1,2,0.1,0.1,0.1,5,28.1,28.8,29.1,2,25.8,26.1,26.6,5,1.2,3.7,4.8,4,3.68,보통
20210829,SF59,제주도,김녕,20210831,참돔,RP,1,2,0.1,0.1,0.1,5,28.1,28.8,29.1,1,25.8,26.1,26.6,5,1.2,3.7,4.8,4,3.48,보통
20210829,SF49,황해중부,모항항,20210831,우럭,RF,1,5,0.1,0.3,0.4,4,23.0,23.3,23.5,3,23.8,24.5,25.8,5,1.1,4.9,7.0,3,3.76,보통
20210829,SF50,황해중부,모항항,20210831,감성돔,BP,1,1,0.1,0.3,0.4,4,23.0,23.3,23.5,2,23.8,24.5,25.8,5,1.1,4.9,7.0,3,2.92,나쁨
20210829,SF51,황해중부,방포항,20210831,우럭,RF,1,5,0.2,0.2,0.2,5,25.2,25.3,25.3,2,24.7,25.0,25.3,5,1.8,3.5,5.9,3,3.92,보통
