FC_AREA,DATE,HR,MEAN_TEMP,TEMP_SCRE,MEAN_WSPD,WSPD_SCRE,MEAN_SST,SST_SCRE,MEAN_WHT,WAVE_SCRE,MUL,MUL_SCRE,MEAN_CURR,CURR_SCRE,MEAN_SKY,SKY_SCRE,CARNIVAL_NUM,MEAN_RAIN,WARN_SEA,WARN_LAND,FINAL_SCRE,SCRE_CLASS
NE,20210905,DY,26.5,13.9,10.2,6.2,23.9,8.9,1.5,3.7,6.0,4.7,0.4,0.9,1.0,22.9,4,0.0,-,-,69.2,좋음
NE,20210906,DY,27.6,12.1,7.2,11.1,24.6,8.4,1.1,6.6,7.0,3.0,0.5,0.1,1.0,22.9,4,0.0,-,-,72.2,좋음
NE,20210907,DY,27.2,12.7,4.5,15.5,27.1,6.7,0.6,10.3,8.0,3.0,0.6,0.0,1.0,22.9,4,0.0,-,-,79.1,매우좋음
SE,20210901,AM,27.6,12.6,6.8,12.2,27.1,4.8,0.5,7.9,2.0,5.5,0.5,0.2,1.0,26.2,4,0.0,-,-,77.4,매우좋음
SE,20210901,PM,27.8,12.2,6.3,13.1,27.4,4.7,0.5,7.9,2.0,5.5,0.3,2.3,1.0,26.2,4,0.0,-,-,79.9,매우좋음
SE,20210902,AM,26.2,14.9,3.7,17.5,26.9,4.9,0.4,6.7,3.0,5.5,0.4,1.2,1.0,26.2,4,0.0,-,-,84.9,매우좋음
SE,20210902,PM,26.1,15.1,3.2,18.3,27.4,4.7,0.4,6.7,3.0,5.5,0.2,3.4,1.0,26.2,4,0.0,-,-,87.9,매우좋음
SE,20210903,AM,24.9,17.2,5.8,13.9,27.0,4.9,0.4,6.7,4.0,4.4,0.1,4.4,1.0,26.2,4,0.0,-,-,85.7,매우좋음
SE,20210903,PM,25.2,16.6,6.2,13.2,27.3,4.7,0.5,7.9,4.0,4.4,0.3,2.3,1.0,26.2,4,0.0,-,-,83.3,매우좋음
SE,20210904,DY,25.3,16.5,7.0,11.9,27.3,4.7,1.2,4.2,5.0,4.4,0.2,3.4,1.0,26.2,4,0.0,-,-,79.3,매우좋음
SE,20210905,DY,26.0,15.3,7.0,11.9,27.4,4.7,1.3,3.7,6.0,4.4,0.2,3.4,1.0,26.2,4,0.0,-,-,77.6,매우좋음
SE,20210906,DY,26.3,14.8,5.5,14.4,27.4,4.7,0.9,5.8,7.0,2.7,0.2,3.4,1.0,26.2,4,0.0,-,-,80.0,매우좋음
SE,20210907,DY,27.1,13.4,5.0,15.3,27.0,4.9,0.7,6.9,8.0,2.7,0.4,1.2,1.0,26.2,4,0.0,-,-,78.6,매우좋음
