남애항,21.1,1.3,동해
구조라해수욕장,25.7,0.8,남해
월포해수욕장,25.9,1.0,동해
성산일출봉,26.9,0.3,남해
울릉도,22.3,1.1,동해
미조도,26.7,0.3,남해
오산항,24.8,-999.0,동해
문섬,24.8,0.8,남해
어영,27.1,0.5,남해
동명항,22.5,-999.0,동해
거문도,23.7,1.1,남해
홍도,23.7,1.0,서해
강문해변,22.6,1.3,동해
