STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
SF2,가거도,20210901,AM,26.0,26.5,27.0,6.0,7.3,8.7,4,0
SF2,가거도,20210901,PM,26.0,26.7,27.0,4.7,5.5,6.0,4,2.3
SF2,가거도,20210902,AM,25.0,25.0,25.0,4.1,4.2,4.4,4,0
SF2,가거도,20210902,PM,25.0,25.0,25.0,4.4,4.5,4.7,4,17.6
SF2,가거도,20210903,AM,25.0,25.0,25.0,2.2,2.4,2.5,3,0
SF2,가거도,20210903,PM,25.0,25.3,26.0,2.2,3.1,4.4,3,0
SF21,거문도,20210901,AM,26.0,26.5,27.0,2.8,4.2,5.6,3,0
SF21,거문도,20210901,PM,27.0,27.0,27.0,2.8,4.2,5.1,4,0
SF21,거문도,20210902,AM,25.0,25.0,25.0,5.0,5.0,5.0,4,0
SF21,거문도,20210902,PM,25.0,25.0,25.0,3.0,3.8,5.0,4,1
SF21,거문도,20210903,AM,25.0,25.0,25.0,8.5,8.6,8.6,4,1
SF21,거문도,20210903,PM,25.0,25.7,26.0,8.6,9.2,10.0,4,0
SF35,거문도,20210901,AM,26.0,26.5,27.0,2.8,4.2,5.6,3,0
SF35,거문도,20210901,PM,27.0,27.0,27.0,2.8,4.2,5.1,4,0
SF35,거문도,20210902,AM,25.0,25.0,25.0,5.0,5.0,5.0,4,0
SF35,거문도,20210902,PM,25.0,25.0,25.0,3.0,3.8,5.0,4,1
SF35,거문도,20210903,AM,25.0,25.0,25.0,8.5,8.6,8.6,4,1
SF35,거문도,20210903,PM,25.0,25.7,26.0,8.6,9.2,10.0,4,0
SF36,거문도,20210901,AM,26.0,26.5,27.0,2.8,4.2,5.6,3,0
SF36,거문도,20210901,PM,27.0,27.0,27.0,2.8,4.2,5.1,4,0
SF36,거문도,20210902,AM,25.0,25.0,25.0,5.0,5.0,5.0,4,0
SF36,거문도,20210902,PM,25.0,25.0,25.0,3.0,3.8,5.0,4,1
SF36,거문도,20210903,AM,25.0,25.0,25.0,8.5,8.6,8.6,4,1
SF36,거문도,20210903,PM,25.0,25.7,26.0,8.6,9.2,10.0,4,0
SF37,거문도,20210901,AM,26.0,26.5,27.0,2.8,4.2,5.6,3,0
SF37,거문도,20210901,PM,27.0,27.0,27.0,2.8,4.2,5.1,4,0
SF37,거문도,20210902,AM,25.0,25.0,25.0,5.0,5.0,5.0,4,0
SF37,거문도,20210902,PM,25.0,25.0,25.0,3.0,3.8,5.0,4,1
SF37,거문도,20210903,AM,25.0,25.0,25.0,8.5,8.6,8.6,4,1
SF37,거문도,20210903,PM,25.0,25.7,26.0,8.6,9.2,10.0,4,0
SF38,거문도,20210901,AM,26.0,26.5,27.0,2.8,4.2,5.6,3,0
SF38,거문도,20210901,PM,27.0,27.0,27.0,2.8,4.2,5.1,4,0
SF38,거문도,20210902,AM,25.0,25.0,25.0,5.0,5.0,5.0,4,0
SF38,거문도,20210902,PM,25.0,25.0,25.0,3.0,3.8,5.0,4,1
SF38,거문도,20210903,AM,25.0,25.0,25.0,8.5,8.6,8.6,4,1
SF38,거문도,20210903,PM,25.0,25.7,26.0,8.6,9.2,10.0,4,0
