STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
HS1,대천해수욕장,20210710,AM,25.0,25.5,26.0,3.1,3.5,3.9,4,0
HS1,대천해수욕장,20210710,PM,24.0,25.3,26.0,3.9,4.4,4.9,4,0
HS1,대천해수욕장,20210711,AM,24.0,25.0,26.0,4.3,4.8,5.4,4,6.5
HS1,대천해수욕장,20210711,PM,25.0,25.7,26.0,3.9,4.3,4.7,4,21.8
HS1,대천해수욕장,20210712,AM,26.0,26.5,27.0,4.1,4.4,4.7,3,0
HS1,대천해수욕장,20210712,PM,26.0,26.7,27.0,4.2,4.7,5.2,3,0
HS2,춘장대해수욕장,20210710,AM,25.0,25.5,26.0,3.1,3.4,3.6,4,0
HS2,춘장대해수욕장,20210710,PM,24.0,25.3,26.0,3.6,4.4,4.8,3,0
HS2,춘장대해수욕장,20210711,AM,25.0,25.5,26.0,4.5,5.4,6.3,4,4.5
HS2,춘장대해수욕장,20210711,PM,24.0,25.0,26.0,3.8,4.3,4.6,3,21.8
HS2,춘장대해수욕장,20210712,AM,26.0,26.0,26.0,4.3,4.3,4.4,3,0
HS2,춘장대해수욕장,20210712,PM,25.0,25.7,26.0,4.4,5.0,5.7,1,0
HS3,무창포해수욕장,20210710,AM,25.0,25.5,26.0,3.2,3.5,3.8,4,0
HS3,무창포해수욕장,20210710,PM,25.0,25.7,26.0,3.8,4.4,4.9,4,0
HS3,무창포해수욕장,20210711,AM,25.0,25.5,26.0,4.5,5.2,5.8,4,3
HS3,무창포해수욕장,20210711,PM,25.0,25.7,26.0,3.9,4.4,4.7,3,21.9
HS3,무창포해수욕장,20210712,AM,26.0,26.5,27.0,4.2,4.5,4.7,3,0
HS3,무창포해수욕장,20210712,PM,26.0,26.7,27.0,4.1,4.7,5.4,3,0
HS4,꽃지해수욕장,20210710,AM,24.0,24.5,25.0,3.4,4.1,4.8,4,0
HS4,꽃지해수욕장,20210710,PM,24.0,24.7,25.0,4.8,5.0,5.4,4,0
HS4,꽃지해수욕장,20210711,AM,24.0,24.5,25.0,4.3,4.9,5.6,4,0
HS4,꽃지해수욕장,20210711,PM,24.0,24.7,25.0,4.3,4.5,5.0,3,7
HS4,꽃지해수욕장,20210712,AM,25.0,25.5,26.0,5.0,5.2,5.5,3,0
HS4,꽃지해수욕장,20210712,PM,25.0,25.7,26.0,4.9,5.2,5.5,1,0
HS5,만리포해수욕장,20210710,AM,23.0,24.0,25.0,3.7,4.5,5.3,3,0
HS5,만리포해수욕장,20210710,PM,23.0,24.3,25.0,4.1,4.8,5.3,3,0
HS5,만리포해수욕장,20210711,AM,24.0,24.5,25.0,3.7,4.6,5.5,4,0
HS5,만리포해수욕장,20210711,PM,24.0,24.7,25.0,3.7,4.3,5.1,3,3.5
HS5,만리포해수욕장,20210712,AM,24.0,25.0,26.0,4.5,5.0,5.4,3,0
HS5,만리포해수욕장,20210712,PM,25.0,25.7,26.0,5.0,5.2,5.4,1,0
HS6,몽산포해수욕장,20210710,AM,24.0,24.5,25.0,3.2,4.0,4.8,3,0
HS6,몽산포해수욕장,20210710,PM,24.0,24.7,25.0,4.2,4.7,5.1,3,0
HS6,몽산포해수욕장,20210711,AM,24.0,24.5,25.0,4.1,4.7,5.3,4,5
HS6,몽산포해수욕장,20210711,PM,24.0,24.7,25.0,4.1,4.5,5.2,3,0
HS6,몽산포해수욕장,20210712,AM,25.0,25.5,26.0,4.5,4.9,5.3,3,0
HS6,몽산포해수욕장,20210712,PM,25.0,25.7,26.0,4.6,5.1,5.3,1,0
HS7,우전해수욕장,20210710,AM,25.0,26.0,27.0,4.1,4.4,4.7,3,0
HS7,우전해수욕장,20210710,PM,26.0,26.7,27.0,4.7,4.9,5.3,3,0
HS7,우전해수욕장,20210711,AM,25.0,26.0,27.0,4.0,4.5,4.9,4,0
HS7,우전해수욕장,20210711,PM,26.0,27.0,28.0,4.0,4.5,4.9,3,17.9
HS7,우전해수욕장,20210712,AM,26.0,27.0,28.0,5.4,5.6,5.7,1,0
HS7,우전해수욕장,20210712,PM,27.0,27.7,28.0,5.4,5.7,6.0,1,0
HS8,연포해수욕장,20210710,AM,24.0,24.5,25.0,3.0,4.0,4.9,3,0
HS8,연포해수욕장,20210710,PM,25.0,25.3,26.0,3.8,4.6,5.1,3,0
HS8,연포해수욕장,20210711,AM,24.0,24.5,25.0,3.7,4.4,5.1,4,5
HS8,연포해수욕장,20210711,PM,25.0,25.3,26.0,3.7,4.2,4.9,3,0
HS8,연포해수욕장,20210712,AM,25.0,26.0,27.0,4.2,4.7,5.2,3,0
HS8,연포해수욕장,20210712,PM,26.0,26.7,27.0,4.5,4.9,5.2,1,0
HS9,어은돌해수욕장,20210710,AM,24.0,24.5,25.0,3.5,4.4,5.3,3,0
HS9,어은돌해수욕장,20210710,PM,24.0,24.7,25.0,4.0,4.8,5.3,3,0
HS9,어은돌해수욕장,20210711,AM,24.0,24.5,25.0,3.6,4.5,5.3,4,0
HS9,어은돌해수욕장,20210711,PM,24.0,24.7,25.0,3.6,4.2,5.0,3,0
HS9,어은돌해수욕장,20210712,AM,24.0,25.0,26.0,4.5,5.0,5.4,3,0
HS9,어은돌해수욕장,20210712,PM,25.0,25.7,26.0,4.9,5.2,5.4,1,0
HS10,신두리해수욕장,20210710,AM,24.0,25.0,26.0,3.6,4.4,5.2,3,0
HS10,신두리해수욕장,20210710,PM,24.0,25.7,27.0,3.9,4.7,5.2,3,0
HS10,신두리해수욕장,20210711,AM,25.0,25.5,26.0,3.7,4.5,5.3,4,0
HS10,신두리해수욕장,20210711,PM,25.0,26.0,27.0,3.7,4.3,5.1,3,7
HS10,신두리해수욕장,20210712,AM,25.0,26.5,28.0,4.2,4.7,5.1,3,0
HS10,신두리해수욕장,20210712,PM,26.0,27.3,28.0,4.8,5.0,5.1,1,0
HS11,학암포해수욕장,20210710,AM,24.0,25.0,26.0,3.4,4.2,4.9,3,0
HS11,학암포해수욕장,20210710,PM,25.0,26.0,27.0,4.0,4.7,5.1,3,0
HS11,학암포해수욕장,20210711,AM,25.0,26.0,27.0,3.9,4.6,5.3,4,0
HS11,학암포해수욕장,20210711,PM,26.0,26.7,27.0,3.9,4.4,5.0,3,3.5
HS11,학암포해수욕장,20210712,AM,26.0,27.5,29.0,4.1,4.5,4.9,3,0
HS11,학암포해수욕장,20210712,PM,27.0,28.3,29.0,4.9,5.0,5.2,1,0
HS12,가마미해수욕장,20210710,AM,26.0,27.0,28.0,3.1,4.0,4.8,3,0
HS12,가마미해수욕장,20210710,PM,26.0,27.0,28.0,4.7,5.1,5.8,3,0
HS12,가마미해수욕장,20210711,AM,25.0,26.0,27.0,3.7,3.9,4.1,4,0
HS12,가마미해수욕장,20210711,PM,26.0,26.7,27.0,3.7,4.1,4.7,4,15.7
HS12,가마미해수욕장,20210712,AM,27.0,28.0,29.0,5.1,5.1,5.1,3,0
HS12,가마미해수욕장,20210712,PM,27.0,28.3,29.0,5.1,5.5,5.8,1,0
HS15,가계해수욕장,20210710,AM,26.0,26.5,27.0,3.8,4.0,4.2,4,0
HS15,가계해수욕장,20210710,PM,26.0,26.7,27.0,3.8,4.2,4.5,4,0
HS15,가계해수욕장,20210711,AM,26.0,27.0,28.0,3.9,4.0,4.1,4,0
HS15,가계해수욕장,20210711,PM,27.0,27.7,28.0,3.9,4.2,4.7,3,7
HS15,가계해수욕장,20210712,AM,27.0,28.0,29.0,3.8,3.9,4.0,1,0
HS15,가계해수욕장,20210712,PM,27.0,28.0,29.0,4.0,4.2,4.5,3,0
HS16,을왕리해수욕장,20210710,AM,23.0,23.5,24.0,4.0,4.0,4.1,4,0
HS16,을왕리해수욕장,20210710,PM,23.0,23.7,24.0,4.1,4.3,4.4,4,0
HS16,을왕리해수욕장,20210711,AM,23.0,23.5,24.0,2.6,4.0,5.4,4,1.5
HS16,을왕리해수욕장,20210711,PM,23.0,23.7,24.0,2.6,3.4,4.5,3,0
HS16,을왕리해수욕장,20210712,AM,24.0,24.5,25.0,4.2,4.2,4.2,4,0
HS16,을왕리해수욕장,20210712,PM,25.0,25.3,26.0,4.2,4.7,5.1,4,0
HS17,만성리해수욕장,20210710,AM,25.0,26.0,27.0,2.6,3.2,3.8,4,0
HS17,만성리해수욕장,20210710,PM,26.0,26.7,27.0,3.3,3.5,3.8,4,0
HS17,만성리해수욕장,20210711,AM,25.0,26.0,27.0,4.7,4.8,5.0,4,1.5
HS17,만성리해수욕장,20210711,PM,27.0,27.3,28.0,5.0,5.8,6.3,3,3.5
HS17,만성리해수욕장,20210712,AM,27.0,28.0,29.0,4.0,4.2,4.5,1,0
HS17,만성리해수욕장,20210712,PM,27.0,28.3,29.0,4.5,5.2,5.7,3,0
HS18,상주해수욕장,20210710,AM,26.0,26.5,27.0,2.5,3.0,3.6,4,0
HS18,상주해수욕장,20210710,PM,26.0,26.7,27.0,3.5,3.7,3.9,4,0
HS18,상주해수욕장,20210711,AM,26.0,26.5,27.0,5.1,5.7,6.2,4,0
HS18,상주해수욕장,20210711,PM,27.0,27.3,28.0,6.2,6.9,7.6,3,0
HS18,상주해수욕장,20210712,AM,28.0,28.5,29.0,4.6,4.7,4.7,1,0
HS18,상주해수욕장,20210712,PM,28.0,28.3,29.0,4.6,5.3,5.7,1,0
