STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
SD8,웅도,20210710,PM,26.0,26.3,27.0,3.9,4.2,4.5,4,0
SD8,웅도,20210711,AM,25.0,25.5,26.0,3.4,4.0,4.7,4,0
SD8,웅도,20210711,PM,26.0,26.3,27.0,3.4,3.9,4.3,3,0
SD8,웅도,20210712,AM,26.0,27.0,28.0,3.4,3.7,4.0,3,0
SD8,웅도,20210712,PM,27.0,27.7,28.0,4.0,4.4,4.8,3,0
SD9,소야도,20210710,AM,23.0,23.5,24.0,4.7,5.3,5.9,3,0
SD9,소야도,20210710,PM,23.0,23.7,24.0,5.9,6.2,6.4,3,0
SD9,소야도,20210711,AM,23.0,23.5,24.0,5.0,5.8,6.6,4,0
SD9,소야도,20210711,PM,24.0,24.0,24.0,5.0,5.3,5.6,3,3.5
SD9,소야도,20210712,AM,23.0,24.0,25.0,5.2,5.2,5.3,4,0
SD9,소야도,20210712,PM,25.0,25.0,25.0,5.3,6.2,7.0,3,0
SD10,소매물도,20210710,AM,24.0,24.5,25.0,2.1,2.5,2.9,4,0
SD10,소매물도,20210710,PM,25.0,25.3,26.0,2.9,4.7,7.0,4,0
SD10,소매물도,20210711,AM,24.0,25.0,26.0,6.2,6.8,7.3,4,0
SD10,소매물도,20210711,PM,25.0,25.7,26.0,6.2,6.8,7.2,4,0
SD10,소매물도,20210712,AM,25.0,25.5,26.0,4.5,4.7,4.8,1,0
SD10,소매물도,20210712,PM,26.0,26.0,26.0,4.5,4.9,5.4,1,0
SD11,동섬,20210710,AM,27.0,27.5,28.0,1.8,2.6,3.4,4,0
SD11,동섬,20210710,PM,27.0,28.0,29.0,3.1,3.5,4.1,4,0
SD11,동섬,20210711,AM,27.0,27.5,28.0,3.8,4.4,5.0,4,0
SD11,동섬,20210711,PM,27.0,28.0,29.0,4.9,5.1,5.4,4,0
SD11,동섬,20210712,AM,28.0,28.5,29.0,3.3,3.5,3.8,1,0
SD11,동섬,20210712,PM,28.0,28.7,29.0,3.8,4.5,5.8,3,0
SD19,우도,20210710,AM,26.0,27.0,28.0,2.8,3.0,3.2,4,0
SD19,우도,20210710,PM,27.0,28.0,29.0,3.2,3.5,3.7,4,0
SD19,우도,20210711,AM,27.0,27.5,28.0,3.3,3.6,3.9,4,0
SD19,우도,20210711,PM,28.0,28.7,30.0,3.3,4.0,4.4,4,0
SD19,우도,20210712,AM,28.0,29.0,30.0,3.1,3.3,3.5,1,0
SD19,우도,20210712,PM,29.0,30.0,31.0,3.5,3.8,4.2,3,0
SD20,선재도,20210710,AM,23.0,23.5,24.0,3.6,3.6,3.6,4,0
SD20,선재도,20210710,PM,24.0,24.3,25.0,3.6,4.2,4.7,4,2
SD20,선재도,20210711,AM,23.0,24.0,25.0,3.5,4.2,5.0,4,0
SD20,선재도,20210711,PM,24.0,24.7,25.0,3.1,3.9,5.2,3,3.5
SD20,선재도,20210712,AM,24.0,25.0,26.0,3.4,3.8,4.1,4,0
SD20,선재도,20210712,PM,25.0,25.7,26.0,3.4,4.6,5.3,4,0
SD21,화도,20210710,AM,25.0,26.0,27.0,3.9,4.4,4.9,3,0
SD21,화도,20210710,PM,26.0,26.7,27.0,4.8,5.1,5.5,3,0
SD21,화도,20210711,AM,25.0,26.5,28.0,3.9,4.3,4.7,4,0
SD21,화도,20210711,PM,26.0,27.3,28.0,3.9,4.5,5.0,3,18.1
SD21,화도,20210712,AM,27.0,27.5,28.0,5.4,5.6,5.7,1,0
SD21,화도,20210712,PM,27.0,28.0,29.0,5.4,5.7,6.0,1,0
SD22,대섬,20210710,AM,25.0,26.0,27.0,3.7,3.8,3.9,4,0
SD22,대섬,20210710,PM,26.0,26.7,27.0,3.7,4.0,4.2,4,0
SD22,대섬,20210711,AM,25.0,26.0,27.0,4.0,4.0,4.0,4,0
SD22,대섬,20210711,PM,27.0,27.3,28.0,3.9,4.2,4.7,3,3.5
SD22,대섬,20210712,AM,27.0,27.5,28.0,3.4,3.7,4.0,3,0
SD22,대섬,20210712,PM,27.0,27.7,28.0,4.0,4.2,4.4,3,0
