NAME,Date_time,SST,WHT
상왕등도,2021-07-12 09,22.3565616607666,0.10000000149011612
상왕등도,2021-07-12 12,23.139909744262695,0.11999999731779099
상왕등도,2021-07-12 15,22.85568618774414,0.17000000178813934
상왕등도,2021-07-12 18,23.107162475585938,0.27000001072883606
상왕등도,2021-07-13 21,22.30575180053711,0.23000000417232513
상왕등도,2021-07-13 00,22.189428329467773,0.2199999988079071
상왕등도,2021-07-13 03,21.04741859436035,0.23000000417232513
상왕등도,2021-07-13 06,21.697296142578125,0.25
상왕등도,2021-07-13 09,21.46405792236328,0.23999999463558197
상왕등도,2021-07-13 12,22.025936126708984,0.17000000178813934
상왕등도,2021-07-13 15,21.679874420166016,0.1599999964237213
상왕등도,2021-07-13 18,21.46147346496582,0.15000000596046448
상왕등도,2021-07-14 21,21.88751983642578,0.15000000596046448
상왕등도,2021-07-14 00,21.987682342529297,0.17000000178813934
상왕등도,2021-07-14 03,21.475759506225586,0.14000000059604645
상왕등도,2021-07-14 06,21.770498275756836,0.07999999821186066
상왕등도,2021-07-14 09,21.697233200073242,0.07999999821186066
상왕등도,2021-07-14 12,22.2106876373291,0.09000000357627869
상왕등도,2021-07-14 15,22.114398956298828,0.09000000357627869
상왕등도,2021-07-14 18,22.3852596282959,0.05000000074505806
추자도,2021-07-12 09,24.289440155029297,0.800000011920929
추자도,2021-07-12 12,25.176454544067383,0.7900000214576721
추자도,2021-07-12 15,25.635013580322266,0.800000011920929
추자도,2021-07-12 18,25.13316535949707,0.8100000023841858
추자도,2021-07-13 21,24.795753479003906,0.7900000214576721
추자도,2021-07-13 00,23.574941635131836,0.8299999833106995
추자도,2021-07-13 03,24.026004791259766,0.9700000286102295
추자도,2021-07-13 06,24.829622268676758,1.0
추자도,2021-07-13 09,24.26772689819336,0.9800000190734863
추자도,2021-07-13 12,25.143001556396484,0.949999988079071
추자도,2021-07-13 15,25.583595275878906,0.9399999976158142
추자도,2021-07-13 18,25.162622451782227,0.9399999976158142
추자도,2021-07-14 21,24.635194778442383,0.9599999785423279
추자도,2021-07-14 00,23.812740325927734,0.9700000286102295
추자도,2021-07-14 03,24.133686065673828,0.949999988079071
추자도,2021-07-14 06,25.115861892700195,0.9200000166893005
추자도,2021-07-14 09,24.759239196777344,0.8899999856948853
추자도,2021-07-14 12,25.350841522216797,0.8600000143051147
추자도,2021-07-14 15,25.869731903076172,0.8100000023841858
추자도,2021-07-14 18,25.564218521118164,0.75
울진후정,2021-07-12 09,22.1311092376709,0.20000000298023224
울진후정,2021-07-12 12,22.8305721282959,0.18000000715255737
울진후정,2021-07-12 15,23.280672073364258,0.17000000178813934
울진후정,2021-07-12 18,23.04806137084961,0.1599999964237213
울진후정,2021-07-13 21,23.073314666748047,0.15000000596046448
울진후정,2021-07-13 00,23.037965774536133,0.14000000059604645
울진후정,2021-07-13 03,22.801395416259766,0.12999999523162842
울진후정,2021-07-13 06,22.516965866088867,0.11999999731779099
울진후정,2021-07-13 09,22.83782386779785,0.10999999940395355
울진후정,2021-07-13 12,23.58332633972168,0.10000000149011612
울진후정,2021-07-13 15,23.728851318359375,0.09000000357627869
울진후정,2021-07-13 18,22.861474990844727,0.07999999821186066
울진후정,2021-07-14 21,22.4471378326416,0.07000000029802322
울진후정,2021-07-14 00,22.395490646362305,0.05999999865889549
울진후정,2021-07-14 03,22.412982940673828,0.05000000074505806
울진후정,2021-07-14 06,22.240459442138672,0.05000000074505806
울진후정,2021-07-14 09,22.628459930419922,0.05000000074505806
울진후정,2021-07-14 12,22.991113662719727,0.05000000074505806
울진후정,2021-07-14 15,23.809932708740234,0.03999999910593033
울진후정,2021-07-14 18,24.354032516479492,0.029999999329447746
동명항,2021-07-12 09,23.071060180664062,0.2800000011920929
동명항,2021-07-12 12,24.207796096801758,0.25
동명항,2021-07-12 15,25.11351776123047,0.23999999463558197
동명항,2021-07-12 18,25.326066970825195,0.2199999988079071
동명항,2021-07-13 21,26.093271255493164,0.20999999344348907
동명항,2021-07-13 00,26.187023162841797,0.20000000298023224
동명항,2021-07-13 03,25.245540618896484,0.18000000715255737
동명항,2021-07-13 06,24.726152420043945,0.17000000178813934
동명항,2021-07-13 09,25.10690689086914,0.15000000596046448
동명항,2021-07-13 12,25.501819610595703,0.14000000059604645
동명항,2021-07-13 15,26.2647762298584,0.12999999523162842
동명항,2021-07-13 18,27.572866439819336,0.10999999940395355
동명항,2021-07-14 21,27.351503372192383,0.10000000149011612
동명항,2021-07-14 00,26.4057559967041,0.09000000357627869
동명항,2021-07-14 03,25.352840423583984,0.07000000029802322
동명항,2021-07-14 06,24.93638801574707,0.05999999865889549
동명항,2021-07-14 09,25.27351951599121,0.05999999865889549
동명항,2021-07-14 12,25.82223129272461,0.05999999865889549
동명항,2021-07-14 15,26.678176879882812,0.05999999865889549
동명항,2021-07-14 18,27.579774856567383,0.05000000074505806
월포해수욕장,2021-07-12 09,21.481857299804688,0.20000000298023224
월포해수욕장,2021-07-12 12,22.738466262817383,0.1899999976158142
월포해수욕장,2021-07-12 15,23.82682991027832,0.17000000178813934
월포해수욕장,2021-07-12 18,23.891252517700195,0.1599999964237213
월포해수욕장,2021-07-13 21,23.588720321655273,0.15000000596046448
월포해수욕장,2021-07-13 00,23.03346061706543,0.14000000059604645
월포해수욕장,2021-07-13 03,22.66556739807129,0.12999999523162842
월포해수욕장,2021-07-13 06,22.664722442626953,0.11999999731779099
월포해수욕장,2021-07-13 09,23.069900512695312,0.10999999940395355
월포해수욕장,2021-07-13 12,23.922136306762695,0.10999999940395355
월포해수욕장,2021-07-13 15,24.746807098388672,0.09000000357627869
월포해수욕장,2021-07-13 18,24.66644859313965,0.07999999821186066
월포해수욕장,2021-07-14 21,23.23051643371582,0.07000000029802322
월포해수욕장,2021-07-14 00,21.861286163330078,0.07000000029802322
월포해수욕장,2021-07-14 03,20.93675422668457,0.05999999865889549
월포해수욕장,2021-07-14 06,20.4990177154541,0.05000000074505806
월포해수욕장,2021-07-14 09,21.04821014404297,0.05000000074505806
월포해수욕장,2021-07-14 12,22.706148147583008,0.05999999865889549
월포해수욕장,2021-07-14 15,24.018632888793945,0.03999999910593033
월포해수욕장,2021-07-14 18,24.107526779174805,0.029999999329447746
구조라해수욕장,2021-07-12 09,20.75615692138672,0.25999999046325684
구조라해수욕장,2021-07-12 12,21.6177978515625,0.25999999046325684
구조라해수욕장,2021-07-12 15,21.700523376464844,0.23999999463558197
구조라해수욕장,2021-07-12 18,21.130212783813477,0.20999999344348907
구조라해수욕장,2021-07-13 21,21.318742752075195,0.20000000298023224
구조라해수욕장,2021-07-13 00,20.64156150817871,0.18000000715255737
구조라해수욕장,2021-07-13 03,20.729629516601562,0.17000000178813934
구조라해수욕장,2021-07-13 06,19.85161590576172,0.17000000178813934
구조라해수욕장,2021-07-13 09,18.82749366760254,0.1599999964237213
구조라해수욕장,2021-07-13 12,19.931970596313477,0.15000000596046448
구조라해수욕장,2021-07-13 15,21.51951026916504,0.14000000059604645
구조라해수욕장,2021-07-13 18,21.167856216430664,0.14000000059604645
구조라해수욕장,2021-07-14 21,20.878219604492188,0.14000000059604645
구조라해수욕장,2021-07-14 00,20.555543899536133,0.14000000059604645
구조라해수욕장,2021-07-14 03,20.968748092651367,0.14000000059604645
구조라해수욕장,2021-07-14 06,20.574644088745117,0.14000000059604645
구조라해수욕장,2021-07-14 09,20.984882354736328,0.14000000059604645
구조라해수욕장,2021-07-14 12,22.218093872070312,0.14000000059604645
구조라해수욕장,2021-07-14 15,23.056673049926758,0.14000000059604645
구조라해수욕장,2021-07-14 18,21.8729190826416,0.14000000059604645
문섬,2021-07-12 09,24.5647029876709,0.8899999856948853
문섬,2021-07-12 12,25.039356231689453,0.8500000238418579
문섬,2021-07-12 15,24.967164993286133,0.8299999833106995
문섬,2021-07-12 18,25.007976531982422,0.8299999833106995
문섬,2021-07-13 21,24.990264892578125,0.8299999833106995
문섬,2021-07-13 00,24.930599212646484,0.8799999952316284
문섬,2021-07-13 03,24.89853286743164,0.9700000286102295
문섬,2021-07-13 06,25.14734649658203,1.0
문섬,2021-07-13 09,25.489042282104492,0.949999988079071
문섬,2021-07-13 12,25.41154670715332,0.8999999761581421
문섬,2021-07-13 15,25.2619571685791,0.8799999952316284
문섬,2021-07-13 18,24.854097366333008,0.8799999952316284
문섬,2021-07-14 21,24.796031951904297,0.8799999952316284
문섬,2021-07-14 00,24.727128982543945,0.8899999856948853
문섬,2021-07-14 03,24.711299896240234,0.8999999761581421
문섬,2021-07-14 06,24.660619735717773,0.8700000047683716
문섬,2021-07-14 09,25.26179313659668,0.8399999737739563
문섬,2021-07-14 12,25.473468780517578,0.800000011920929
문섬,2021-07-14 15,25.645797729492188,0.75
문섬,2021-07-14 18,25.30198860168457,0.7099999785423279
