생산일,코드,권역,지역,예측일자,어종,어종타입,물때,물때점수,최소파고,평균파고,최대파고,파고점수,최소수온,평균수온,최대수온,수온점수,최저기온,평균기온,최대기온,기온점수,최소풍속,평균풍속,최대풍속,풍속점수,특보,특보점수,총점수,예보지수
20210712,SF49,황해중부,모항항,20210712,우럭,RF,10,3,0.3,0.3,0.4,4,20,21,21,4,22,22,28,4,4,5,6,3,-,5,3.6,보통
20210712,SF50,황해중부,모항항,20210712,감성돔,BP,10,4,0.3,0.3,0.4,4,20,21,21,3,22,22,28,4,4,5,6,3,-,5,3.56,보통
20210712,SF51,황해중부,방포항,20210712,우럭,RF,10,3,0.1,0.2,0.2,5,21,22,22,3,23,23,27,4,3,4,6,3,-,5,3.76,보통
20210712,SF74,남해동부,부산남부,20210712,우럭,RF,10,3,0.6,0.6,0.7,3,20,20,22,4,27,27,30,5,4,5,6,3,-,5,3.28,보통
20210712,SF75,남해동부,부산남부,20210712,감성돔,BP,10,4,0.6,0.6,0.7,3,20,20,22,4,27,27,30,5,4,5,6,3,-,5,3.44,보통
20210712,SF76,남해동부,부산남부,20210712,돌돔,RB,10,3,0.6,0.6,0.7,3,20,20,22,4,27,27,30,5,4,5,6,3,-,5,3.28,보통
20210712,SF77,남해동부,부산남부,20210712,참돔,RP,10,3,0.6,0.6,0.7,3,20,20,22,5,27,27,30,5,4,5,6,3,-,5,3.48,보통
20210712,SF78,남해동부,부산남부,20210712,벵에돔,OP,10,4,0.6,0.6,0.7,3,20,20,22,5,27,27,30,5,4,5,6,3,-,5,3.64,보통
20210712,SF79,남해동부,부산남부,20210712,농어,SB,10,3,0.6,0.6,0.7,3,20,20,22,5,27,27,30,5,4,5,6,3,-,5,3.48,보통
20210712,SF67,남해동부,부산동부,20210712,우럭,RF,10,3,0.5,0.5,0.6,4,20,23,23,3,25,25,29,5,5,7,8,3,-,5,3.44,보통
20210712,SF68,남해동부,부산동부,20210712,감성돔,BP,10,4,0.5,0.5,0.6,4,20,23,23,2,25,25,29,5,5,7,8,3,-,5,3.4,보통
20210712,SF69,남해동부,부산동부,20210712,참돔,RP,10,3,0.5,0.5,0.6,4,20,23,23,4,25,25,29,5,5,7,8,3,-,5,3.64,보통
20210712,SF70,남해동부,부산동부,20210712,벵에돔,OP,10,4,0.5,0.5,0.6,4,20,23,23,3,25,25,29,5,5,7,8,3,-,5,3.6,보통
20210712,SF71,남해동부,부산동부,20210712,농어,SB,10,3,0.5,0.5,0.6,4,20,23,23,3,25,25,29,5,5,7,8,3,-,5,3.44,보통
20210712,SF60,남해동부,부산서부,20210712,우럭,RF,10,3,0.7,0.7,0.8,3,21,22,23,3,26,26,30,5,2,6,9,3,-,5,3.08,보통
20210712,SF61,남해동부,부산서부,20210712,감성돔,BP,10,4,0.7,0.7,0.8,3,21,22,23,3,26,26,30,5,2,6,9,3,-,5,3.24,보통
20210712,SF62,남해동부,부산서부,20210712,돌돔,RB,10,3,0.7,0.7,0.8,3,21,22,23,4,26,26,30,5,2,6,9,3,-,5,3.28,보통
20210712,SF63,남해동부,부산서부,20210712,참돔,RP,10,3,0.7,0.7,0.8,3,21,22,23,4,26,26,30,5,2,6,9,3,-,5,3.28,보통
20210712,SF64,남해동부,부산서부,20210712,벵에돔,OP,10,4,0.7,0.7,0.8,3,21,22,23,4,26,26,30,5,2,6,9,3,-,5,3.44,보통
20210712,SF65,남해동부,부산서부,20210712,농어,SB,10,3,0.7,0.7,0.8,3,21,22,23,4,26,26,30,5,2,6,9,3,-,5,3.28,보통
20210712,SF1,황해남부,상왕등도,20210712,감성돔,BP,10,4,0.1,0.1,0.2,5,21,22,22,3,24,24,26,5,5,7,9,3,-,5,3.96,보통
20210712,SF29,황해남부,상태도,20210712,농어,SB,10,3,0.4,0.4,0.5,4,22,22,23,4,25,25,27,5,6,7,9,3,-,5,3.64,보통
20210712,SF31,황해남부,상태도,20210712,참돔,RP,10,3,0.4,0.4,0.5,4,22,22,23,4,25,25,27,5,6,7,9,3,-,5,3.64,보통
20210712,SF32,황해남부,상태도,20210712,돌돔,RB,10,3,0.4,0.4,0.5,4,22,22,23,4,25,25,27,5,6,7,9,3,-,5,3.64,보통
20210712,SF33,황해남부,상태도,20210712,우럭,RF,10,3,0.4,0.4,0.5,4,22,22,23,3,25,25,27,5,6,7,9,3,-,5,3.44,보통
20210712,SF34,황해남부,상태도,20210712,감성돔,BP,10,4,0.4,0.4,0.5,4,22,22,23,3,25,25,27,5,6,7,9,3,-,5,3.6,보통
20210712,SF7,제주도,서귀포,20210712,벵에돔,OP,10,4,0.7,0.7,0.8,3,23,23,25,3,26,26,29,5,3,4,5,4,-,5,3.48,보통
20210712,SF10,제주도,성산포,20210712,돌돔,RB,10,3,0.1,0.1,0.3,4,24,25,25,5,26,26,28,5,5,8,10,2,-,5,3.6,보통
20210712,SF15,황해남부,신시도,20210712,우럭,RF,10,3,0.1,0.1,0.2,5,21,22,22,3,24,24,25,5,1,4,6,3,-,5,3.8,보통
20210712,SF16,남해서부,신지도,20210712,우럭,RF,10,3,0.4,0.4,0.5,4,22,22,23,3,25,26,28,5,2,3,6,3,-,5,3.44,보통
20210712,SF54,동해중부,아야진항,20210712,우럭,RF,10,3,0.2,0.3,0.3,4,21,22,22,3,24,24,28,5,2,3,4,4,-,5,3.68,보통
20210712,SF55,동해중부,아야진항,20210712,감성돔,BP,10,4,0.2,0.3,0.3,4,21,22,22,3,24,24,28,5,2,3,4,4,-,5,3.84,보통
20210712,SF24,황해중부,어청도,20210712,농어,SB,10,3,0.1,0.1,0.2,5,21,22,22,4,24,24,25,4,5,6,7,3,-,5,3.96,보통
20210712,SF25,황해중부,어청도,20210712,참돔,RP,10,3,0.1,0.1,0.2,5,21,22,22,4,24,24,25,4,5,6,7,3,-,5,3.96,보통
20210712,SF26,황해중부,어청도,20210712,돌돔,RB,10,3,0.1,0.1,0.2,5,21,22,22,4,24,24,25,4,5,6,7,3,-,5,3.96,보통
20210712,SF27,황해중부,어청도,20210712,우럭,RF,10,3,0.1,0.1,0.2,5,21,22,22,3,24,24,25,4,5,6,7,3,-,5,3.76,보통
20210712,SF28,황해중부,어청도,20210712,감성돔,BP,10,4,0.1,0.1,0.2,5,21,22,22,3,24,24,25,4,5,6,7,3,-,5,3.92,보통
20210712,SF4,남해서부,연도,20210712,감성돔,BP,10,4,0.1,0.2,0.2,5,23,26,26,1,25,25,27,5,2,4,6,3,-,5,3.56,보통
20210712,SF47,황해중부,영흥도,20210712,우럭,RF,10,3,0.3,0.3,0.4,4,19,19,21,5,22,22,27,4,2,3,6,3,-,5,3.8,보통
20210712,SF48,황해중부,영흥도,20210712,농어,SB,10,3,0.3,0.3,0.4,4,19,19,21,5,22,22,27,4,2,3,6,3,-,5,3.8,보통
20210712,SF52,동해중부,외옹치항,20210712,우럭,RF,10,3,0.2,0.3,0.3,4,21,21,22,4,24,24,29,5,1,3,4,4,-,5,3.88,보통
20210712,SF53,동해중부,외옹치항,20210712,감성돔,BP,10,4,0.2,0.3,0.3,4,21,21,22,3,24,24,29,5,1,3,4,4,-,5,3.84,보통
20210712,SF8,남해동부,욕지도,20210712,벵에돔,OP,10,4,0.3,0.3,0.4,4,23,25,25,1,25,25,27,5,4,5,7,3,-,5,3.2,보통
20210712,SF5,동해남부,울산,20210712,감성돔,BP,10,4,0.3,0.3,0.4,4,20,20,21,4,25,25,30,5,4,8,10,2,-,5,3.56,보통
20210712,SF6,동해남부,울진후정,20210712,감성돔,BP,10,4,0.3,0.3,0.4,4,20,23,23,2,23,24,27,5,2,3,4,4,-,5,3.64,보통
20210712,SF3,남해서부,추자도,20210712,감성돔,BP,10,4,0.7,0.7,0.8,3,23,23,25,2,25,25,28,5,2,5,8,3,-,5,3.04,보통
20210712,SF40,동해남부,포항,20210712,농어,SB,10,3,0.2,0.2,0.3,5,21,21,22,4,25,26,31,5,2,3,4,4,-,5,4.24,좋음
20210712,SF42,동해남부,포항,20210712,감성돔,BP,10,4,0.2,0.2,0.3,5,21,21,22,3,25,26,31,5,2,3,4,4,-,5,4.2,좋음
20210712,SF43,동해남부,포항,20210712,벵에돔,OP,10,4,0.2,0.2,0.3,5,21,21,22,4,25,26,31,5,2,3,4,4,-,5,4.4,좋음
20210712,SF9,황해남부,하조도,20210712,돌돔,RB,10,3,0.1,0.1,0.3,4,20,20,21,4,21,25,25,5,3,5,8,3,-,5,3.64,보통
20210712,SF44,동해남부,후포,20210712,벵에돔,OP,10,4,0.2,0.3,0.3,4,21,21,22,4,24,24,27,5,1,2,3,4,-,5,4.04,좋음
20210712,SF45,동해남부,후포,20210712,감성돔,BP,10,4,0.2,0.3,0.3,4,21,21,22,3,24,24,27,5,1,2,3,4,-,5,3.84,보통
20210712,SF46,동해남부,후포,20210712,우럭,RF,10,3,0.2,0.3,0.3,4,21,21,22,4,24,24,27,5,1,2,3,4,-,5,3.88,보통
20210712,SF2,황해남부,가거도,20210713,감성돔,BP,11,4,1.4,1.4,1.5,2,24,26,26,1,25,25,26,5,8,9,10,2,-,5,2,나쁨
20210712,SF35,남해서부,거문도,20210713,농어,SB,11,3,0.4,0.5,0.5,4,24,26,26,2,25,25,27,5,6,6,7,3,-,5,3.24,보통
20210712,SF37,남해서부,거문도,20210713,참돔,RP,11,3,0.4,0.5,0.5,4,24,26,26,2,25,25,27,5,6,6,7,3,-,5,3.24,보통
20210712,SF38,남해서부,거문도,20210713,감성돔,BP,11,4,0.4,0.5,0.5,4,24,26,26,1,25,25,27,5,6,6,7,3,-,5,3.2,보통
20210712,SF39,남해서부,거문도,20210713,우럭,RF,11,4,0.4,0.5,0.5,4,24,26,26,2,25,25,27,5,6,6,7,3,-,5,3.4,보통
20210712,SF14,남해동부,거제도,20210713,우럭,RF,11,4,0.1,0.1,0.2,5,22,23,23,3,26,26,27,5,3,5,7,3,-,5,3.96,보통
20210712,SF11,황해중부,국화도,20210713,우럭,RF,11,4,0.1,0.1,0.2,5,20,20,21,4,23,23,29,4,4,5,7,3,-,5,4.12,좋음
20210712,SF56,제주도,김녕,20210713,벵에돔,OP,11,4,0.1,0.1,0.2,5,25,27,27,1,26,26,30,5,1,4,6,3,-,5,3.56,보통
20210712,SF57,제주도,김녕,20210713,농어,SB,11,3,0.1,0.1,0.2,5,25,27,27,2,26,26,30,5,1,4,6,3,-,5,3.6,보통
20210712,SF58,제주도,김녕,20210713,돌돔,RB,11,4,0.1,0.1,0.2,5,25,27,27,3,26,26,30,5,1,4,6,3,-,5,3.96,보통
20210712,SF59,제주도,김녕,20210713,참돔,RP,11,3,0.1,0.1,0.2,5,25,27,27,2,26,26,30,5,1,4,6,3,-,5,3.6,보통
20210712,SF49,황해중부,모항항,20210713,우럭,RF,11,4,0.6,0.7,0.8,3,20,21,22,4,22,22,27,4,5,7,8,3,-,5,3.4,보통
20210712,SF50,황해중부,모항항,20210713,감성돔,BP,11,4,0.6,0.7,0.8,3,20,21,22,3,22,22,27,4,5,7,8,3,-,5,3.2,보통
20210712,SF51,황해중부,방포항,20210713,우럭,RF,11,4,0.5,0.6,0.6,3,21,22,23,3,23,23,28,4,5,6,8,3,-,5,3.2,보통
20210712,SF74,남해동부,부산남부,20210713,우럭,RF,11,4,0.4,0.4,0.5,4,20,21,22,4,26,27,30,5,4,5,6,3,-,5,3.8,보통
20210712,SF75,남해동부,부산남부,20210713,감성돔,BP,11,4,0.4,0.4,0.5,4,20,21,22,3,26,27,30,5,4,5,6,3,-,5,3.6,보통
20210712,SF76,남해동부,부산남부,20210713,돌돔,RB,11,4,0.4,0.4,0.5,4,20,21,22,4,26,27,30,5,4,5,6,3,-,5,3.8,보통
20210712,SF77,남해동부,부산남부,20210713,참돔,RP,11,3,0.4,0.4,0.5,4,20,21,22,4,26,27,30,5,4,5,6,3,-,5,3.64,보통
20210712,SF78,남해동부,부산남부,20210713,벵에돔,OP,11,4,0.4,0.4,0.5,4,20,21,22,4,26,27,30,5,4,5,6,3,-,5,3.8,보통
20210712,SF79,남해동부,부산남부,20210713,농어,SB,11,3,0.4,0.4,0.5,4,20,21,22,4,26,27,30,5,4,5,6,3,-,5,3.64,보통
20210712,SF67,남해동부,부산동부,20210713,우럭,RF,11,4,0.2,0.2,0.3,5,21,23,23,3,25,25,30,5,6,7,8,3,-,5,3.96,보통
20210712,SF68,남해동부,부산동부,20210713,감성돔,BP,11,4,0.2,0.2,0.3,5,21,23,23,2,25,25,30,5,6,7,8,3,-,5,3.76,보통
20210712,SF69,남해동부,부산동부,20210713,참돔,RP,11,3,0.2,0.2,0.3,5,21,23,23,4,25,25,30,5,6,7,8,3,-,5,4,좋음
20210712,SF70,남해동부,부산동부,20210713,벵에돔,OP,11,4,0.2,0.2,0.3,5,21,23,23,3,25,25,30,5,6,7,8,3,-,5,3.96,보통
20210712,SF71,남해동부,부산동부,20210713,농어,SB,11,3,0.2,0.2,0.3,5,21,23,23,3,25,25,30,5,6,7,8,3,-,5,3.8,보통
20210712,SF60,남해동부,부산서부,20210713,우럭,RF,11,4,0.2,0.3,0.3,4,21,22,23,3,25,25,30,5,6,7,8,3,-,5,3.6,보통
20210712,SF61,남해동부,부산서부,20210713,감성돔,BP,11,4,0.2,0.3,0.3,4,21,22,23,3,25,25,30,5,6,7,8,3,-,5,3.6,보통
20210712,SF62,남해동부,부산서부,20210713,돌돔,RB,11,4,0.2,0.3,0.3,4,21,22,23,4,25,25,30,5,6,7,8,3,-,5,3.8,보통
20210712,SF63,남해동부,부산서부,20210713,참돔,RP,11,3,0.2,0.3,0.3,4,21,22,23,4,25,25,30,5,6,7,8,3,-,5,3.64,보통
20210712,SF64,남해동부,부산서부,20210713,벵에돔,OP,11,4,0.2,0.3,0.3,4,21,22,23,4,25,25,30,5,6,7,8,3,-,5,3.8,보통
20210712,SF65,남해동부,부산서부,20210713,농어,SB,11,3,0.2,0.3,0.3,4,21,22,23,4,25,25,30,5,6,7,8,3,-,5,3.64,보통
20210712,SF1,황해남부,상왕등도,20210713,감성돔,BP,11,4,0.2,0.2,0.3,5,21,22,22,3,24,24,26,5,6,7,8,3,-,5,3.96,보통
20210712,SF29,황해남부,상태도,20210713,농어,SB,11,3,0.7,0.7,0.8,3,22,22,23,4,25,25,28,5,7,8,9,3,-,5,3.28,보통
20210712,SF31,황해남부,상태도,20210713,참돔,RP,11,3,0.7,0.7,0.8,3,22,22,23,4,25,25,28,5,7,8,9,3,-,5,3.28,보통
20210712,SF32,황해남부,상태도,20210713,돌돔,RB,11,4,0.7,0.7,0.8,3,22,22,23,4,25,25,28,5,7,8,9,3,-,5,3.44,보통
20210712,SF33,황해남부,상태도,20210713,우럭,RF,11,4,0.7,0.7,0.8,3,22,22,23,3,25,25,28,5,7,8,9,3,-,5,3.24,보통
20210712,SF34,황해남부,상태도,20210713,감성돔,BP,11,4,0.7,0.7,0.8,3,22,22,23,3,25,25,28,5,7,8,9,3,-,5,3.24,보통
20210712,SF7,제주도,서귀포,20210713,벵에돔,OP,11,4,0.6,0.6,0.7,3,23,23,25,3,25,26,28,5,4,4,5,4,-,5,3.48,보통
20210712,SF10,제주도,성산포,20210713,돌돔,RB,11,4,0.1,0.1,0.2,5,24,25,25,5,26,26,28,5,8,9,10,2,-,5,4.12,좋음
20210712,SF15,황해남부,신시도,20210713,우럭,RF,11,4,0.2,0.3,0.3,4,21,22,22,3,23,24,25,5,6,7,8,3,-,5,3.6,보통
20210712,SF16,남해서부,신지도,20210713,우럭,RF,11,4,0.1,0.1,0.2,5,22,23,23,3,25,25,28,5,2,2,4,4,-,5,4.2,좋음
20210712,SF54,동해중부,아야진항,20210713,우럭,RF,11,4,0.1,0.1,0.2,5,21,22,22,3,24,24,27,5,1,3,4,4,-,5,4.2,좋음
20210712,SF55,동해중부,아야진항,20210713,감성돔,BP,11,4,0.1,0.1,0.2,5,21,22,22,3,24,24,27,5,1,3,4,4,-,5,4.2,좋음
20210712,SF24,황해중부,어청도,20210713,농어,SB,11,3,0.8,0.9,0.9,3,21,22,23,4,23,23,25,4,7,8,8,3,-,5,3.24,보통
20210712,SF25,황해중부,어청도,20210713,참돔,RP,11,3,0.8,0.9,0.9,3,21,22,23,4,23,23,25,4,7,8,8,3,-,5,3.24,보통
20210712,SF26,황해중부,어청도,20210713,돌돔,RB,11,4,0.8,0.9,0.9,3,21,22,23,4,23,23,25,4,7,8,8,3,-,5,3.4,보통
20210712,SF27,황해중부,어청도,20210713,우럭,RF,11,4,0.8,0.9,0.9,3,21,22,23,3,23,23,25,4,7,8,8,3,-,5,3.2,보통
20210712,SF28,황해중부,어청도,20210713,감성돔,BP,11,4,0.8,0.9,0.9,3,21,22,23,3,23,23,25,4,7,8,8,3,-,5,3.2,보통
20210712,SF4,남해서부,연도,20210713,감성돔,BP,11,4,0.5,0.5,0.6,4,23,25,25,1,25,25,28,5,4,5,6,3,-,5,3.2,보통
20210712,SF47,황해중부,영흥도,20210713,우럭,RF,11,4,0.1,0.2,0.2,5,19,19,21,5,22,22,28,4,4,6,7,3,-,5,4.32,좋음
20210712,SF48,황해중부,영흥도,20210713,농어,SB,11,3,0.1,0.2,0.2,5,19,19,21,5,22,22,28,4,4,6,7,3,-,5,4.16,좋음
20210712,SF52,동해중부,외옹치항,20210713,우럭,RF,11,4,0.1,0.1,0.2,5,21,21,22,4,24,24,27,5,1,3,5,4,-,5,4.4,좋음
20210712,SF53,동해중부,외옹치항,20210713,감성돔,BP,11,4,0.1,0.1,0.2,5,21,21,22,3,24,24,27,5,1,3,5,4,-,5,4.2,좋음
20210712,SF8,남해동부,욕지도,20210713,벵에돔,OP,11,4,0.3,0.4,0.4,4,23,25,25,1,25,25,27,5,4,5,6,3,-,5,3.2,보통
20210712,SF5,동해남부,울산,20210713,감성돔,BP,11,4,0.2,0.4,0.5,4,20,21,21,3,24,25,30,5,7,9,10,2,-,5,3.36,보통
20210712,SF6,동해남부,울진후정,20210713,감성돔,BP,11,4,0.1,0.1,0.2,5,21,23,23,2,24,24,26,5,1,3,4,4,-,5,4,좋음
20210712,SF3,남해서부,추자도,20210713,감성돔,BP,11,4,0.9,1,1,3,24,25,25,1,25,26,28,5,7,8,9,3,-,5,2.84,나쁨
20210712,SF40,동해남부,포항,20210713,농어,SB,11,3,0.1,0.1,0.2,5,21,21,22,4,26,26,30,5,2,3,5,4,-,5,4.24,좋음
20210712,SF42,동해남부,포항,20210713,감성돔,BP,11,4,0.1,0.1,0.2,5,21,21,22,3,26,26,30,5,2,3,5,4,-,5,4.2,좋음
20210712,SF43,동해남부,포항,20210713,벵에돔,OP,11,4,0.1,0.1,0.2,5,21,21,22,4,26,26,30,5,2,3,5,4,-,5,4.4,좋음
20210712,SF9,황해남부,하조도,20210713,돌돔,RB,11,4,0.1,0.1,0.2,5,20,21,21,4,22,25,25,5,5,6,7,3,-,5,4.16,좋음
20210712,SF44,동해남부,후포,20210713,벵에돔,OP,11,4,0.1,0.1,0.2,5,21,21,22,4,24,24,28,5,2,3,3,4,-,5,4.4,좋음
20210712,SF45,동해남부,후포,20210713,감성돔,BP,11,4,0.1,0.1,0.2,5,21,21,22,3,24,24,28,5,2,3,3,4,-,5,4.2,좋음
20210712,SF46,동해남부,후포,20210713,우럭,RF,11,4,0.1,0.1,0.2,5,21,21,22,4,24,24,28,5,2,3,3,4,-,5,4.4,좋음
20210712,SF2,황해남부,가거도,20210714,감성돔,BP,12,3,1.1,1.2,1.3,2,24,26,26,1,25,25,26,5,7,7,8,3,-,5,2.4,나쁨
20210712,SF35,남해서부,거문도,20210714,농어,SB,12,2,0.2,0.3,0.3,4,24,26,26,2,25,25,28,5,2,3,4,4,-,5,3.32,보통
20210712,SF37,남해서부,거문도,20210714,참돔,RP,12,2,0.2,0.3,0.3,4,24,26,26,2,25,25,28,5,2,3,4,4,-,5,3.32,보통
20210712,SF38,남해서부,거문도,20210714,감성돔,BP,12,3,0.2,0.3,0.3,4,24,26,26,1,25,25,28,5,2,3,4,4,-,5,3.28,보통
20210712,SF39,남해서부,거문도,20210714,우럭,RF,12,4,0.2,0.3,0.3,4,24,26,26,2,25,25,28,5,2,3,4,4,-,5,3.64,보통
20210712,SF14,남해동부,거제도,20210714,우럭,RF,12,4,0.1,0.1,0.2,5,23,24,24,3,25,26,28,5,2,4,5,4,-,5,4.2,좋음
20210712,SF11,황해중부,국화도,20210714,우럭,RF,12,4,0.1,0.1,0.2,5,20,20,21,4,23,23,28,4,4,5,5,4,-,5,4.36,좋음
20210712,SF56,제주도,김녕,20210714,벵에돔,OP,12,3,0.1,0.1,0.2,5,25,27,27,1,26,26,29,5,1,3,4,4,-,5,3.64,보통
20210712,SF57,제주도,김녕,20210714,농어,SB,12,2,0.1,0.1,0.2,5,25,27,27,2,26,26,29,5,1,3,4,4,-,5,3.68,보통
20210712,SF58,제주도,김녕,20210714,돌돔,RB,12,5,0.1,0.1,0.2,5,25,27,27,3,26,26,29,5,1,3,4,4,-,5,4.36,좋음
20210712,SF59,제주도,김녕,20210714,참돔,RP,12,2,0.1,0.1,0.2,5,25,27,27,2,26,26,29,5,1,3,4,4,-,5,3.68,보통
20210712,SF49,황해중부,모항항,20210714,우럭,RF,12,4,0.8,0.8,0.9,3,20,20,21,4,22,22,27,4,5,7,8,3,-,5,3.4,보통
20210712,SF50,황해중부,모항항,20210714,감성돔,BP,12,3,0.8,0.8,0.9,3,20,20,21,4,22,22,27,4,5,7,8,3,-,5,3.24,보통
20210712,SF51,황해중부,방포항,20210714,우럭,RF,12,4,0.5,0.5,0.6,4,21,22,23,3,23,23,27,4,4,5,8,3,-,5,3.56,보통
20210712,SF74,남해동부,부산남부,20210714,우럭,RF,12,4,0.4,0.4,0.5,4,21,22,23,3,26,27,31,5,4,4,5,4,-,5,3.84,보통
20210712,SF75,남해동부,부산남부,20210714,감성돔,BP,12,3,0.4,0.4,0.5,4,21,22,23,3,26,27,31,5,4,4,5,4,-,5,3.68,보통
20210712,SF76,남해동부,부산남부,20210714,돌돔,RB,12,5,0.4,0.4,0.5,4,21,22,23,4,26,27,31,5,4,4,5,4,-,5,4.2,좋음
20210712,SF77,남해동부,부산남부,20210714,참돔,RP,12,2,0.4,0.4,0.5,4,21,22,23,4,26,27,31,5,4,4,5,4,-,5,3.72,보통
20210712,SF78,남해동부,부산남부,20210714,벵에돔,OP,12,3,0.4,0.4,0.5,4,21,22,23,4,26,27,31,5,4,4,5,4,-,5,3.88,보통
20210712,SF79,남해동부,부산남부,20210714,농어,SB,12,2,0.4,0.4,0.5,4,21,22,23,4,26,27,31,5,4,4,5,4,-,5,3.72,보통
20210712,SF67,남해동부,부산동부,20210714,우럭,RF,12,4,0.2,0.2,0.3,5,22,23,23,3,25,25,30,5,6,7,7,3,-,5,3.96,보통
20210712,SF68,남해동부,부산동부,20210714,감성돔,BP,12,3,0.2,0.2,0.3,5,22,23,23,2,25,25,30,5,6,7,7,3,-,5,3.6,보통
20210712,SF69,남해동부,부산동부,20210714,참돔,RP,12,2,0.2,0.2,0.3,5,22,23,23,4,25,25,30,5,6,7,7,3,-,5,3.84,보통
20210712,SF70,남해동부,부산동부,20210714,벵에돔,OP,12,3,0.2,0.2,0.3,5,22,23,23,3,25,25,30,5,6,7,7,3,-,5,3.8,보통
20210712,SF71,남해동부,부산동부,20210714,농어,SB,12,2,0.2,0.2,0.3,5,22,23,23,3,25,25,30,5,6,7,7,3,-,5,3.64,보통
20210712,SF60,남해동부,부산서부,20210714,우럭,RF,12,4,0.2,0.2,0.3,5,22,23,23,3,25,25,30,5,3,5,6,3,-,5,3.96,보통
20210712,SF61,남해동부,부산서부,20210714,감성돔,BP,12,3,0.2,0.2,0.3,5,22,23,23,2,25,25,30,5,3,5,6,3,-,5,3.6,보통
20210712,SF62,남해동부,부산서부,20210714,돌돔,RB,12,5,0.2,0.2,0.3,5,22,23,23,5,25,25,30,5,3,5,6,3,-,5,4.52,좋음
20210712,SF63,남해동부,부산서부,20210714,참돔,RP,12,2,0.2,0.2,0.3,5,22,23,23,4,25,25,30,5,3,5,6,3,-,5,3.84,보통
20210712,SF64,남해동부,부산서부,20210714,벵에돔,OP,12,3,0.2,0.2,0.3,5,22,23,23,3,25,25,30,5,3,5,6,3,-,5,3.8,보통
20210712,SF65,남해동부,부산서부,20210714,농어,SB,12,2,0.2,0.2,0.3,5,22,23,23,3,25,25,30,5,3,5,6,3,-,5,3.64,보통
20210712,SF1,황해남부,상왕등도,20210714,감성돔,BP,12,3,0.1,0.1,0.2,5,21,22,22,3,23,24,26,5,5,6,7,3,-,5,3.8,보통
20210712,SF29,황해남부,상태도,20210714,농어,SB,12,2,0.5,0.6,0.6,3,22,22,23,4,25,25,28,5,6,7,7,3,-,5,3.12,보통
20210712,SF31,황해남부,상태도,20210714,참돔,RP,12,2,0.5,0.6,0.6,3,22,22,23,4,25,25,28,5,6,7,7,3,-,5,3.12,보통
20210712,SF32,황해남부,상태도,20210714,돌돔,RB,12,5,0.5,0.6,0.6,3,22,22,23,4,25,25,28,5,6,7,7,3,-,5,3.6,보통
20210712,SF33,황해남부,상태도,20210714,우럭,RF,12,4,0.5,0.6,0.6,3,22,22,23,3,25,25,28,5,6,7,7,3,-,5,3.24,보통
20210712,SF34,황해남부,상태도,20210714,감성돔,BP,12,3,0.5,0.6,0.6,3,22,22,23,3,25,25,28,5,6,7,7,3,-,5,3.08,보통
20210712,SF7,제주도,서귀포,20210714,벵에돔,OP,12,3,0.5,0.5,0.6,3,23,23,25,3,25,25,28,5,2,3,4,4,-,5,3.32,보통
20210712,SF10,제주도,성산포,20210714,돌돔,RB,12,5,0.1,0.1,0.2,5,24,26,26,4,26,26,28,5,6,7,7,3,-,5,4.32,좋음
