FC_AREA,DATE,HR,MEAN_TEMP,TEMP_SCRE,MEAN_WSPD,WSPD_SCRE,MEAN_SST,SST_SCRE,MEAN_WHT,WAVE_SCRE,MUL,MUL_SCRE,MEAN_CURR,CURR_SCRE,MEAN_SKY,SKY_SCRE,CARNIVAL_NUM,MEAN_RAIN,WARN_SEA,WARN_LAND,FINAL_SCRE,SCRE_CLASS
SE,20210711,AM,26.7,14.1,5.2,14.9,25.0,5.9,0.7,6.9,9.0,2.7,0.2,3.4,1.0,26.2,3,0.0,-,-,80.1,매우좋음
SE,20210711,PM,27.6,12.6,5.6,14.3,25.5,5.6,0.6,7.4,9.0,2.7,0.3,2.3,1.0,26.2,3,0.0,-,-,77.1,매우좋음
SE,20210712,AM,27.5,12.7,6.4,12.9,24.7,6.0,0.5,7.9,10.0,2.7,0.2,3.4,1.0,26.2,3,0.0,-,-,77.8,매우좋음
SE,20210712,PM,27.3,13.1,7.0,11.9,25.0,5.9,0.5,7.9,10.0,2.7,0.4,1.2,1.0,26.2,3,0.0,-,-,74.9,좋음
SE,20210713,AM,26.9,13.8,6.5,12.7,24.8,6.0,0.5,7.9,11.0,2.7,0.2,3.4,1.0,26.2,3,0.0,-,-,78.7,매우좋음
SE,20210713,PM,26.8,13.9,6.2,13.2,25.4,5.7,0.5,7.9,11.0,2.7,0.3,2.3,1.0,26.2,3,0.0,-,-,77.9,매우좋음
SE,20210714,DY,26.0,15.3,4.0,17.0,25.7,5.5,0.7,6.9,12.0,4.4,0.2,3.4,1.0,26.2,3,0.0,-,-,84.7,매우좋음
SE,20210715,DY,26.4,14.6,3.2,18.3,26.3,5.2,0.4,6.7,13.0,4.4,0.2,3.4,1.0,26.2,3,0.0,-,-,84.8,매우좋음
SE,20210716,DY,27.0,13.6,4.3,16.5,26.4,5.2,0.7,6.9,14.0,4.4,0.2,3.4,1.0,26.2,3,0.0,-,-,82.2,매우좋음
SE,20210717,DY,27.2,13.2,3.4,18.0,27.0,4.9,0.9,5.8,15.0,5.5,0.2,3.4,1.0,26.2,3,0.0,-,-,83.0,매우좋음
