NAME,Date_time,SST,WHT
상왕등도,2021-07-11 09,22.283714294433594,0.07999999821186066
상왕등도,2021-07-11 12,23.0706729888916,0.03999999910593033
상왕등도,2021-07-11 15,23.039751052856445,0.03999999910593033
상왕등도,2021-07-11 18,22.726089477539062,0.07999999821186066
상왕등도,2021-07-12 21,22.135587692260742,0.07999999821186066
상왕등도,2021-07-12 00,21.801010131835938,0.05000000074505806
상왕등도,2021-07-12 03,22.058149337768555,0.05999999865889549
상왕등도,2021-07-12 06,21.617778778076172,0.09000000357627869
상왕등도,2021-07-12 09,22.132078170776367,0.07999999821186066
상왕등도,2021-07-12 12,22.573474884033203,0.10999999940395355
상왕등도,2021-07-12 15,22.154552459716797,0.12999999523162842
상왕등도,2021-07-12 18,22.568838119506836,0.20000000298023224
상왕등도,2021-07-13 21,21.964984893798828,0.18000000715255737
상왕등도,2021-07-13 00,21.84751319885254,0.17000000178813934
상왕등도,2021-07-13 03,21.410907745361328,0.15000000596046448
상왕등도,2021-07-13 06,21.705347061157227,0.15000000596046448
상왕등도,2021-07-13 09,21.659698486328125,0.18000000715255737
상왕등도,2021-07-13 12,22.1827335357666,0.17000000178813934
상왕등도,2021-07-13 15,21.811511993408203,0.14000000059604645
상왕등도,2021-07-13 18,22.00157356262207,0.14000000059604645
추자도,2021-07-11 09,24.63681411743164,0.7900000214576721
추자도,2021-07-11 12,24.99768829345703,0.7300000190734863
추자도,2021-07-11 15,25.120018005371094,0.699999988079071
추자도,2021-07-11 18,24.52547264099121,0.6700000166893005
추자도,2021-07-12 21,24.345932006835938,0.7200000286102295
추자도,2021-07-12 00,23.016761779785156,0.7699999809265137
추자도,2021-07-12 03,23.46251106262207,0.7200000286102295
추자도,2021-07-12 06,24.45494270324707,0.6600000262260437
추자도,2021-07-12 09,23.70350456237793,0.6499999761581421
추자도,2021-07-12 12,24.23121452331543,0.6600000262260437
추자도,2021-07-12 15,24.207828521728516,0.7400000095367432
추자도,2021-07-12 18,24.365596771240234,0.699999988079071
추자도,2021-07-13 21,23.85622215270996,0.6399999856948853
추자도,2021-07-13 00,22.150497436523438,0.6299999952316284
추자도,2021-07-13 03,22.897247314453125,0.7400000095367432
추자도,2021-07-13 06,24.730770111083984,0.7799999713897705
추자도,2021-07-13 09,24.182010650634766,0.8199999928474426
추자도,2021-07-13 12,25.138893127441406,0.800000011920929
추자도,2021-07-13 15,25.727214813232422,0.800000011920929
추자도,2021-07-13 18,25.22831153869629,0.7900000214576721
울진후정,2021-07-11 09,21.55657196044922,0.27000001072883606
울진후정,2021-07-11 12,22.879146575927734,0.25999999046325684
울진후정,2021-07-11 15,23.820629119873047,0.25999999046325684
울진후정,2021-07-11 18,24.019859313964844,0.25
울진후정,2021-07-12 21,23.70337677001953,0.25
울진후정,2021-07-12 00,23.14630889892578,0.23999999463558197
울진후정,2021-07-12 03,22.672935485839844,0.23000000417232513
울진후정,2021-07-12 06,22.217262268066406,0.20999999344348907
울진후정,2021-07-12 09,22.66377067565918,0.20000000298023224
울진후정,2021-07-12 12,23.586082458496094,0.18000000715255737
울진후정,2021-07-12 15,23.581998825073242,0.17000000178813934
울진후정,2021-07-12 18,23.542102813720703,0.1599999964237213
울진후정,2021-07-13 21,23.178701400756836,0.15000000596046448
울진후정,2021-07-13 00,23.118497848510742,0.14000000059604645
울진후정,2021-07-13 03,23.007658004760742,0.12999999523162842
울진후정,2021-07-13 06,22.9563045501709,0.11999999731779099
울진후정,2021-07-13 09,23.51828384399414,0.10999999940395355
울진후정,2021-07-13 12,23.93520736694336,0.10000000149011612
울진후정,2021-07-13 15,24.591556549072266,0.09000000357627869
울진후정,2021-07-13 18,24.593778610229492,0.07999999821186066
동명항,2021-07-11 09,22.282184600830078,0.3400000035762787
동명항,2021-07-11 12,23.34572410583496,0.33000001311302185
동명항,2021-07-11 15,24.212186813354492,0.33000001311302185
동명항,2021-07-11 18,24.47620964050293,0.3199999928474426
동명항,2021-07-12 21,24.4698486328125,0.33000001311302185
동명항,2021-07-12 00,24.173189163208008,0.3199999928474426
동명항,2021-07-12 03,23.048280715942383,0.3100000023841858
동명항,2021-07-12 06,22.004505157470703,0.28999999165534973
동명항,2021-07-12 09,21.920392990112305,0.2800000011920929
동명항,2021-07-12 12,23.352989196777344,0.25
동명항,2021-07-12 15,24.580665588378906,0.23000000417232513
동명항,2021-07-12 18,24.82688331604004,0.2199999988079071
동명항,2021-07-13 21,25.520397186279297,0.20999999344348907
동명항,2021-07-13 00,25.43007469177246,0.1899999976158142
동명항,2021-07-13 03,24.978219985961914,0.18000000715255737
동명항,2021-07-13 06,24.650802612304688,0.18000000715255737
동명항,2021-07-13 09,25.04945945739746,0.1599999964237213
동명항,2021-07-13 12,25.53594207763672,0.14000000059604645
동명항,2021-07-13 15,26.300739288330078,0.11999999731779099
동명항,2021-07-13 18,27.29792594909668,0.10999999940395355
월포해수욕장,2021-07-11 09,21.31753921508789,0.25999999046325684
월포해수욕장,2021-07-11 12,21.715036392211914,0.25
월포해수욕장,2021-07-11 15,22.813732147216797,0.25
월포해수욕장,2021-07-11 18,23.21143913269043,0.23999999463558197
월포해수욕장,2021-07-12 21,23.254552841186523,0.23000000417232513
월포해수욕장,2021-07-12 00,22.101200103759766,0.2199999988079071
월포해수욕장,2021-07-12 03,21.190332412719727,0.2199999988079071
월포해수욕장,2021-07-12 06,20.94398307800293,0.20999999344348907
월포해수욕장,2021-07-12 09,21.64592933654785,0.20000000298023224
월포해수욕장,2021-07-12 12,22.57997703552246,0.18000000715255737
월포해수욕장,2021-07-12 15,23.5022029876709,0.17000000178813934
월포해수욕장,2021-07-12 18,23.727020263671875,0.1599999964237213
월포해수욕장,2021-07-13 21,23.38404083251953,0.15000000596046448
월포해수욕장,2021-07-13 00,22.485645294189453,0.14000000059604645
월포해수욕장,2021-07-13 03,21.77199935913086,0.12999999523162842
월포해수욕장,2021-07-13 06,21.56055450439453,0.11999999731779099
월포해수욕장,2021-07-13 09,22.151166915893555,0.10999999940395355
월포해수욕장,2021-07-13 12,23.424428939819336,0.10000000149011612
월포해수욕장,2021-07-13 15,24.411849975585938,0.09000000357627869
월포해수욕장,2021-07-13 18,24.42167854309082,0.07999999821186066
구조라해수욕장,2021-07-11 09,20.678030014038086,0.33000001311302185
구조라해수욕장,2021-07-11 12,21.82746124267578,0.33000001311302185
구조라해수욕장,2021-07-11 15,21.62980842590332,0.3100000023841858
구조라해수욕장,2021-07-11 18,21.02223014831543,0.2800000011920929
구조라해수욕장,2021-07-12 21,21.280746459960938,0.27000001072883606
구조라해수욕장,2021-07-12 00,21.081911087036133,0.28999999165534973
구조라해수욕장,2021-07-12 03,20.820741653442383,0.25
구조라해수욕장,2021-07-12 06,20.121660232543945,0.23999999463558197
구조라해수욕장,2021-07-12 09,19.679704666137695,0.23000000417232513
구조라해수욕장,2021-07-12 12,21.059295654296875,0.23000000417232513
구조라해수욕장,2021-07-12 15,21.521116256713867,0.20999999344348907
구조라해수욕장,2021-07-12 18,21.393714904785156,0.1899999976158142
구조라해수욕장,2021-07-13 21,21.360506057739258,0.1599999964237213
구조라해수욕장,2021-07-13 00,20.81073570251465,0.15000000596046448
구조라해수욕장,2021-07-13 03,20.40460968017578,0.14000000059604645
구조라해수욕장,2021-07-13 06,19.848112106323242,0.12999999523162842
