인천-단동,-999,-999.0
인천-석도,-999,-999.0
인천-백령,-999,-999.0
인천-연평,-999,-999.0
대천-외연,-999,-999.0
군산-어청,-999,-999.0
격포-위도,-999,-999.0
목포-홍도,-999,-999.0
목포-제주,-999,-999.0
완도-제주,-999,-999.0
완도-청산,-999,-999.0
녹동-제주,-999,-999.0
여수-제주,-999,-999.0
부산-제주,-999,0.8
통영-소매물,-999,-999.0
부산-대마,-999,0.8
부산-후쿠오카,-999,0.8
부산-오사카,-999,0.8
포항-울릉,-999,-999.0
후포-울릉,-999,-999.0
강릉-울릉,-999,-999.0
묵호-울릉,-999,-999.0
