FC_AREA,DATE,HR,MEAN_TEMP,TEMP_SCRE,MEAN_WSPD,WSPD_SCRE,MEAN_SST,SST_SCRE,MEAN_WHT,WAVE_SCRE,MUL,MUL_SCRE,MEAN_CURR,CURR_SCRE,MEAN_SKY,SKY_SCRE,CARNIVAL_NUM,MEAN_RAIN,WARN_SEA,WARN_LAND,FINAL_SCRE,SCRE_CLASS
NE,20210902,PM,25.5,15.5,4.1,16.2,26.8,6.9,0.3,9.4,3.0,5.9,0.3,1.8,4.0,6.9,4,4.9,-,-,60.0,보통
NE,20210903,DY,25.6,15.4,5.4,14.1,26.7,7.0,0.4,9.4,4.0,4.7,0.3,1.8,4.0,6.9,4,0.0,-,-,67.3,좋음
NE,20210904,DY,25.9,14.9,8.9,8.3,26.6,7.1,0.9,8.1,5.0,4.7,0.4,0.9,4.0,6.9,4,0.0,-,-,58.9,보통
NE,20210905,DY,26.3,14.2,8.8,8.5,26.5,7.1,1.2,5.9,6.0,4.7,0.4,0.9,4.0,6.9,4,0.0,-,-,56.2,보통
NE,20210906,DY,26.3,14.2,12.2,2.9,26.4,7.2,1.1,6.6,7.0,3.0,0.4,0.9,4.0,6.9,4,0.0,-,-,49.7,나쁨
SE,20210831,AM,26.9,13.8,3.4,18.0,27.0,4.9,0.2,6.7,1.0,5.5,0.2,3.4,2.6,18.4,6,0.0,-,HW,20.0,매우나쁨
SE,20210831,PM,26.8,13.9,5.1,15.1,27.0,4.9,0.2,6.7,1.0,5.5,0.1,4.4,2.4,18.4,6,0.0,-,-·HW,20.0,매우나쁨
SE,20210901,AM,27.5,12.7,6.9,12.1,27.2,4.8,0.5,7.9,2.0,5.5,0.2,3.4,3.1,18.4,4,0.0,-,-,72.8,좋음
SE,20210901,PM,27.4,12.9,6.6,12.6,27.2,4.8,0.5,7.9,2.0,5.5,0.1,4.4,2.7,18.4,4,0.0,-,-,74.5,좋음
SE,20210902,AM,26.3,14.8,4.9,15.5,27.3,4.7,0.4,6.7,3.0,5.5,0.2,3.4,4.0,7.9,4,2.8,-,-,60.0,보통
SE,20210902,PM,25.8,15.6,4.6,16.0,27.3,4.7,0.4,6.7,3.0,5.5,0.1,4.4,4.0,7.9,4,5.5,-,-,45.0,나쁨
SE,20210903,DY,25.6,16.0,4.4,16.3,27.2,4.8,0.3,6.7,4.0,4.4,0.2,3.4,4.0,7.9,4,0.0,-,-,67.5,좋음
SE,20210904,DY,25.6,16.0,6.6,12.6,27.1,4.8,0.6,7.4,5.0,4.4,0.2,3.4,4.0,7.9,4,0.0,-,-,64.5,보통
SE,20210905,DY,25.0,17.0,5.9,13.8,27.1,4.8,0.8,6.3,6.0,4.4,0.2,3.4,4.0,7.9,4,0.0,-,-,65.6,좋음
SE,20210906,DY,25.4,16.3,7.5,11.0,27.0,4.9,1.4,3.2,7.0,2.7,0.2,3.4,4.0,7.9,4,0.0,-,-,57.4,보통
