STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
SD1,진도,20210831,AM,27.0,28.0,29.0,2.7,3.5,4.3,4,0
SD1,진도,20210831,PM,27.0,28.3,29.0,3.3,4.1,4.6,4,0
SD1,진도,20210901,AM,26.0,27.0,28.0,7.8,8.3,8.8,4,0
SD1,진도,20210901,PM,26.0,27.3,28.0,7.0,7.9,8.8,4,4.2
SD1,진도,20210902,AM,25.0,25.0,25.0,0.9,2.1,3.2,4,0
SD1,진도,20210902,PM,24.0,25.0,26.0,0.9,1.8,2.2,4,1.9
SD2,무창포,20210831,AM,23.0,24.5,26.0,1.0,2.2,3.5,4,0.6
SD2,무창포,20210831,PM,24.0,25.0,26.0,0.9,2.2,4.8,4,0
SD2,무창포,20210901,AM,24.0,24.0,24.0,0.9,2.1,3.3,4,39.6
SD2,무창포,20210901,PM,24.0,24.0,24.0,2.5,3.4,4.5,4,49.9
SD2,무창포,20210902,AM,23.0,23.5,24.0,6.0,6.0,6.1,4,0
SD2,무창포,20210902,PM,23.0,24.0,25.0,6.0,6.9,8.0,4,0
SD4,제부도,20210831,AM,22.0,22.0,22.0,1.6,4.3,7.1,4,0
SD4,제부도,20210831,PM,21.0,21.7,22.0,6.1,6.5,7.1,4,2.7
SD4,제부도,20210901,AM,22.0,22.5,23.0,4.5,6.0,7.5,4,27.5
SD4,제부도,20210901,PM,23.0,23.3,24.0,6.2,6.8,7.5,4,0
SD4,제부도,20210902,AM,22.0,23.0,24.0,6.8,7.0,7.2,4,0
SD4,제부도,20210902,PM,23.0,23.7,24.0,5.6,6.5,7.2,4,0
SD5,서건도,20210831,AM,29.0,29.5,30.0,2.2,2.9,3.6,3,0
SD5,서건도,20210831,PM,28.0,29.3,30.0,3.4,3.7,4.0,3,0
SD5,서건도,20210901,AM,28.0,28.5,29.0,5.6,5.8,6.1,4,0
SD5,서건도,20210901,PM,28.0,28.7,29.0,4.3,5.1,5.6,4,0
SD5,서건도,20210902,AM,28.0,28.5,29.0,3.7,4.0,4.3,4,0.5
SD5,서건도,20210902,PM,27.0,28.0,29.0,2.7,3.4,3.7,4,3
SD6,실미도,20210831,AM,22.0,22.0,22.0,1.4,3.0,4.5,4,0
SD6,실미도,20210831,PM,21.0,21.3,22.0,4.5,6.5,8.1,4,7.4
SD6,실미도,20210901,AM,21.0,21.5,22.0,7.6,8.8,9.9,4,35.8
SD6,실미도,20210901,PM,22.0,22.7,24.0,7.9,8.7,9.9,4,0
SD6,실미도,20210902,AM,22.0,22.5,23.0,6.9,7.4,7.9,4,0.5
SD6,실미도,20210902,PM,23.0,23.3,24.0,5.6,6.5,7.9,4,0
SD7,하섬,20210831,AM,23.0,25.0,27.0,1.9,2.4,2.9,4,7.6
SD7,하섬,20210831,PM,26.0,26.3,27.0,1.7,2.3,2.9,4,0
SD7,하섬,20210901,AM,24.0,24.5,25.0,4.5,5.5,6.6,4,4.2
SD7,하섬,20210901,PM,24.0,24.7,25.0,3.3,4.1,4.5,4,31
SD7,하섬,20210902,AM,23.0,23.5,24.0,2.8,3.2,3.6,4,0
SD7,하섬,20210902,PM,23.0,23.7,24.0,1.5,2.9,3.6,4,0.5
SD8,웅도,20210831,AM,22.0,22.0,22.0,2.1,4.0,5.8,4,0
SD8,웅도,20210831,PM,21.0,21.7,22.0,5.1,5.5,5.8,4,3.2
SD8,웅도,20210901,AM,22.0,22.5,23.0,2.9,3.5,4.1,4,52.4
SD8,웅도,20210901,PM,23.0,23.3,24.0,4.1,4.7,5.2,4,0
SD8,웅도,20210902,AM,22.0,23.0,24.0,5.2,5.3,5.4,4,0
SD8,웅도,20210902,PM,23.0,24.0,25.0,4.0,5.0,5.5,4,0
SD9,소야도,20210831,AM,22.0,22.0,22.0,1.1,4.6,8.1,4,0.5
SD9,소야도,20210831,PM,21.0,21.7,22.0,7.7,8.5,9.6,4,4.1
SD9,소야도,20210901,AM,22.0,22.5,23.0,7.1,8.4,9.7,4,43.1
SD9,소야도,20210901,PM,23.0,23.3,24.0,8.5,9.0,9.7,4,0
SD9,소야도,20210902,AM,22.0,23.0,24.0,8.6,9.2,9.8,4,0.5
SD9,소야도,20210902,PM,24.0,24.3,25.0,6.3,8.3,9.8,4,0
SD10,소매물도,20210831,AM,26.0,26.5,27.0,1.1,2.3,3.5,4,1
