부산동부,24.4,0.2,남해
영흥도,24.1,0.9,서해
추자도,24.7,0.3,남해
울진후정,25.9,0.4,동해
상왕등도,25.7,0.2,서해
서귀포,24.1,0.3,남해
김녕,27.7,0.2,남해
아야진항,23.2,0.5,동해
욕지도,27.9,0.2,남해
모항항,24.1,0.2,서해
포항,25.4,0.2,동해
신지도,25.4,0.2,남해
신시도,25.8,0.2,서해
방포항,24.6,0.1,서해
거문도,24.5,0.2,남해
상태도,23.0,0.5,서해
하조도,25.2,0.2,서해
울산,22.1,0.2,동해
부산서부,20.8,0.4,남해
연도,29.7,0.2,남해
거제도,25.2,0.2,남해
가거도,25.0,0.6,서해
부산남부,23.1,0.4,남해
후포,25.3,0.3,동해
어청도,25.0,0.2,서해
국화도,24.9,0.5,서해
성산포,28.0,0.2,남해
외옹치항,22.5,0.4,동해
