생산일,코드,권역,지역,예측일자,어종,어종타입,물때,물때점수,최소파고,평균파고,최대파고,파고점수,최소수온,평균수온,최대수온,수온점수,최저기온,평균기온,최대기온,기온점수,최소풍속,평균풍속,최대풍속,풍속점수,총점수,예보지수
20210831,SF65,남해동부,부산서부,20210902,농어,SB,3,3,0.6,0.6,0.6,3,23.4,23.7,23.9,3,23.9,24.4,25.2,5,4.8,6.9,8.8,3,3.08,보통
20210831,SF1,황해남부,상왕등도,20210902,감성돔,BP,3,3,0.2,0.3,0.3,4,25.7,26.4,26.9,1,24.3,24.5,24.6,5,1.6,2.4,5.0,3,3.04,보통
20210831,SF29,황해남부,상태도,20210902,농어,SB,3,3,0.2,0.2,0.2,5,26.5,26.6,26.8,2,23.8,24.8,25.2,5,3.2,4.4,5.5,3,3.60,보통
20210831,SF31,황해남부,상태도,20210902,참돔,RP,3,3,0.2,0.2,0.2,5,26.5,26.6,26.8,2,23.8,24.8,25.2,5,3.2,4.4,5.5,3,3.60,보통
20210831,SF32,황해남부,상태도,20210902,돌돔,RB,3,4,0.2,0.2,0.2,5,26.5,26.6,26.8,4,23.8,24.8,25.2,5,3.2,4.4,5.5,3,4.16,좋음
20210831,SF33,황해남부,상태도,20210902,우럭,RF,3,4,0.2,0.2,0.2,5,26.5,26.6,26.8,2,23.8,24.8,25.2,5,3.2,4.4,5.5,3,3.76,보통
20210831,SF34,황해남부,상태도,20210902,감성돔,BP,3,3,0.2,0.2,0.2,5,26.5,26.6,26.8,1,23.8,24.8,25.2,5,3.2,4.4,5.5,3,3.40,보통
20210831,SF7,제주도,서귀포,20210902,벵에돔,OP,3,3,0.3,0.3,0.4,4,26.1,26.5,26.9,1,26.4,27.0,28.0,5,3.3,6.1,9.6,2,2.80,나쁨
20210831,SF10,제주도,성산포,20210902,돌돔,RB,3,4,0.1,0.2,0.3,4,27.3,27.4,27.6,3,25.4,26.1,27.4,5,2.7,6.3,8.8,3,3.60,보통
20210831,SF15,황해남부,신시도,20210902,우럭,RF,3,4,0.2,0.3,0.4,4,25.8,26.4,26.8,2,24.2,24.4,24.7,5,1.3,4.2,9.1,2,3.16,보통
20210831,SF16,남해서부,신지도,20210902,우럭,RF,3,4,0.1,0.1,0.2,5,24.5,25.8,26.4,2,23.9,24.7,25.9,5,2.8,3.7,4.6,4,4.00,좋음
20210831,SF54,동해중부,아야진항,20210902,우럭,RF,3,4,0.8,0.9,0.9,3,24.1,24.2,24.3,3,21.9,22.1,22.3,4,4.3,4.8,5.1,3,3.20,보통
20210831,SF55,동해중부,아야진항,20210902,감성돔,BP,3,3,0.8,0.9,0.9,3,24.1,24.2,24.3,2,21.9,22.1,22.3,4,4.3,4.8,5.1,3,2.84,나쁨
20210831,SF24,황해중부,어청도,20210902,농어,SB,3,3,0.4,0.5,0.5,4,24.9,25.6,26.0,3,24.2,24.4,24.9,5,0.7,4.2,10.3,2,3.20,보통
20210831,SF25,황해중부,어청도,20210902,참돔,RP,3,3,0.4,0.5,0.5,4,24.9,25.6,26.0,3,24.2,24.4,24.9,5,0.7,4.2,10.3,2,3.20,보통
20210831,SF26,황해중부,어청도,20210902,돌돔,RB,3,4,0.4,0.5,0.5,4,24.9,25.6,26.0,5,24.2,24.4,24.9,5,0.7,4.2,10.3,2,3.76,보통
20210831,SF27,황해중부,어청도,20210902,우럭,RF,3,4,0.4,0.5,0.5,4,24.9,25.6,26.0,2,24.2,24.4,24.9,5,0.7,4.2,10.3,2,3.16,보통
20210831,SF28,황해중부,어청도,20210902,감성돔,BP,3,3,0.4,0.5,0.5,4,24.9,25.6,26.0,1,24.2,24.4,24.9,5,0.7,4.2,10.3,2,2.80,나쁨
20210831,SF4,남해서부,연도,20210902,감성돔,BP,3,3,0.4,0.5,0.6,3,25.8,26.0,26.1,1,23.7,24.4,25.2,5,0.6,2.7,7.5,3,2.68,나쁨
20210831,SF47,황해중부,영흥도,20210902,우럭,RF,3,4,0.1,0.1,0.1,5,24.2,24.5,24.7,3,22.2,22.9,23.7,4,1.8,4.9,7.8,3,3.92,보통
20210831,SF48,황해중부,영흥도,20210902,농어,SB,3,3,0.1,0.1,0.1,5,24.2,24.5,24.7,3,22.2,22.9,23.7,4,1.8,4.9,7.8,3,3.76,보통
20210831,SF52,동해중부,외옹치항,20210902,우럭,RF,3,4,0.7,0.8,0.9,3,23.3,23.4,23.5,3,22.0,22.1,22.3,4,4.2,4.8,5.3,3,3.20,보통
20210831,SF53,동해중부,외옹치항,20210902,감성돔,BP,3,3,0.7,0.8,0.9,3,23.3,23.4,23.5,2,22.0,22.1,22.3,4,4.2,4.8,5.3,3,2.84,나쁨
20210831,SF8,남해동부,욕지도,20210902,벵에돔,OP,3,3,0.7,0.8,0.8,3,25.2,25.3,25.5,1,24.1,24.6,25.5,5,3.4,5.3,7.0,3,2.68,나쁨
20210831,SF5,동해남부,울산,20210902,감성돔,BP,3,3,0.4,0.4,0.5,4,20.7,21.1,22.3,3,23.8,24.2,24.5,5,9.1,10.1,11.2,2,3.20,보통
20210831,SF6,동해남부,울진후정,20210902,감성돔,BP,3,3,0.8,1.0,1.1,2,22.9,23.0,23.2,2,23.4,23.6,23.7,4,7.7,8.1,8.4,3,2.40,나쁨
20210831,SF3,남해서부,추자도,20210902,감성돔,BP,3,3,0.4,0.5,0.6,3,24.5,24.7,24.9,2,24.3,24.8,25.4,5,3.4,4.6,6.9,3,2.88,나쁨
20210831,SF40,동해남부,포항,20210902,농어,SB,3,3,1.0,1.2,1.4,2,23.0,23.0,23.0,3,23.4,23.9,24.4,4,8.0,9.1,10.2,2,2.00,나쁨
20210831,SF42,동해남부,포항,20210902,감성돔,BP,3,3,1.0,1.2,1.4,2,23.0,23.0,23.0,2,23.4,23.9,24.4,4,8.0,9.1,10.2,2,2.00,나쁨
20210831,SF43,동해남부,포항,20210902,벵에돔,OP,3,3,1.0,1.2,1.4,2,23.0,23.0,23.0,3,23.4,23.9,24.4,4,8.0,9.1,10.2,2,2.00,나쁨
20210831,SF9,황해남부,하조도,20210902,돌돔,RB,3,4,0.1,0.1,0.1,5,23.2,24.0,24.5,5,23.7,24.3,25.0,5,3.4,4.3,5.7,3,4.36,좋음
20210831,SF44,동해남부,후포,20210902,벵에돔,OP,3,3,0.9,1.1,1.2,2,22.7,22.9,23.0,4,23.2,23.6,23.8,4,8.4,9.7,10.9,2,2.00,나쁨
20210831,SF45,동해남부,후포,20210902,감성돔,BP,3,3,0.9,1.1,1.2,2,22.7,22.9,23.0,3,23.2,23.6,23.8,4,8.4,9.7,10.9,2,2.00,나쁨
20210831,SF46,동해남부,후포,20210902,우럭,RF,3,4,0.9,1.1,1.2,2,22.7,22.9,23.0,3,23.2,23.6,23.8,4,8.4,9.7,10.9,2,2.00,나쁨
