STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
SF2,가거도,20210831,AM,26.0,26.5,27.0,4.1,4.5,5.0,4,0
SF2,가거도,20210831,PM,27.0,27.0,27.0,4.1,5.2,6.2,4,0
SF2,가거도,20210901,AM,27.0,27.0,27.0,8.4,8.8,9.1,4,0
SF2,가거도,20210901,PM,26.0,26.7,27.0,5.6,7.3,8.4,4,2.1
SF2,가거도,20210902,AM,24.0,24.0,24.0,1.6,3.3,5.1,4,0
SF2,가거도,20210902,PM,24.0,24.3,25.0,1.6,2.3,3.2,4,0
SF21,거문도,20210831,AM,26.0,26.0,26.0,0.8,0.9,0.9,4,0
SF21,거문도,20210831,PM,26.0,26.7,27.0,0.9,2.3,3.3,4,0
SF21,거문도,20210901,AM,26.0,26.5,27.0,4.5,4.6,4.7,3,0
SF21,거문도,20210901,PM,27.0,27.0,27.0,4.5,5.0,5.4,4,0
SF21,거문도,20210902,AM,25.0,25.0,25.0,2.3,3.2,4.2,4,4.8
SF21,거문도,20210902,PM,25.0,25.3,26.0,2.3,3.2,4.0,4,0
SF35,거문도,20210831,AM,26.0,26.0,26.0,0.8,0.9,0.9,4,0
SF35,거문도,20210831,PM,26.0,26.7,27.0,0.9,2.3,3.3,4,0
SF35,거문도,20210901,AM,26.0,26.5,27.0,4.5,4.6,4.7,3,0
SF35,거문도,20210901,PM,27.0,27.0,27.0,4.5,5.0,5.4,4,0
SF35,거문도,20210902,AM,25.0,25.0,25.0,2.3,3.2,4.2,4,4.8
SF35,거문도,20210902,PM,25.0,25.3,26.0,2.3,3.2,4.0,4,0
SF36,거문도,20210831,AM,26.0,26.0,26.0,0.8,0.9,0.9,4,0
SF36,거문도,20210831,PM,26.0,26.7,27.0,0.9,2.3,3.3,4,0
SF36,거문도,20210901,AM,26.0,26.5,27.0,4.5,4.6,4.7,3,0
SF36,거문도,20210901,PM,27.0,27.0,27.0,4.5,5.0,5.4,4,0
SF36,거문도,20210902,AM,25.0,25.0,25.0,2.3,3.2,4.2,4,4.8
SF36,거문도,20210902,PM,25.0,25.3,26.0,2.3,3.2,4.0,4,0
SF37,거문도,20210831,AM,26.0,26.0,26.0,0.8,0.9,0.9,4,0
SF37,거문도,20210831,PM,26.0,26.7,27.0,0.9,2.3,3.3,4,0
SF37,거문도,20210901,AM,26.0,26.5,27.0,4.5,4.6,4.7,3,0
SF37,거문도,20210901,PM,27.0,27.0,27.0,4.5,5.0,5.4,4,0
SF37,거문도,20210902,AM,25.0,25.0,25.0,2.3,3.2,4.2,4,4.8
SF37,거문도,20210902,PM,25.0,25.3,26.0,2.3,3.2,4.0,4,0
SF38,거문도,20210831,AM,26.0,26.0,26.0,0.8,0.9,0.9,4,0
SF38,거문도,20210831,PM,26.0,26.7,27.0,0.9,2.3,3.3,4,0
SF38,거문도,20210901,AM,26.0,26.5,27.0,4.5,4.6,4.7,3,0
SF38,거문도,20210901,PM,27.0,27.0,27.0,4.5,5.0,5.4,4,0
SF38,거문도,20210902,AM,25.0,25.0,25.0,2.3,3.2,4.2,4,4.8
SF38,거문도,20210902,PM,25.0,25.3,26.0,2.3,3.2,4.0,4,0
SF39,거문도,20210831,AM,26.0,26.0,26.0,0.8,0.9,0.9,4,0
SF39,거문도,20210831,PM,26.0,26.7,27.0,0.9,2.3,3.3,4,0
SF39,거문도,20210901,AM,26.0,26.5,27.0,4.5,4.6,4.7,3,0
SF39,거문도,20210901,PM,27.0,27.0,27.0,4.5,5.0,5.4,4,0
SF39,거문도,20210902,AM,25.0,25.0,25.0,2.3,3.2,4.2,4,4.8
SF39,거문도,20210902,PM,25.0,25.3,26.0,2.3,3.2,4.0,4,0
SF14,거제도,20210831,AM,25.0,25.5,26.0,1.7,2.1,2.5,4,1.5
SF14,거제도,20210831,PM,26.0,26.3,27.0,2.1,2.4,2.6,4,0
SF14,거제도,20210901,AM,26.0,26.5,27.0,5.4,5.9,6.4,4,0
SF14,거제도,20210901,PM,26.0,26.7,27.0,4.3,5.4,6.4,4,0
SF14,거제도,20210902,AM,23.0,23.0,23.0,3.0,3.4,3.8,4,6.4
SF14,거제도,20210902,PM,22.0,22.7,23.0,3.8,3.9,4.1,4,0.8
SF11,국화도,20210831,AM,22.0,22.0,22.0,2.1,4.2,6.3,4,0
SF11,국화도,20210831,PM,21.0,21.7,22.0,5.4,5.8,6.3,4,3.6
SF11,국화도,20210901,AM,22.0,22.5,23.0,3.3,4.2,5.0,4,56.8
SF11,국화도,20210901,PM,23.0,23.3,24.0,5.0,5.4,5.9,4,0
SF11,국화도,20210902,AM,22.0,23.0,24.0,5.8,5.9,6.0,4,0
SF11,국화도,20210902,PM,23.0,24.0,25.0,4.5,5.6,6.3,4,0
SF56,김녕,20210831,AM,27.0,28.0,29.0,0.5,1.1,1.7,3,0
SF56,김녕,20210831,PM,28.0,28.7,29.0,0.3,1.0,1.7,3,0
SF56,김녕,20210901,AM,28.0,29.0,30.0,3.7,3.7,3.7,1,0
SF56,김녕,20210901,PM,28.0,29.3,30.0,3.7,4.0,4.5,3,0
SF56,김녕,20210902,AM,26.0,26.0,26.0,2.3,3.1,4.0,4,0.5
SF56,김녕,20210902,PM,25.0,25.7,26.0,2.0,2.2,2.3,4,4.6
SF57,김녕,20210831,AM,27.0,28.0,29.0,0.5,1.1,1.7,3,0
SF57,김녕,20210831,PM,28.0,28.7,29.0,0.3,1.0,1.7,3,0
SF57,김녕,20210901,AM,28.0,29.0,30.0,3.7,3.7,3.7,1,0
SF57,김녕,20210901,PM,28.0,29.3,30.0,3.7,4.0,4.5,3,0
SF57,김녕,20210902,AM,26.0,26.0,26.0,2.3,3.1,4.0,4,0.5
SF57,김녕,20210902,PM,25.0,25.7,26.0,2.0,2.2,2.3,4,4.6
SF58,김녕,20210831,AM,27.0,28.0,29.0,0.5,1.1,1.7,3,0
SF58,김녕,20210831,PM,28.0,28.7,29.0,0.3,1.0,1.7,3,0
SF58,김녕,20210901,AM,28.0,29.0,30.0,3.7,3.7,3.7,1,0
SF58,김녕,20210901,PM,28.0,29.3,30.0,3.7,4.0,4.5,3,0
SF58,김녕,20210902,AM,26.0,26.0,26.0,2.3,3.1,4.0,4,0.5
SF58,김녕,20210902,PM,25.0,25.7,26.0,2.0,2.2,2.3,4,4.6
SF59,김녕,20210831,AM,27.0,28.0,29.0,0.5,1.1,1.7,3,0
SF59,김녕,20210831,PM,28.0,28.7,29.0,0.3,1.0,1.7,3,0
SF59,김녕,20210901,AM,28.0,29.0,30.0,3.7,3.7,3.7,1,0
