NAME,Date_time,SST,WHT
상왕등도,2021-07-14 09,21.486194610595703,0.3199999928474426
상왕등도,2021-07-14 12,21.91177749633789,0.3199999928474426
상왕등도,2021-07-14 15,21.997573852539062,0.28999999165534973
상왕등도,2021-07-14 18,22.599979400634766,0.17000000178813934
상왕등도,2021-07-15 21,22.168107986450195,0.10999999940395355
상왕등도,2021-07-15 00,22.30055046081543,0.09000000357627869
상왕등도,2021-07-15 03,21.813941955566406,0.07999999821186066
상왕등도,2021-07-15 06,22.319364547729492,0.05999999865889549
상왕등도,2021-07-15 09,22.392980575561523,0.05999999865889549
상왕등도,2021-07-15 12,23.55245018005371,0.05000000074505806
상왕등도,2021-07-15 15,24.113279342651367,0.05000000074505806
상왕등도,2021-07-15 18,23.800674438476562,0.03999999910593033
상왕등도,2021-07-16 21,23.59720802307129,0.03999999910593033
상왕등도,2021-07-16 00,23.51868438720703,0.03999999910593033
상왕등도,2021-07-16 03,23.154258728027344,0.03999999910593033
상왕등도,2021-07-16 06,23.11277198791504,0.03999999910593033
상왕등도,2021-07-16 09,23.36212730407715,0.03999999910593033
상왕등도,2021-07-16 12,24.182035446166992,0.03999999910593033
상왕등도,2021-07-16 15,24.669477462768555,0.029999999329447746
상왕등도,2021-07-16 18,24.59695053100586,0.029999999329447746
추자도,2021-07-14 09,24.870159149169922,1.1100000143051147
추자도,2021-07-14 12,25.725120544433594,1.059999942779541
추자도,2021-07-14 15,25.752113342285156,1.0199999809265137
추자도,2021-07-14 18,25.423538208007812,1.0
추자도,2021-07-15 21,24.969953536987305,0.949999988079071
추자도,2021-07-15 00,24.977031707763672,0.8799999952316284
추자도,2021-07-15 03,24.759050369262695,0.8100000023841858
추자도,2021-07-15 06,25.388628005981445,0.7400000095367432
추자도,2021-07-15 09,25.320152282714844,0.6800000071525574
추자도,2021-07-15 12,25.91170310974121,0.6299999952316284
추자도,2021-07-15 15,26.587228775024414,0.5799999833106995
추자도,2021-07-15 18,27.093109130859375,0.5299999713897705
추자도,2021-07-16 21,26.57621192932129,0.49000000953674316
추자도,2021-07-16 00,26.189603805541992,0.44999998807907104
추자도,2021-07-16 03,25.662569046020508,0.41999998688697815
추자도,2021-07-16 06,26.24576759338379,0.4000000059604645
추자도,2021-07-16 09,26.003477096557617,0.38999998569488525
추자도,2021-07-16 12,26.235288619995117,0.3199999928474426
추자도,2021-07-16 15,26.658079147338867,0.28999999165534973
추자도,2021-07-16 18,26.884990692138672,0.25999999046325684
울진후정,2021-07-14 09,24.363462448120117,0.03999999910593033
울진후정,2021-07-14 12,24.482627868652344,0.03999999910593033
울진후정,2021-07-14 15,25.01373863220215,0.03999999910593033
울진후정,2021-07-14 18,25.10262680053711,0.05000000074505806
울진후정,2021-07-15 21,25.222543716430664,0.05000000074505806
울진후정,2021-07-15 00,24.85272789001465,0.05000000074505806
울진후정,2021-07-15 03,24.5457820892334,0.03999999910593033
울진후정,2021-07-15 06,24.393085479736328,0.05000000074505806
울진후정,2021-07-15 09,23.930505752563477,0.05999999865889549
울진후정,2021-07-15 12,24.01179313659668,0.05999999865889549
울진후정,2021-07-15 15,24.60091209411621,0.05000000074505806
울진후정,2021-07-15 18,24.41798210144043,0.05999999865889549
울진후정,2021-07-16 21,23.909883499145508,0.09000000357627869
울진후정,2021-07-16 00,22.971813201904297,0.10000000149011612
울진후정,2021-07-16 03,22.685218811035156,0.12999999523162842
울진후정,2021-07-16 06,23.226839065551758,0.15000000596046448
울진후정,2021-07-16 09,23.497642517089844,0.14000000059604645
울진후정,2021-07-16 12,23.052326202392578,0.17000000178813934
울진후정,2021-07-16 15,22.66853904724121,0.23999999463558197
울진후정,2021-07-16 18,22.57950210571289,0.20000000298023224
동명항,2021-07-14 09,25.40599822998047,0.07999999821186066
동명항,2021-07-14 12,25.81404685974121,0.11999999731779099
동명항,2021-07-14 15,26.159862518310547,0.1599999964237213
동명항,2021-07-14 18,26.5659236907959,0.15000000596046448
동명항,2021-07-15 21,26.597978591918945,0.14000000059604645
동명항,2021-07-15 00,26.007423400878906,0.12999999523162842
동명항,2021-07-15 03,24.819194793701172,0.14000000059604645
동명항,2021-07-15 06,23.55810546875,0.17000000178813934
동명항,2021-07-15 09,23.747636795043945,0.1599999964237213
동명항,2021-07-15 12,24.543912887573242,0.15000000596046448
동명항,2021-07-15 15,25.186840057373047,0.12999999523162842
동명항,2021-07-15 18,25.739158630371094,0.11999999731779099
동명항,2021-07-16 21,25.6933650970459,0.10999999940395355
동명항,2021-07-16 00,25.285627365112305,0.10000000149011612
동명항,2021-07-16 03,24.511903762817383,0.11999999731779099
동명항,2021-07-16 06,23.48349952697754,0.15000000596046448
동명항,2021-07-16 09,23.11787986755371,0.2199999988079071
동명항,2021-07-16 12,24.29046630859375,0.25
동명항,2021-07-16 15,24.891803741455078,0.27000001072883606
동명항,2021-07-16 18,24.758888244628906,0.23999999463558197
월포해수욕장,2021-07-14 09,21.78496742248535,0.07000000029802322
월포해수욕장,2021-07-14 12,23.285337448120117,0.27000001072883606
월포해수욕장,2021-07-14 15,24.385332107543945,0.27000001072883606
월포해수욕장,2021-07-14 18,24.481929779052734,0.11999999731779099
월포해수욕장,2021-07-15 21,23.938186645507812,0.07000000029802322
월포해수욕장,2021-07-15 00,23.342876434326172,0.03999999910593033
월포해수욕장,2021-07-15 03,22.717498779296875,0.029999999329447746
월포해수욕장,2021-07-15 06,22.447309494018555,0.029999999329447746
월포해수욕장,2021-07-15 09,23.134201049804688,0.019999999552965164
월포해수욕장,2021-07-15 12,24.715333938598633,0.019999999552965164
월포해수욕장,2021-07-15 15,25.38148307800293,0.019999999552965164
월포해수욕장,2021-07-15 18,25.31899642944336,0.019999999552965164
월포해수욕장,2021-07-16 21,24.856624603271484,0.019999999552965164
월포해수욕장,2021-07-16 00,24.600383758544922,0.019999999552965164
월포해수욕장,2021-07-16 03,24.247385025024414,0.03999999910593033
월포해수욕장,2021-07-16 06,23.990306854248047,0.05999999865889549
월포해수욕장,2021-07-16 09,23.943187713623047,0.07999999821186066
월포해수욕장,2021-07-16 12,24.41223907470703,0.10000000149011612
월포해수욕장,2021-07-16 15,24.79073143005371,0.10999999940395355
월포해수욕장,2021-07-16 18,24.603225708007812,0.11999999731779099
구조라해수욕장,2021-07-14 09,21.335243225097656,0.36000001430511475
구조라해수욕장,2021-07-14 12,21.969493865966797,0.30000001192092896
구조라해수욕장,2021-07-14 15,23.226173400878906,0.25999999046325684
구조라해수욕장,2021-07-14 18,23.196298599243164,0.2199999988079071
구조라해수욕장,2021-07-15 21,22.63840103149414,0.20000000298023224
