STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
TL1,우전마을,20210714,AM,27.0,27.5,28.0,6.7,7.2,7.7,4,0
TL1,우전마을,20210714,PM,28.0,28.0,28.0,6.4,6.7,7.1,4,0
TL1,우전마을,20210715,AM,27.0,28.0,29.0,4.4,4.7,4.9,3,0
TL1,우전마을,20210715,PM,27.0,28.3,29.0,4.4,5.1,5.5,3,0
TL1,우전마을,20210716,AM,27.0,28.0,29.0,3.1,3.4,3.7,3,0
TL1,우전마을,20210716,PM,27.0,28.0,29.0,3.1,3.7,4.5,3,0
TL2,백미리마을,20210714,AM,26.0,27.5,29.0,4.6,4.9,5.3,4,0
TL2,백미리마을,20210714,PM,28.0,29.0,30.0,4.2,4.9,5.3,4,0
TL2,백미리마을,20210715,AM,27.0,28.0,29.0,2.7,2.8,2.9,4,0
TL2,백미리마을,20210715,PM,28.0,29.0,30.0,2.7,3.8,4.5,4,0
TL2,백미리마을,20210716,AM,26.0,27.5,29.0,1.3,1.5,1.7,4,0
TL2,백미리마을,20210716,PM,27.0,28.3,29.0,1.7,3.8,5.8,3,0
TL3,문항마을,20210714,AM,28.0,28.5,29.0,4.2,4.2,4.3,4,0
TL3,문항마을,20210714,PM,28.0,29.0,30.0,4.2,4.4,4.7,3,0
TL3,문항마을,20210715,AM,28.0,28.5,29.0,2.1,2.5,2.9,3,0
TL3,문항마을,20210715,PM,28.0,29.0,30.0,2.9,3.3,3.6,3,0
TL3,문항마을,20210716,AM,27.0,28.5,30.0,1.9,2.3,2.7,1,0
TL3,문항마을,20210716,PM,28.0,29.3,30.0,2.5,2.8,3.2,1,0
TL4,전곡리마을,20210714,AM,27.0,28.0,29.0,4.8,5.1,5.4,4,0
TL4,전곡리마을,20210714,PM,28.0,29.0,30.0,4.5,5.1,5.4,4,0
TL4,전곡리마을,20210715,AM,27.0,28.0,29.0,3.0,3.0,3.1,4,0
TL4,전곡리마을,20210715,PM,27.0,28.3,29.0,3.0,4.0,4.8,4,0
TL4,전곡리마을,20210716,AM,26.0,27.0,28.0,1.5,1.6,1.6,4,0
TL4,전곡리마을,20210716,PM,27.0,28.0,29.0,1.6,3.8,5.8,3,0
TL5,만돌마을,20210714,AM,28.0,29.0,30.0,5.4,5.5,5.5,4,0
TL5,만돌마을,20210714,PM,30.0,30.0,30.0,5.0,5.2,5.5,4,0
TL5,만돌마을,20210715,AM,28.0,29.0,30.0,3.5,3.6,3.7,4,0
TL5,만돌마을,20210715,PM,29.0,29.7,30.0,3.3,3.8,4.3,4,0
TL5,만돌마을,20210716,AM,28.0,29.0,30.0,2.7,3.0,3.2,3,0
TL5,만돌마을,20210716,PM,28.0,29.0,30.0,2.0,2.5,2.7,3,0
TL6,하전마을,20210714,AM,28.0,29.0,30.0,4.9,5.0,5.0,4,0
TL6,하전마을,20210714,PM,30.0,30.3,31.0,4.4,4.6,5.0,4,0
TL6,하전마을,20210715,AM,28.0,29.0,30.0,3.2,3.3,3.4,4,0
TL6,하전마을,20210715,PM,29.0,29.7,30.0,2.9,3.3,3.7,4,0
TL6,하전마을,20210716,AM,28.0,29.0,30.0,2.6,2.8,2.9,3,0
TL6,하전마을,20210716,PM,28.0,29.3,30.0,1.8,2.2,2.6,3,0
TL7,궁평마을,20210714,AM,26.0,27.5,29.0,4.7,5.1,5.5,4,0
TL7,궁평마을,20210714,PM,28.0,29.0,30.0,4.4,5.0,5.5,4,0
TL7,궁평마을,20210715,AM,26.0,27.5,29.0,2.6,2.8,3.0,4,0
TL7,궁평마을,20210715,PM,27.0,28.3,29.0,2.6,3.7,4.5,4,0
TL7,궁평마을,20210716,AM,25.0,26.5,28.0,1.4,1.4,1.4,4,0
TL7,궁평마을,20210716,PM,26.0,27.7,29.0,1.4,3.8,5.9,3,0
TL8,신리마을,20210714,AM,26.0,27.0,28.0,2.7,2.8,2.9,4,0
TL8,신리마을,20210714,PM,27.0,27.7,28.0,2.9,3.2,3.4,4,0
TL8,신리마을,20210715,AM,26.0,27.0,28.0,2.1,2.8,3.4,3,0
TL8,신리마을,20210715,PM,27.0,27.7,28.0,3.4,3.8,4.4,3,0
TL8,신리마을,20210716,AM,26.0,26.5,27.0,3.3,3.3,3.4,4,0
TL8,신리마을,20210716,PM,27.0,27.3,28.0,3.4,3.7,3.9,3,0
TL9,월하성마을,20210714,AM,28.0,28.5,29.0,5.5,5.5,5.6,4,0
TL9,월하성마을,20210714,PM,28.0,29.0,30.0,5.6,6.0,6.5,4,0
TL9,월하성마을,20210715,AM,28.0,28.5,29.0,3.1,3.3,3.5,3,0
TL9,월하성마을,20210715,PM,28.0,28.7,29.0,2.7,3.7,4.9,3,0
TL9,월하성마을,20210716,AM,27.0,28.0,29.0,2.0,2.2,2.4,4,0
TL9,월하성마을,20210716,PM,27.0,28.0,29.0,2.0,3.1,4.5,3,0
TL10,선감마을,20210714,AM,27.0,28.5,30.0,4.6,4.9,5.2,4,0
TL10,선감마을,20210714,PM,28.0,29.7,31.0,4.2,4.9,5.4,4,0
TL10,선감마을,20210715,AM,27.0,28.5,30.0,3.0,3.0,3.1,4,0
TL10,선감마을,20210715,PM,28.0,29.3,30.0,3.0,4.1,4.8,4,0
