생성시간, 예측시간, 지점코드, 지점이름, 지수, 지수단계, 수정사유
2021-07-14,2021-07-14 12:00,AA_0007,동해중부,4,LV1,00
2021-07-14,2021-07-14 18:00,AA_0007,동해중부,4,LV1,00
2021-07-14,2021-07-15 00:00,AA_0007,동해중부,4,LV1,00
2021-07-14,2021-07-15 06:00,AA_0007,동해중부,4,LV1,00
2021-07-14,2021-07-15 12:00,AA_0007,동해중부,4,LV1,00
2021-07-14,2021-07-15 18:00,AA_0007,동해중부,4,LV1,00
2021-07-14,2021-07-16 00:00,AA_0007,동해중부,4,LV1,00
2021-07-14,2021-07-16 06:00,AA_0007,동해중부,4,LV1,00
2021-07-14,2021-07-16 12:00,AA_0007,동해중부,4,LV1,00
2021-07-14,2021-07-16 18:00,AA_0007,동해중부,4,LV1,00
