동명항,25.7,0.2,동해
구조라해수욕장,22.5,1.2,남해
홍도,20.0,1.3,서해
거문도,22.7,0.8,남해
문섬,-5.0,0.9,남해
어영,27.9,0.4,남해
월포해수욕장,25.1,0.1,동해
울릉도,26.0,0.1,동해
남애항,25.0,0.2,동해
미조도,25.3,0.2,남해
강문해변,22.4,0.2,동해
오산항,23.5,0.1,동해
성산일출봉,24.0,0.4,남해
