STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
SD1,진도,20210714,AM,27.0,28.0,29.0,4.8,4.8,4.9,4,0
SD1,진도,20210714,PM,27.0,28.3,29.0,3.8,4.5,4.9,4,0
SD1,진도,20210715,AM,28.0,29.0,30.0,3.3,3.3,3.3,4,0
SD1,진도,20210715,PM,28.0,29.3,30.0,3.3,3.5,3.7,3,0
SD1,진도,20210716,AM,28.0,29.0,30.0,3.5,3.9,4.3,4,0
SD1,진도,20210716,PM,28.0,29.3,30.0,4.3,4.8,5.3,3,0
SD2,무창포,20210714,AM,27.0,28.0,29.0,6.0,6.0,6.0,4,0
SD2,무창포,20210714,PM,27.0,28.3,29.0,6.0,6.1,6.3,4,0
SD2,무창포,20210715,AM,27.0,27.5,28.0,3.7,3.8,3.8,4,0
SD2,무창포,20210715,PM,27.0,27.7,28.0,2.3,3.6,4.6,4,0
SD2,무창포,20210716,AM,27.0,27.5,28.0,2.9,2.9,2.9,4,0
SD2,무창포,20210716,PM,27.0,27.7,28.0,2.8,3.3,4.2,3,0
SD4,제부도,20210714,AM,27.0,28.0,29.0,4.8,5.1,5.4,4,0
SD4,제부도,20210714,PM,28.0,29.0,30.0,4.5,5.1,5.4,4,0
SD4,제부도,20210715,AM,27.0,28.0,29.0,3.0,3.0,3.1,4,0
SD4,제부도,20210715,PM,27.0,28.3,29.0,3.0,4.0,4.8,4,0
SD4,제부도,20210716,AM,26.0,27.0,28.0,1.5,1.6,1.6,4,0
SD4,제부도,20210716,PM,27.0,28.0,29.0,1.6,3.8,5.8,3,0
SD5,서건도,20210714,AM,29.0,29.0,29.0,4.1,4.3,4.5,4,0
SD5,서건도,20210714,PM,29.0,29.3,30.0,3.8,4.1,4.3,4,0
SD5,서건도,20210715,AM,29.0,29.5,30.0,3.5,3.5,3.6,4,0
SD5,서건도,20210715,PM,29.0,29.7,30.0,3.5,3.7,4.0,4,0
SD5,서건도,20210716,AM,29.0,29.5,30.0,3.6,3.8,4.0,3,0
SD5,서건도,20210716,PM,29.0,29.7,30.0,4.0,4.6,4.9,3,0
SD6,실미도,20210714,AM,26.0,26.5,27.0,5.7,6.5,7.3,4,0
SD6,실미도,20210714,PM,26.0,27.0,28.0,6.5,6.9,7.3,4,0
SD6,실미도,20210715,AM,26.0,26.5,27.0,3.8,4.4,5.0,4,0
SD6,실미도,20210715,PM,26.0,26.7,27.0,3.8,4.8,5.5,4,0
SD6,실미도,20210716,AM,25.0,26.0,27.0,1.8,2.4,2.9,4,0
SD6,실미도,20210716,PM,26.0,26.7,27.0,1.8,3.1,4.2,3,0
SD7,하섬,20210714,AM,27.0,28.0,29.0,5.5,5.5,5.5,4,0
SD7,하섬,20210714,PM,29.0,29.3,30.0,5.1,5.3,5.5,4,0
SD7,하섬,20210715,AM,28.0,28.5,29.0,3.3,3.5,3.6,4,0
SD7,하섬,20210715,PM,28.0,28.7,29.0,3.6,4.0,4.6,4,0
SD7,하섬,20210716,AM,27.0,28.0,29.0,1.9,2.3,2.7,3,0
SD7,하섬,20210716,PM,27.0,28.3,29.0,1.9,2.3,2.8,3,0
SD8,웅도,20210714,AM,27.0,28.0,29.0,4.9,5.3,5.7,4,0
SD8,웅도,20210714,PM,28.0,28.7,29.0,5.1,5.6,6.0,4,0
SD8,웅도,20210715,AM,27.0,28.0,29.0,3.8,4.1,4.4,4,0
SD8,웅도,20210715,PM,28.0,28.7,29.0,4.0,4.4,4.8,4,0
SD8,웅도,20210716,AM,26.0,27.5,29.0,2.0,2.1,2.2,4,0
SD8,웅도,20210716,PM,27.0,28.3,29.0,2.0,2.3,2.6,3,0
SD9,소야도,20210714,AM,25.0,25.5,26.0,8.3,8.6,8.9,4,0
SD9,소야도,20210714,PM,25.0,25.7,26.0,8.1,8.7,9.0,4,0
SD9,소야도,20210715,AM,25.0,25.5,26.0,6.1,6.2,6.3,4,0
SD9,소야도,20210715,PM,25.0,26.0,27.0,5.9,6.4,7.0,4,0
SD9,소야도,20210716,AM,24.0,25.0,26.0,1.8,2.6,3.4,3,0
