FC_AREA,DATE,HR,MEAN_TEMP,TEMP_SCRE,MEAN_WSPD,WSPD_SCRE,MEAN_SST,SST_SCRE,MEAN_WHT,WAVE_SCRE,MUL,MUL_SCRE,MEAN_CURR,CURR_SCRE,MEAN_SKY,SKY_SCRE,CARNIVAL_NUM,MEAN_RAIN,WARN_SEA,WARN_LAND,FINAL_SCRE,SCRE_CLASS
NE,20210826,PM,26.0,14.7,2.5,18.8,27.5,6.4,0.2,9.4,11.0,3.0,0.5,0.1,3.2,16.0,6,0.0,-,-,80.4,매우좋음
NE,20210827,AM,27.2,12.7,4.9,14.9,26.2,7.3,0.2,9.4,12.0,4.7,0.4,0.9,1.3,22.9,6,0.0,-,-,84.8,매우좋음
NE,20210827,PM,27.6,12.1,6.1,12.9,26.4,7.2,0.2,9.4,12.0,4.7,0.5,0.1,1.2,22.9,6,0.0,-,-,81.3,매우좋음
NE,20210828,DY,25.1,16.2,3.0,18.0,27.3,6.6,0.6,10.3,13.0,4.7,0.4,0.9,1.0,22.9,6,0.0,-,-,91.6,매우좋음
NE,20210829,DY,25.5,15.5,2.1,19.4,27.2,6.6,0.2,9.4,14.0,4.7,0.3,1.8,1.5,22.9,6,0.0,-,-,92.3,매우좋음
NE,20210830,DY,26.4,14.1,4.6,15.4,26.5,7.1,0.5,11.0,15.0,5.9,0.3,1.8,3.0,16.0,6,0.0,-,-,83.3,매우좋음
NE,20210831,DY,25.7,15.2,3.6,17.0,27.4,6.5,0.2,9.4,1.0,5.9,0.3,1.8,3.8,6.9,6,0.0,-,-,74.7,좋음
SE,20210825,AM,26.9,13.8,5.7,14.1,25.6,5.6,1.7,1.6,10.0,2.7,0.1,4.4,4.0,7.9,6,8.6,-,-,45.0,나쁨
SE,20210825,PM,26.6,14.3,5.3,14.8,25.9,5.4,1.6,2.1,10.0,2.7,0.4,1.2,3.9,7.9,6,13.2,-,-,20.0,매우나쁨
SE,20210826,AM,26.4,14.6,3.9,17.2,25.9,5.4,0.8,6.3,11.0,2.7,0.2,3.4,3.0,18.4,6,0.0,-,-,80.0,매우좋음
SE,20210826,PM,26.7,14.1,4.4,16.3,26.4,5.2,0.7,6.9,11.0,2.7,0.4,1.2,3.7,7.9,6,0.0,-,-,66.3,좋음
SE,20210827,AM,26.3,14.8,7.5,11.0,26.1,5.3,0.5,7.9,12.0,4.4,0.3,2.3,1.0,26.2,6,0.5,-,-,60.0,보통
SE,20210827,PM,26.4,14.6,7.6,10.9,26.4,5.2,0.5,7.9,12.0,4.4,0.4,1.2,1.0,26.2,6,0.0,-,-,82.4,매우좋음
SE,20210828,DY,25.8,15.6,3.4,18.0,26.3,5.2,0.7,6.9,13.0,4.4,0.3,2.3,1.0,26.2,6,0.0,-,-,90.6,매우좋음
SE,20210829,DY,26.0,15.3,3.1,18.5,26.9,4.9,0.4,6.7,14.0,4.4,0.2,3.4,1.5,26.2,6,0.0,-,-,91.4,매우좋음
SE,20210830,DY,26.7,14.1,5.7,14.1,27.0,4.9,0.7,6.9,15.0,5.5,0.3,2.3,3.0,18.4,6,0.0,-,-,78.2,매우좋음
SE,20210831,DY,26.2,14.9,2.5,19.5,27.0,4.9,0.3,6.7,1.0,5.5,0.3,2.3,3.8,7.9,6,0.0,-,-,73.7,좋음
