FC_AREA,DATE,HR,MEAN_TEMP,TEMP_SCRE,MEAN_WSPD,WSPD_SCRE,MEAN_SST,SST_SCRE,MEAN_WHT,WAVE_SCRE,MUL,MUL_SCRE,MEAN_CURR,CURR_SCRE,MEAN_SKY,SKY_SCRE,CARNIVAL_NUM,MEAN_RAIN,WARN_SEA,WARN_LAND,FINAL_SCRE,SCRE_CLASS
SW,20210825,AM,25.7,16.2,4.7,16.2,23.1,6.8,0.9,8.6,10.0,2.4,0.5,0.1,4.0,7.5,1,1.1,-,-,60.0,보통
SW,20210825,PM,26.4,15.0,5.5,14.8,23.5,6.6,1.2,6.2,10.0,2.4,0.5,0.1,4.0,7.5,1,7.4,-,-,45.0,나쁨
SW,20210826,AM,26.8,14.3,3.8,17.8,23.3,6.7,0.5,11.7,11.0,2.4,0.4,0.5,1.0,24.9,1,0.0,-,-,80.3,매우좋음
SW,20210826,PM,27.3,13.4,5.3,15.2,24.4,6.1,0.5,11.7,11.0,2.4,0.5,0.1,1.0,24.9,1,0.0,-,-,75.8,매우좋음
SW,20210827,AM,26.5,14.8,7.4,11.5,23.5,6.6,0.3,10.0,12.0,3.9,0.5,0.1,3.7,7.5,1,0.0,-,-,56.4,보통
SW,20210827,PM,26.8,14.3,8.1,10.3,23.4,6.6,0.4,10.0,12.0,3.9,0.6,0.0,2.6,17.4,1,0.0,-,-,64.5,보통
SW,20210828,DY,26.5,14.8,2.7,19.7,23.7,6.5,0.6,10.9,13.0,3.9,0.3,1.0,3.0,17.4,1,0.0,-,-,76.2,매우좋음
SW,20210829,DY,26.8,14.3,3.0,19.2,24.6,6.0,0.3,10.0,14.0,3.9,0.4,0.5,1.0,24.9,1,0.0,-,-,80.8,매우좋음
SW,20210830,DY,26.0,15.7,6.4,13.2,25.2,5.8,0.5,11.7,15.0,4.9,0.4,0.5,3.0,17.4,1,0.0,-,-,71.2,좋음
SW,20210831,DY,25.5,16.6,4.1,17.2,25.1,5.8,0.3,10.0,1.0,4.9,0.2,1.5,4.0,7.5,1,0.0,-,-,65.5,좋음
NE,20210825,AM,25.7,13.4,5.6,12.1,20.4,13.8,0.8,11.1,10.0,5.3,0.3,0.4,4.0,6.1,1,2.2,-,-,60.0,보통
NE,20210825,PM,26.0,13.0,6.8,10.4,21.1,13.8,1.0,9.2,10.0,5.3,0.3,0.4,4.0,6.1,1,9.1,-,-,45.0,나쁨
NE,20210826,AM,26.2,12.7,4.9,13.1,20.6,13.8,0.5,13.8,11.0,5.3,0.3,0.4,1.0,20.2,1,0.0,-,-,81.3,매우좋음
NE,20210826,PM,26.6,12.1,6.7,10.5,21.9,13.8,0.4,11.8,11.0,5.3,0.2,0.7,1.0,20.2,1,0.0,-,-,76.4,매우좋음
NE,20210827,AM,26.1,12.8,8.9,7.4,21.1,13.8,0.2,11.8,12.0,8.5,0.3,0.4,3.2,14.1,1,0.0,-,-,70.8,좋음
NE,20210827,PM,26.3,12.6,9.5,6.5,20.8,13.8,0.3,11.8,12.0,8.5,0.3,0.4,2.2,14.1,1,0.0,-,-,69.7,좋음
NE,20210828,DY,26.0,13.0,3.5,15.2,20.9,13.8,0.4,11.8,13.0,8.5,0.2,0.7,3.0,14.1,1,0.0,-,-,79.1,매우좋음
NE,20210829,DY,26.0,13.0,2.9,16.0,22.6,13.3,0.2,11.8,14.0,8.5,0.3,0.4,1.0,20.2,1,0.0,-,-,85.2,매우좋음
NE,20210830,DY,25.6,13.6,7.3,9.7,24.4,11.6,0.3,11.8,15.0,10.6,0.3,0.4,3.0,14.1,1,0.0,-,-,73.8,좋음
NE,20210831,DY,24.7,14.9,4.6,13.6,23.9,12.1,0.3,11.8,1.0,10.6,0.2,0.7,4.0,6.1,1,0.0,-,-,71.8,좋음
