STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
SD1,진도,20210827,AM,26.0,27.0,28.0,6.2,6.8,7.3,4,4.2
SD1,진도,20210827,PM,26.0,27.0,28.0,5.8,7.4,9.1,4,0
SD1,진도,20210828,AM,25.0,26.5,28.0,1.8,2.2,2.7,4,0
SD1,진도,20210828,PM,27.0,27.7,28.0,1.8,2.2,2.8,3,0
SD1,진도,20210829,AM,27.0,28.0,29.0,4.0,4.8,5.5,4,0
SD1,진도,20210829,PM,27.0,28.3,29.0,4.7,5.4,5.9,4,0
SD2,무창포,20210827,AM,24.0,24.5,25.0,1.6,3.4,5.2,4,0
SD2,무창포,20210827,PM,23.0,23.7,24.0,4.7,5.4,6.2,4,4.5
SD2,무창포,20210828,AM,23.0,24.5,26.0,1.0,1.4,1.7,4,0
SD2,무창포,20210828,PM,24.0,25.0,26.0,1.0,2.2,2.8,4,0
SD2,무창포,20210829,AM,24.0,25.0,26.0,1.3,2.6,3.9,4,0
SD2,무창포,20210829,PM,25.0,25.7,26.0,0.9,1.2,1.4,4,1.6
SD4,제부도,20210827,AM,23.0,24.0,25.0,4.8,5.5,6.3,4,0
SD4,제부도,20210827,PM,22.0,22.3,23.0,2.3,3.8,4.8,4,3.6
SD4,제부도,20210828,AM,23.0,24.0,25.0,2.4,2.7,3.0,4,0
SD4,제부도,20210828,PM,24.0,25.0,26.0,2.4,3.9,4.7,4,0
SD4,제부도,20210829,AM,23.0,23.5,24.0,4.6,5.2,5.8,4,0
SD4,제부도,20210829,PM,24.0,24.3,25.0,2.5,3.7,4.6,4,0
SD5,서건도,20210827,AM,29.0,29.0,29.0,5.3,5.5,5.7,4,6.8
SD5,서건도,20210827,PM,28.0,28.7,29.0,5.3,5.7,6.1,4,6
SD5,서건도,20210828,AM,28.0,28.5,29.0,3.8,4.0,4.2,4,0.5
SD5,서건도,20210828,PM,28.0,28.7,29.0,3.0,3.4,3.8,4,3
SD5,서건도,20210829,AM,28.0,28.5,29.0,3.9,4.2,4.6,4,0
SD5,서건도,20210829,PM,28.0,28.7,29.0,3.7,4.3,4.6,4,0
SD6,실미도,20210827,AM,23.0,23.5,24.0,5.2,6.4,7.6,4,0
SD6,실미도,20210827,PM,22.0,22.3,23.0,0.2,2.6,5.2,4,2.6
SD6,실미도,20210828,AM,24.0,24.5,25.0,3.9,4.4,4.9,4,0
