STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
SF2,가거도,20210827,AM,26.0,26.0,26.0,9.7,11.1,12.5,4,3
SF2,가거도,20210827,PM,25.0,25.7,26.0,5.5,8.5,12.5,4,0
SF2,가거도,20210828,AM,25.0,25.0,25.0,4.6,4.9,5.3,4,0
SF2,가거도,20210828,PM,25.0,25.0,25.0,4.3,4.5,4.7,4,0
SF2,가거도,20210829,AM,26.0,26.0,26.0,7.6,8.0,8.3,4,0
SF2,가거도,20210829,PM,26.0,26.0,26.0,6.4,7.0,7.6,4,0
SF21,거문도,20210827,AM,26.0,26.5,27.0,4.1,5.8,7.5,3,0
SF21,거문도,20210827,PM,27.0,27.0,27.0,5.2,6.9,8.1,3,0
SF21,거문도,20210828,AM,25.0,25.0,25.0,1.3,2.0,2.6,4,6.5
SF21,거문도,20210828,PM,25.0,25.7,26.0,0.6,1.7,2.6,4,0
SF21,거문도,20210829,AM,26.0,26.5,27.0,2.5,2.7,2.9,4,0
SF21,거문도,20210829,PM,27.0,27.0,27.0,2.8,2.9,3.0,3,0
SF35,거문도,20210827,AM,26.0,26.5,27.0,4.1,5.8,7.5,3,0
SF35,거문도,20210827,PM,27.0,27.0,27.0,5.2,6.9,8.1,3,0
SF35,거문도,20210828,AM,25.0,25.0,25.0,1.3,2.0,2.6,4,6.5
SF35,거문도,20210828,PM,25.0,25.7,26.0,0.6,1.7,2.6,4,0
SF35,거문도,20210829,AM,26.0,26.5,27.0,2.5,2.7,2.9,4,0
SF35,거문도,20210829,PM,27.0,27.0,27.0,2.8,2.9,3.0,3,0
SF36,거문도,20210827,AM,26.0,26.5,27.0,4.1,5.8,7.5,3,0
SF36,거문도,20210827,PM,27.0,27.0,27.0,5.2,6.9,8.1,3,0
SF36,거문도,20210828,AM,25.0,25.0,25.0,1.3,2.0,2.6,4,6.5
SF36,거문도,20210828,PM,25.0,25.7,26.0,0.6,1.7,2.6,4,0
SF36,거문도,20210829,AM,26.0,26.5,27.0,2.5,2.7,2.9,4,0
SF36,거문도,20210829,PM,27.0,27.0,27.0,2.8,2.9,3.0,3,0
SF37,거문도,20210827,AM,26.0,26.5,27.0,4.1,5.8,7.5,3,0
SF37,거문도,20210827,PM,27.0,27.0,27.0,5.2,6.9,8.1,3,0
SF37,거문도,20210828,AM,25.0,25.0,25.0,1.3,2.0,2.6,4,6.5
SF37,거문도,20210828,PM,25.0,25.7,26.0,0.6,1.7,2.6,4,0
SF37,거문도,20210829,AM,26.0,26.5,27.0,2.5,2.7,2.9,4,0
SF37,거문도,20210829,PM,27.0,27.0,27.0,2.8,2.9,3.0,3,0
SF38,거문도,20210827,AM,26.0,26.5,27.0,4.1,5.8,7.5,3,0
SF38,거문도,20210827,PM,27.0,27.0,27.0,5.2,6.9,8.1,3,0
SF38,거문도,20210828,AM,25.0,25.0,25.0,1.3,2.0,2.6,4,6.5
SF38,거문도,20210828,PM,25.0,25.7,26.0,0.6,1.7,2.6,4,0
SF38,거문도,20210829,AM,26.0,26.5,27.0,2.5,2.7,2.9,4,0
SF38,거문도,20210829,PM,27.0,27.0,27.0,2.8,2.9,3.0,3,0
SF39,거문도,20210827,AM,26.0,26.5,27.0,4.1,5.8,7.5,3,0
SF39,거문도,20210827,PM,27.0,27.0,27.0,5.2,6.9,8.1,3,0
SF39,거문도,20210828,AM,25.0,25.0,25.0,1.3,2.0,2.6,4,6.5
SF39,거문도,20210828,PM,25.0,25.7,26.0,0.6,1.7,2.6,4,0
SF39,거문도,20210829,AM,26.0,26.5,27.0,2.5,2.7,2.9,4,0
