생산일,코드,권역,지역,예측일자,어종,어종타입,물때,물때점수,최소파고,평균파고,최대파고,파고점수,최소수온,평균수온,최대수온,수온점수,최저기온,평균기온,최대기온,기온점수,최소풍속,평균풍속,최대풍속,풍속점수,총점수,예보지수
20210826,SF9,황해남부,하조도,20210826,돌돔,RB,11,4,0.8,0.9,1.0,3,21.2,23.0,24.6,5,25.6,25.6,25.7,5,2.8,3.4,4.4,4,3.88,보통
20210826,SF44,동해남부,후포,20210826,벵에돔,OP,11,4,0.3,0.3,0.4,4,21.4,22.7,23.4,4,25.4,26.1,26.9,5,1.0,4.1,6.6,3,3.80,보통
20210826,SF45,동해남부,후포,20210826,감성돔,BP,11,4,0.3,0.3,0.4,4,21.4,22.7,23.4,3,25.4,26.1,26.9,5,1.0,4.1,6.6,3,3.60,보통
20210826,SF46,동해남부,후포,20210826,우럭,RF,11,4,0.3,0.3,0.4,4,21.4,22.7,23.4,3,25.4,26.1,26.9,5,1.0,4.1,6.6,3,3.60,보통
20210826,SF2,황해남부,가거도,20210827,감성돔,BP,12,3,1.4,1.6,1.9,2,26.6,26.8,27.0,1,25.9,25.9,26.0,5,9.0,9.8,11.1,2,2.00,나쁨
20210826,SF35,남해서부,거문도,20210827,농어,SB,12,2,1.1,1.3,1.4,2,25.4,26.2,26.8,2,25.8,26.1,26.2,5,4.9,7.1,8.5,3,2.40,나쁨
20210826,SF37,남해서부,거문도,20210827,참돔,RP,12,2,1.1,1.3,1.4,2,25.4,26.2,26.8,2,25.8,26.1,26.2,5,4.9,7.1,8.5,3,2.40,나쁨
20210826,SF38,남해서부,거문도,20210827,감성돔,BP,12,3,1.1,1.3,1.4,2,25.4,26.2,26.8,1,25.8,26.1,26.2,5,4.9,7.1,8.5,3,2.40,나쁨
20210826,SF39,남해서부,거문도,20210827,우럭,RF,12,4,1.1,1.3,1.4,2,25.4,26.2,26.8,2,25.8,26.1,26.2,5,4.9,7.1,8.5,3,2.40,나쁨
20210826,SF14,남해동부,거제도,20210827,우럭,RF,12,4,0.5,0.7,0.8,3,24.7,25.8,26.4,2,25.9,27.3,27.9,5,2.0,5.1,6.9,3,3.04,보통
20210826,SF11,황해중부,국화도,20210827,우럭,RF,12,4,0.2,0.3,0.3,4,26.1,26.5,26.7,2,21.0,22.0,24.6,4,2.5,4.4,7.8,3,3.36,보통
20210826,SF56,제주도,김녕,20210827,벵에돔,OP,12,3,0.3,0.6,0.8,3,26.3,27.1,27.5,1,26.5,27.0,27.4,5,1.5,4.0,5.9,3,2.68,나쁨
20210826,SF57,제주도,김녕,20210827,농어,SB,12,2,0.3,0.6,0.8,3,26.3,27.1,27.5,2,26.5,27.0,27.4,5,1.5,4.0,5.9,3,2.72,나쁨
20210826,SF58,제주도,김녕,20210827,돌돔,RB,12,5,0.3,0.6,0.8,3,26.3,27.1,27.5,3,26.5,27.0,27.4,5,1.5,4.0,5.9,3,3.40,보통
20210826,SF59,제주도,김녕,20210827,참돔,RP,12,2,0.3,0.6,0.8,3,26.3,27.1,27.5,2,26.5,27.0,27.4,5,1.5,4.0,5.9,3,2.72,나쁨
20210826,SF49,황해중부,모항항,20210827,우럭,RF,12,4,0.4,0.5,0.6,3,23.2,23.3,23.5,3,21.3,22.2,24.9,4,3.1,5.6,7.4,3,3.20,보통
20210826,SF50,황해중부,모항항,20210827,감성돔,BP,12,3,0.4,0.5,0.6,3,23.2,23.3,23.5,2,21.3,22.2,24.9,4,3.1,5.6,7.4,3,2.84,나쁨
20210826,SF51,황해중부,방포항,20210827,우럭,RF,12,4,0.3,0.4,0.5,4,25.8,25.8,25.9,2,21.3,22.3,24.9,4,0.7,6.8,9.5,2,3.12,보통
20210826,SF74,남해동부,부산남부,20210827,우럭,RF,12,4,0.5,0.6,0.7,3,24.4,24.8,25.0,3,25.6,27.3,28.3,5,3.3,6.2,7.3,3,3.24,보통
20210826,SF75,남해동부,부산남부,20210827,감성돔,BP,12,3,0.5,0.6,0.7,3,24.4,24.8,25.0,2,25.6,27.3,28.3,5,3.3,6.2,7.3,3,2.88,나쁨
20210826,SF76,남해동부,부산남부,20210827,돌돔,RB,12,5,0.5,0.6,0.7,3,24.4,24.8,25.0,5,25.6,27.3,28.3,5,3.3,6.2,7.3,3,3.80,보통
20210826,SF77,남해동부,부산남부,20210827,참돔,RP,12,2,0.5,0.6,0.7,3,24.4,24.8,25.0,3,25.6,27.3,28.3,5,3.3,6.2,7.3,3,2.92,나쁨
20210826,SF78,남해동부,부산남부,20210827,벵에돔,OP,12,3,0.5,0.6,0.7,3,24.4,24.8,25.0,2,25.6,27.3,28.3,5,3.3,6.2,7.3,3,2.88,나쁨
20210826,SF79,남해동부,부산남부,20210827,농어,SB,12,2,0.5,0.6,0.7,3,24.4,24.8,25.0,3,25.6,27.3,28.3,5,3.3,6.2,7.3,3,2.92,나쁨
20210826,SF67,남해동부,부산동부,20210827,우럭,RF,12,4,0.6,0.7,0.8,3,22.2,23.2,24.0,3,25.5,25.8,26.1,5,6.3,8.8,9.9,2,2.60,나쁨
20210826,SF68,남해동부,부산동부,20210827,감성돔,BP,12,3,0.6,0.7,0.8,3,22.2,23.2,24.0,2,25.5,25.8,26.1,5,6.3,8.8,9.9,2,2.60,나쁨
20210826,SF69,남해동부,부산동부,20210827,참돔,RP,12,2,0.6,0.7,0.8,3,22.2,23.2,24.0,4,25.5,25.8,26.1,5,6.3,8.8,9.9,2,2.60,나쁨
20210826,SF70,남해동부,부산동부,20210827,벵에돔,OP,12,3,0.6,0.7,0.8,3,22.2,23.2,24.0,3,25.5,25.8,26.1,5,6.3,8.8,9.9,2,2.60,나쁨
20210826,SF71,남해동부,부산동부,20210827,농어,SB,12,2,0.6,0.7,0.8,3,22.2,23.2,24.0,3,25.5,25.8,26.1,5,6.3,8.8,9.9,2,2.60,나쁨
20210826,SF60,남해동부,부산서부,20210827,우럭,RF,12,4,0.6,0.8,1.0,3,24.1,24.5,24.9,3,25.8,26.2,26.5,5,5.0,8.1,9.7,2,2.60,나쁨
20210826,SF61,남해동부,부산서부,20210827,감성돔,BP,12,3,0.6,0.8,1.0,3,24.1,24.5,24.9,2,25.8,26.2,26.5,5,5.0,8.1,9.7,2,2.60,나쁨
20210826,SF62,남해동부,부산서부,20210827,돌돔,RB,12,5,0.6,0.8,1.0,3,24.1,24.5,24.9,5,25.8,26.2,26.5,5,5.0,8.1,9.7,2,2.60,나쁨
20210826,SF63,남해동부,부산서부,20210827,참돔,RP,12,2,0.6,0.8,1.0,3,24.1,24.5,24.9,3,25.8,26.2,26.5,5,5.0,8.1,9.7,2,2.60,나쁨
20210826,SF64,남해동부,부산서부,20210827,벵에돔,OP,12,3,0.6,0.8,1.0,3,24.1,24.5,24.9,2,25.8,26.2,26.5,5,5.0,8.1,9.7,2,2.60,나쁨
20210826,SF65,남해동부,부산서부,20210827,농어,SB,12,2,0.6,0.8,1.0,3,24.1,24.5,24.9,3,25.8,26.2,26.5,5,5.0,8.1,9.7,2,2.60,나쁨
20210826,SF1,황해남부,상왕등도,20210827,감성돔,BP,12,3,0.5,0.8,1.1,2,25.9,26.1,26.2,1,23.4,24.9,25.9,5,5.8,10.1,15.9,1,1.60,매우나쁨
20210826,SF29,황해남부,상태도,20210827,농어,SB,12,2,1.1,1.5,1.9,2,25.4,26.0,26.7,2,26.0,26.1,26.1,5,8.8,10.2,11.4,2,2.00,나쁨
20210826,SF31,황해남부,상태도,20210827,참돔,RP,12,2,1.1,1.5,1.9,2,25.4,26.0,26.7,2,26.0,26.1,26.1,5,8.8,10.2,11.4,2,2.00,나쁨
20210826,SF32,황해남부,상태도,20210827,돌돔,RB,12,5,1.1,1.5,1.9,2,25.4,26.0,26.7,4,26.0,26.1,26.1,5,8.8,10.2,11.4,2,2.00,나쁨
20210826,SF33,황해남부,상태도,20210827,우럭,RF,12,4,1.1,1.5,1.9,2,25.4,26.0,26.7,2,26.0,26.1,26.1,5,8.8,10.2,11.4,2,2.00,나쁨
20210826,SF34,황해남부,상태도,20210827,감성돔,BP,12,3,1.1,1.5,1.9,2,25.4,26.0,26.7,1,26.0,26.1,26.1,5,8.8,10.2,11.4,2,2.00,나쁨
20210826,SF7,제주도,서귀포,20210827,벵에돔,OP,12,3,1.1,1.1,1.1,2,26.5,26.9,27.1,1,25.9,26.1,26.3,5,4.7,5.7,6.2,3,2.40,나쁨
20210826,SF10,제주도,성산포,20210827,돌돔,RB,12,5,0.8,0.9,0.9,3,26.6,27.0,27.4,3,26.2,26.7,26.9,5,8.3,9.9,10.9,2,2.60,나쁨
20210826,SF15,황해남부,신시도,20210827,우럭,RF,12,4,0.3,0.6,0.9,3,25.5,25.6,25.7,2,22.9,24.9,26.3,5,3.2,7.4,13.6,2,2.60,나쁨
20210826,SF16,남해서부,신지도,20210827,우럭,RF,12,4,1.0,1.2,1.3,2,24.9,25.4,26.2,2,25.7,26.1,26.5,5,4.9,6.4,7.8,3,2.40,나쁨
20210826,SF54,동해중부,아야진항,20210827,우럭,RF,12,4,0.2,0.2,0.3,4,25.6,25.9,26.1,2,22.5,24.4,25.5,5,1.9,4.9,8.1,3,3.40,보통
20210826,SF55,동해중부,아야진항,20210827,감성돔,BP,12,3,0.2,0.2,0.3,4,25.6,25.9,26.1,1,22.5,24.4,25.5,5,1.9,4.9,8.1,3,3.04,보통
20210826,SF24,황해중부,어청도,20210827,농어,SB,12,2,0.4,0.6,0.7,3,25.5,25.6,26.0,3,22.2,23.0,25.0,4,2.2,8.7,13.0,2,2.60,나쁨
20210826,SF25,황해중부,어청도,20210827,참돔,RP,12,2,0.4,0.6,0.7,3,25.5,25.6,26.0,3,22.2,23.0,25.0,4,2.2,8.7,13.0,2,2.60,나쁨
20210826,SF26,황해중부,어청도,20210827,돌돔,RB,12,5,0.4,0.6,0.7,3,25.5,25.6,26.0,5,22.2,23.0,25.0,4,2.2,8.7,13.0,2,2.60,나쁨
20210826,SF27,황해중부,어청도,20210827,우럭,RF,12,4,0.4,0.6,0.7,3,25.5,25.6,26.0,2,22.2,23.0,25.0,4,2.2,8.7,13.0,2,2.60,나쁨
20210826,SF28,황해중부,어청도,20210827,감성돔,BP,12,3,0.4,0.6,0.7,3,25.5,25.6,26.0,1,22.2,23.0,25.0,4,2.2,8.7,13.0,2,2.60,나쁨
20210826,SF4,남해서부,연도,20210827,감성돔,BP,12,3,1.0,1.3,1.4,2,26.4,26.7,26.8,1,25.9,26.1,26.3,5,4.3,7.0,8.3,3,2.40,나쁨
20210826,SF47,황해중부,영흥도,20210827,우럭,RF,12,4,0.3,0.4,0.4,4,25.2,25.7,26.0,2,20.9,21.9,23.9,4,0.4,3.2,6.2,3,3.36,보통
20210826,SF48,황해중부,영흥도,20210827,농어,SB,12,2,0.3,0.4,0.4,4,25.2,25.7,26.0,3,20.9,21.9,23.9,4,0.4,3.2,6.2,3,3.24,보통
20210826,SF52,동해중부,외옹치항,20210827,우럭,RF,12,4,0.2,0.2,0.3,4,25.9,26.2,26.4,2,22.3,24.3,25.6,5,2.8,6.1,9.1,2,3.16,보통
20210826,SF53,동해중부,외옹치항,20210827,감성돔,BP,12,3,0.2,0.2,0.3,4,25.9,26.2,26.4,1,22.3,24.3,25.6,5,2.8,6.1,9.1,2,2.80,나쁨
20210826,SF8,남해동부,욕지도,20210827,벵에돔,OP,12,3,1.0,1.3,1.5,2,26.3,26.7,27.0,1,26.1,26.2,26.3,5,5.2,7.3,8.8,3,2.40,나쁨
20210826,SF5,동해남부,울산,20210827,감성돔,BP,12,3,0.2,0.3,0.4,4,19.9,21.2,22.3,3,25.8,25.9,26.0,5,5.3,9.6,11.9,2,3.20,보통
20210826,SF6,동해남부,울진후정,20210827,감성돔,BP,12,3,0.2,0.2,0.3,4,22.8,24.2,24.8,2,23.7,25.1,25.8,5,4.1,6.6,9.1,2,3.00,보통
20210826,SF3,남해서부,추자도,20210827,감성돔,BP,12,3,1.3,1.5,1.6,2,25.4,26.1,26.8,1,25.8,25.9,26.0,5,8.2,8.9,9.4,2,2.00,나쁨
20210826,SF40,동해남부,포항,20210827,농어,SB,12,2,0.2,0.2,0.2,5,23.5,24.6,25.2,3,26.3,27.2,28.4,5,2.0,3.9,6.1,3,3.64,보통
20210826,SF42,동해남부,포항,20210827,감성돔,BP,12,3,0.2,0.2,0.2,5,23.5,24.6,25.2,2,26.3,27.2,28.4,5,2.0,3.9,6.1,3,3.60,보통
20210826,SF43,동해남부,포항,20210827,벵에돔,OP,12,3,0.2,0.2,0.2,5,23.5,24.6,25.2,2,26.3,27.2,28.4,5,2.0,3.9,6.1,3,3.60,보통
20210826,SF9,황해남부,하조도,20210827,돌돔,RB,12,5,1.5,1.6,1.8,2,21.1,22.4,23.6,4,25.6,25.8,25.8,5,7.9,8.8,9.7,2,2.00,나쁨
20210826,SF44,동해남부,후포,20210827,벵에돔,OP,12,3,0.3,0.3,0.3,4,22.6,23.4,23.8,3,23.8,25.6,26.8,5,0.9,4.4,8.7,3,3.44,보통
20210826,SF45,동해남부,후포,20210827,감성돔,BP,12,3,0.3,0.3,0.3,4,22.6,23.4,23.8,2,23.8,25.6,26.8,5,0.9,4.4,8.7,3,3.24,보통
20210826,SF46,동해남부,후포,20210827,우럭,RF,12,4,0.3,0.3,0.3,4,22.6,23.4,23.8,3,23.8,25.6,26.8,5,0.9,4.4,8.7,3,3.60,보통
20210826,SF2,황해남부,가거도,20210828,감성돔,BP,13,3,1.0,1.0,1.2,2,26.4,27.1,27.5,1,24.1,24.6,25.0,5,4.4,5.7,7.8,3,2.40,나쁨
20210826,SF35,남해서부,거문도,20210828,농어,SB,13,2,0.8,1.0,1.2,2,24.6,25.2,25.4,3,26.0,26.1,26.2,5,3.3,4.2,5.7,3,2.40,나쁨
20210826,SF37,남해서부,거문도,20210828,참돔,RP,13,2,0.8,1.0,1.2,2,24.6,25.2,25.4,3,26.0,26.1,26.2,5,3.3,4.2,5.7,3,2.40,나쁨
20210826,SF38,남해서부,거문도,20210828,감성돔,BP,13,3,0.8,1.0,1.2,2,24.6,25.2,25.4,1,26.0,26.1,26.2,5,3.3,4.2,5.7,3,2.40,나쁨
20210826,SF39,남해서부,거문도,20210828,우럭,RF,13,4,0.8,1.0,1.2,2,24.6,25.2,25.4,2,26.0,26.1,26.2,5,3.3,4.2,5.7,3,2.40,나쁨
20210826,SF14,남해동부,거제도,20210828,우럭,RF,13,4,0.5,0.5,0.5,4,23.9,24.3,24.8,3,26.0,26.9,27.6,5,3.3,5.1,6.5,3,3.60,보통
20210826,SF11,황해중부,국화도,20210828,우럭,RF,13,4,0.3,0.4,0.4,4,26.1,26.5,26.9,2,23.0,23.6,24.1,4,2.0,3.9,4.8,4,3.60,보통
20210826,SF56,제주도,김녕,20210828,벵에돔,OP,13,3,0.4,0.5,0.6,3,27.6,28.1,28.4,1,26.6,26.8,27.1,5,1.0,2.1,3.8,4,2.92,나쁨
20210826,SF57,제주도,김녕,20210828,농어,SB,13,2,0.4,0.5,0.6,3,27.6,28.1,28.4,1,26.6,26.8,27.1,5,1.0,2.1,3.8,4,2.76,나쁨
20210826,SF58,제주도,김녕,20210828,돌돔,RB,13,4,0.4,0.5,0.6,3,27.6,28.1,28.4,2,26.6,26.8,27.1,5,1.0,2.1,3.8,4,3.28,보통
20210826,SF59,제주도,김녕,20210828,참돔,RP,13,2,0.4,0.5,0.6,3,27.6,28.1,28.4,1,26.6,26.8,27.1,5,1.0,2.1,3.8,4,2.76,나쁨
20210826,SF49,황해중부,모항항,20210828,우럭,RF,13,4,0.4,0.4,0.5,4,23.2,23.6,24.1,3,23.1,23.7,24.4,4,3.2,3.3,3.5,4,3.80,보통
20210826,SF50,황해중부,모항항,20210828,감성돔,BP,13,3,0.4,0.4,0.5,4,23.2,23.6,24.1,2,23.1,23.7,24.4,4,3.2,3.3,3.5,4,3.44,보통
20210826,SF51,황해중부,방포항,20210828,우럭,RF,13,4,0.2,0.3,0.3,4,25.6,25.9,26.1,2,23.3,23.7,24.3,4,1.1,2.8,4.0,4,3.60,보통
