생산일,코드,항로명,선박명,선박종류,예측일자,시간,운항시간,운항시간점수,선박톤수,선박톤수점수,최소파고,평균파고,최대파고,파고점수,최소풍속,평균풍속,최대풍속,풍속점수,총점수,예보지수
20210826,SK5,완도-제주,송림블루오션,카페리,20210828,AM,5.0,1,2374,4,0.6,0.9,1.1,3,2.5,7.4,10.8,2,1.50,나쁨
20210826,SK5,완도-제주,송림블루오션,카페리,20210828,PM,5.0,1,2374,4,0.4,0.7,0.9,4,3.2,7.6,10.5,2,1.50,나쁨
20210826,SK5,완도-제주,한일블루나래,쾌속카페리,20210828,AM,1.7,3,1605,4,0.6,0.9,1.1,3,2.5,7.4,10.8,2,1.50,나쁨
20210826,SK5,완도-제주,한일블루나래,쾌속카페리,20210828,PM,1.7,3,1605,4,0.4,0.7,0.9,4,3.2,7.6,10.5,2,1.50,나쁨
20210826,SK5,완도-제주,실버클라우드,카페리,20210828,AM,2.7,2,20263,5,0.6,0.9,1.1,3,2.5,7.4,10.8,2,1.50,나쁨
20210826,SK5,완도-제주,실버클라우드,카페리,20210828,PM,2.7,2,20263,5,0.4,0.7,0.9,4,3.2,7.6,10.5,2,1.50,나쁨
20210826,SK16,완도-청산,퀸청산,고속선,20210828,AM,0.8,4,997,3,0.6,0.9,1.1,3,2.5,6.2,9.3,2,1.50,나쁨
20210826,SK16,완도-청산,퀸청산,고속선,20210828,PM,0.8,4,997,3,0.6,0.7,0.9,4,3.2,6.8,9.1,2,1.50,나쁨
20210826,SK16,완도-청산,청산아일랜드,고속선,20210828,AM,0.8,4,498,2,0.6,0.9,1.1,3,2.5,6.2,9.3,2,1.50,나쁨
20210826,SK16,완도-청산,청산아일랜드,고속선,20210828,PM,0.8,4,498,2,0.6,0.7,0.9,4,3.2,6.8,9.1,2,1.50,나쁨
20210826,SK6,녹동-제주,아리온제주,카페리,20210828,AM,3.8,1,6266,5,0.6,0.9,1.1,3,0.6,6.3,10.8,2,1.50,나쁨
20210826,SK6,녹동-제주,아리온제주,카페리,20210828,PM,3.8,1,6266,5,0.3,0.6,0.9,4,2.4,6.6,10.5,2,1.50,나쁨
20210826,SK22,여수-제주,한일골드스텔라,카페리,20210828,AM,5.0,1,15195,5,0.6,0.9,1.2,3,2.6,6.5,10.8,2,1.50,나쁨
20210826,SK22,여수-제주,한일골드스텔라,카페리,20210828,PM,5.0,1,15195,5,0.4,0.8,1.0,3,3.3,6.5,10.5,2,1.50,나쁨
20210826,SK17,통영-소매물,한솔1,고속선,20210828,AM,1.7,3,128,2,0.6,0.9,1.1,3,7.6,8.0,8.2,3,2.88,보통
20210826,SK17,통영-소매물,한솔1,고속선,20210828,PM,1.7,3,128,2,0.6,0.8,1.0,3,7.5,7.8,8.1,3,2.88,보통
20210826,SK17,통영-소매물,한솔2,고속선,20210828,AM,1.7,3,109,2,0.6,0.9,1.1,3,7.6,8.0,8.2,3,2.88,보통
20210826,SK17,통영-소매물,한솔2,고속선,20210828,PM,1.7,3,109,2,0.6,0.8,1.0,3,7.5,7.8,8.1,3,2.88,보통
20210826,SK10,부산-제주,뉴스타,일반카페리,20210828,AM,12.0,1,9997,5,0.6,1.1,1.4,3,7.1,8.3,10.8,2,1.50,나쁨
20210826,SK10,부산-제주,뉴스타,일반카페리,20210828,PM,12.0,1,9997,5,0.4,1.0,1.3,3,6.0,7.8,10.5,2,1.50,나쁨
20210826,SK11,부산-대마,오션플라워,초쾌속선,20210828,AM,1.2,4,445,2,0.6,0.9,1.0,3,4.7,7.8,9.4,2,1.50,나쁨
20210826,SK11,부산-대마,오션플라워,초쾌속선,20210828,PM,1.2,4,445,2,0.6,0.9,1.0,3,4.1,7.5,9.0,2,1.50,나쁨
20210826,SK11,부산-대마,니나,초쾌속선,20210828,AM,1.5,3,364,2,0.6,0.9,1.0,3,4.7,7.8,9.4,2,1.50,나쁨
20210826,SK11,부산-대마,니나,초쾌속선,20210828,PM,1.5,3,364,2,0.6,0.9,1.0,3,4.1,7.5,9.0,2,1.50,나쁨
20210826,SK11,부산-대마,비틀(대마),초쾌속선,20210828,AM,1.5,3,164,2,0.6,0.9,1.0,3,4.7,7.8,9.4,2,1.50,나쁨
20210826,SK11,부산-대마,비틀(대마),초쾌속선,20210828,PM,1.5,3,164,2,0.6,0.9,1.0,3,4.1,7.5,9.0,2,1.50,나쁨
20210826,SK12,부산-후쿠오카,뉴카멜리아,카페리,20210828,AM,9.0,1,19961,5,0.6,0.9,1.1,3,4.0,7.0,8.9,3,2.85,보통
20210826,SK12,부산-후쿠오카,뉴카멜리아,카페리,20210828,PM,9.0,1,19961,5,0.6,0.9,1.1,3,4.0,6.9,9.0,2,1.50,나쁨
20210826,SK12,부산-후쿠오카,코비(후쿠오카),초쾌속선,20210828,AM,3.5,1,162,2,0.6,0.9,1.1,3,4.0,7.0,8.9,3,2.48,나쁨
20210826,SK12,부산-후쿠오카,코비(후쿠오카),초쾌속선,20210828,PM,3.5,1,162,2,0.6,0.9,1.1,3,4.0,6.9,9.0,2,1.50,나쁨
20210826,SK12,부산-후쿠오카,비틀(후쿠오카),초쾌속선,20210828,AM,3.5,1,164,2,0.6,0.9,1.1,3,4.0,7.0,8.9,3,2.48,나쁨
20210826,SK12,부산-후쿠오카,비틀(후쿠오카),초쾌속선,20210828,PM,3.5,1,164,2,0.6,0.9,1.1,3,4.0,6.9,9.0,2,1.50,나쁨
20210826,SK13,부산-오사카,팬스타,카페리,20210828,AM,19.0,1,21688,5,0.1,0.5,1.1,3,4.9,7.0,8.9,3,2.85,보통
20210826,SK13,부산-오사카,팬스타,카페리,20210828,PM,19.0,1,21688,5,0.1,0.5,1.1,3,3.1,6.6,9.0,2,1.50,나쁨
20210826,SK7,포항-울릉,엘도라도,초쾌속선,20210828,AM,3.2,1,668,3,0.1,0.3,0.4,5,0.6,2.2,4.8,4,3.73,좋음
20210826,SK7,포항-울릉,엘도라도,초쾌속선,20210828,PM,3.2,1,668,3,0.1,0.3,0.4,5,0.2,3.1,5.6,3,3.50,좋음
20210826,SK7,포항-울릉,썬라이즈,초쾌속선,20210828,AM,3.2,1,388,2,0.1,0.3,0.4,5,0.6,2.2,4.8,4,3.60,좋음
20210826,SK7,포항-울릉,썬라이즈,초쾌속선,20210828,PM,3.2,1,388,2,0.1,0.3,0.4,5,0.2,3.1,5.6,3,3.38,보통
20210826,SK23,후포-울릉,씨플라워,초쾌속선,20210828,AM,2.5,2,388,2,0.2,0.3,0.4,5,0.6,2.8,5.7,3,3.57,좋음
20210826,SK23,후포-울릉,씨플라워,초쾌속선,20210828,PM,2.5,2,388,2,0.1,0.3,0.4,5,1.5,4.5,7.3,3,3.57,좋음
20210826,SK8,강릉-울릉,씨스타11,초쾌속선,20210828,AM,3.0,1,420,2,0.1,0.2,0.4,5,0.6,3.0,5.8,3,3.38,보통
20210826,SK8,강릉-울릉,씨스타11,초쾌속선,20210828,PM,3.0,1,420,2,0.1,0.2,0.4,5,2.5,4.7,6.6,3,3.38,보통
20210826,SK8,강릉-울릉,씨스타5,초쾌속선,20210828,AM,3.0,1,388,2,0.1,0.2,0.4,5,0.6,3.0,5.8,3,3.38,보통
20210826,SK8,강릉-울릉,씨스타5,초쾌속선,20210828,PM,3.0,1,388,2,0.1,0.2,0.4,5,2.5,4.7,6.6,3,3.38,보통
20210826,SK9,묵호-울릉,씨스타1,초쾌속선,20210828,AM,2.7,2,388,2,0.1,0.2,0.4,5,1.0,2.5,4.6,4,3.80,좋음
20210826,SK9,묵호-울릉,씨스타1,초쾌속선,20210828,PM,2.7,2,388,2,0.1,0.2,0.4,5,1.8,4.4,6.6,3,3.57,좋음
20210826,SK9,묵호-울릉,씨스타3,쾌속카페리,20210828,AM,2.7,2,550,3,0.1,0.2,0.4,5,1.0,2.5,4.6,4,3.92,좋음
20210826,SK9,묵호-울릉,씨스타3,쾌속카페리,20210828,PM,2.7,2,550,3,0.1,0.2,0.4,5,1.8,4.4,6.6,3,3.70,좋음
