거문도,24.9,1.3,남해
월포해수욕장,25.3,0.3,동해
동명항,23.2,1.3,동해
홍도,22.6,0.9,서해
울릉도,23.6,0.7,동해
남애항,21.0,0.8,동해
강문해변,22.6,0.8,동해
어영,25.6,0.4,남해
문섬,22.1,1.1,남해
오산항,24.9,0.6,동해
성산일출봉,26.3,0.4,남해
미조도,26.6,0.4,남해
구조라해수욕장,22.9,1.3,남해
