STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
TL1,우전마을,20210826,AM,26.0,27.0,28.0,5.1,5.3,5.6,3,0
TL1,우전마을,20210826,PM,27.0,27.7,28.0,3.9,4.8,5.4,4,0
TL1,우전마을,20210827,AM,26.0,26.5,27.0,3.1,3.8,4.5,4,4.1
TL1,우전마을,20210827,PM,25.0,26.7,28.0,2.7,5.4,10.3,4,20.1
TL1,우전마을,20210828,AM,25.0,26.0,27.0,0.2,1.2,2.3,4,0
TL1,우전마을,20210828,PM,26.0,27.0,28.0,0.2,0.8,1.5,4,0
TL2,백미리마을,20210826,AM,24.0,25.5,27.0,5.2,5.4,5.6,4,0
TL2,백미리마을,20210826,PM,26.0,26.7,27.0,4.7,5.2,5.8,4,0
TL2,백미리마을,20210827,AM,24.0,24.0,24.0,1.7,6.1,10.6,4,0.5
TL2,백미리마을,20210827,PM,22.0,23.0,24.0,1.0,4.6,10.6,4,2.3
TL2,백미리마을,20210828,AM,23.0,24.0,25.0,0.8,1.9,2.9,4,0
TL2,백미리마을,20210828,PM,24.0,24.7,25.0,2.9,4.1,5.2,4,0
TL3,문항마을,20210826,AM,27.0,28.0,29.0,3.1,3.4,3.7,3,0
TL3,문항마을,20210826,PM,28.0,29.0,30.0,3.7,4.4,5.0,3,0
TL3,문항마을,20210827,AM,26.0,27.0,28.0,0.9,3.2,5.4,4,0
TL3,문항마을,20210827,PM,28.0,28.7,30.0,5.4,6.3,6.7,4,0
TL3,문항마을,20210828,AM,26.0,27.0,28.0,2.7,3.4,4.1,4,5.5
TL3,문항마을,20210828,PM,27.0,27.7,28.0,2.3,2.8,3.4,4,2.8
TL4,전곡리마을,20210826,AM,25.0,26.0,27.0,5.4,5.7,5.9,4,0
TL4,전곡리마을,20210826,PM,26.0,27.0,28.0,5.0,5.5,6.0,4,0
TL4,전곡리마을,20210827,AM,24.0,24.5,25.0,1.9,6.4,10.8,4,0.5
TL4,전곡리마을,20210827,PM,23.0,23.7,24.0,1.3,4.8,10.8,4,2.3
TL4,전곡리마을,20210828,AM,24.0,24.5,25.0,0.9,1.8,2.7,4,0
TL4,전곡리마을,20210828,PM,24.0,25.0,26.0,2.7,4.0,5.1,4,0
TL5,만돌마을,20210826,AM,27.0,28.0,29.0,3.9,4.0,4.2,4,0
TL5,만돌마을,20210826,PM,27.0,28.0,29.0,2.8,3.7,4.4,4,0
TL5,만돌마을,20210827,AM,25.0,25.0,25.0,2.5,2.5,2.6,4,0
TL5,만돌마을,20210827,PM,24.0,25.0,26.0,2.2,2.6,3.1,4,15.9
TL5,만돌마을,20210828,AM,24.0,25.5,27.0,2.9,3.0,3.1,4,0
TL5,만돌마을,20210828,PM,26.0,27.0,28.0,2.9,3.2,3.4,4,0
TL6,하전마을,20210826,AM,26.0,27.5,29.0,3.4,3.5,3.5,4,0
TL6,하전마을,20210826,PM,27.0,28.3,29.0,2.3,3.2,3.8,4,0
TL6,하전마을,20210827,AM,24.0,24.5,25.0,2.0,2.0,2.1,4,0
TL6,하전마을,20210827,PM,23.0,24.0,25.0,2.0,2.2,2.5,4,13.6
TL6,하전마을,20210828,AM,24.0,25.5,27.0,2.6,2.7,2.7,4,0
TL6,하전마을,20210828,PM,26.0,27.0,28.0,2.7,2.8,2.9,4,0
TL7,궁평마을,20210826,AM,24.0,25.0,26.0,5.3,5.4,5.5,4,0
TL7,궁평마을,20210826,PM,25.0,26.0,27.0,4.6,5.2,5.7,4,0
TL7,궁평마을,20210827,AM,24.0,24.0,24.0,1.7,6.2,10.7,4,0.5
TL7,궁평마을,20210827,PM,22.0,23.0,24.0,0.2,4.4,10.7,4,2.1
TL7,궁평마을,20210828,AM,22.0,23.5,25.0,0.8,1.8,2.7,4,0
TL7,궁평마을,20210828,PM,24.0,24.7,25.0,2.7,4.0,5.0,4,0
TL8,신리마을,20210826,AM,25.0,26.5,28.0,1.0,1.8,2.6,1,0
TL8,신리마을,20210826,PM,27.0,27.7,28.0,2.4,2.8,3.3,1,0
TL8,신리마을,20210827,AM,26.0,26.5,27.0,5.0,5.8,6.7,4,1.8
TL8,신리마을,20210827,PM,26.0,26.7,27.0,5.4,6.3,6.9,3,4
TL8,신리마을,20210828,AM,24.0,25.0,26.0,2.4,2.8,3.3,4,4.1
TL8,신리마을,20210828,PM,26.0,26.3,27.0,3.3,4.3,5.1,4,2.2
TL9,월하성마을,20210826,AM,27.0,27.0,27.0,4.8,5.4,6.0,4,0
TL9,월하성마을,20210826,PM,27.0,27.0,27.0,4.2,4.8,5.3,4,0
TL9,월하성마을,20210827,AM,25.0,25.0,25.0,2.5,4.1,5.7,4,0
TL9,월하성마을,20210827,PM,23.0,24.0,25.0,1.3,3.8,5.7,4,2.8
TL9,월하성마을,20210828,AM,24.0,25.0,26.0,2.4,2.8,3.1,4,0
TL9,월하성마을,20210828,PM,25.0,25.7,26.0,2.4,3.0,3.7,4,0
TL10,선감마을,20210826,AM,26.0,27.0,28.0,5.3,5.7,6.1,4,0
TL10,선감마을,20210826,PM,26.0,27.3,28.0,5.3,5.6,6.1,4,0
TL10,선감마을,20210827,AM,25.0,25.0,25.0,1.9,6.1,10.3,4,0.5
TL10,선감마을,20210827,PM,23.0,24.0,25.0,2.0,4.8,10.3,4,4.3
TL10,선감마을,20210828,AM,24.0,25.0,26.0,0.8,1.9,3.0,4,0
TL10,선감마을,20210828,PM,25.0,25.7,26.0,3.0,4.3,5.3,4,0
TL11,선유도마을,20210826,AM,26.0,27.0,28.0,5.8,6.3,6.8,4,0
TL11,선유도마을,20210826,PM,26.0,27.3,28.0,5.8,6.1,6.5,4,0
TL11,선유도마을,20210827,AM,24.0,25.0,26.0,3.3,3.9,4.4,4,0
TL11,선유도마을,20210827,PM,23.0,24.3,26.0,3.9,4.9,6.5,4,6.2
TL11,선유도마을,20210828,AM,24.0,25.0,26.0,4.0,4.4,4.8,4,0
TL11,선유도마을,20210828,PM,25.0,26.0,27.0,4.0,4.8,5.4,4,0
TL12,무창포마을,20210826,AM,26.0,26.5,27.0,5.8,6.3,6.8,4,0
TL12,무창포마을,20210826,PM,26.0,26.7,27.0,4.1,5.1,5.8,4,0
TL12,무창포마을,20210827,AM,25.0,25.0,25.0,2.2,4.7,7.1,4,0
TL12,무창포마을,20210827,PM,23.0,23.7,25.0,1.7,4.5,7.1,4,3.4
TL12,무창포마을,20210828,AM,24.0,25.0,26.0,1.6,2.2,2.8,4,0
TL12,무창포마을,20210828,PM,25.0,25.7,26.0,1.6,2.4,3.4,4,0
TL13,돌머리마을,20210826,AM,26.0,27.0,28.0,3.3,3.5,3.7,3,0
TL13,돌머리마을,20210826,PM,27.0,27.7,28.0,2.4,3.2,3.9,4,0
TL13,돌머리마을,20210827,AM,24.0,25.5,27.0,1.3,1.5,1.6,4,0
TL13,돌머리마을,20210827,PM,26.0,27.3,29.0,0.6,3.5,8.2,4,20
TL13,돌머리마을,20210828,AM,24.0,25.5,27.0,0.8,1.1,1.4,4,0
TL13,돌머리마을,20210828,PM,27.0,27.3,28.0,0.8,2.0,3.2,4,0
TL14,모항마을,20210826,AM,26.0,27.0,28.0,4.0,4.1,4.2,4,0
TL14,모항마을,20210826,PM,26.0,27.3,28.0,3.2,3.9,4.5,4,0
TL14,모항마을,20210827,AM,24.0,24.0,24.0,2.2,2.2,2.3,4,0
TL14,모항마을,20210827,PM,22.0,23.3,24.0,2.2,2.6,3.3,4,14.3
TL14,모항마을,20210828,AM,23.0,24.5,26.0,3.0,3.0,3.1,4,0
TL14,모항마을,20210828,PM,25.0,26.0,27.0,3.0,3.4,3.7,4,0
TL15,종현마을,20210826,AM,26.0,26.5,27.0,5.8,6.3,6.8,4,0
TL15,종현마을,20210826,PM,26.0,26.7,27.0,5.8,6.3,6.7,4,0
TL15,종현마을,20210827,AM,25.0,25.0,25.0,2.2,5.6,9.0,4,0.5
TL15,종현마을,20210827,PM,23.0,24.0,25.0,2.5,4.8,9.0,4,3.1
TL15,종현마을,20210828,AM,24.0,24.5,25.0,0.8,1.8,2.7,4,0
TL15,종현마을,20210828,PM,25.0,25.3,26.0,2.7,4.1,4.9,4,0
TL16,수문마을,20210826,AM,26.0,27.5,29.0,1.3,1.8,2.2,1,0
TL16,수문마을,20210826,PM,28.0,29.0,30.0,2.2,2.7,3.3,1,0
TL16,수문마을,20210827,AM,26.0,27.0,28.0,4.5,5.2,5.9,4,0.9
TL16,수문마을,20210827,PM,27.0,28.0,29.0,4.9,5.6,6.1,4,5.7
TL16,수문마을,20210828,AM,25.0,26.5,28.0,0.9,1.4,2.0,4,5.6
TL16,수문마을,20210828,PM,27.0,28.0,29.0,2.0,3.3,4.1,4,0.5
TL17,신시도마을,20210826,AM,27.0,27.5,28.0,5.2,5.8,6.4,4,0
TL17,신시도마을,20210826,PM,27.0,27.7,28.0,5.2,5.7,6.2,4,0
