STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
SD1,진도,20210826,AM,26.0,27.5,29.0,1.7,2.6,3.6,1,0
SD1,진도,20210826,PM,27.0,28.3,29.0,1.9,3.0,3.6,1,0
SD1,진도,20210827,AM,26.0,27.0,28.0,5.6,5.8,5.9,4,3.7
SD1,진도,20210827,PM,26.0,27.3,28.0,5.6,6.2,7.0,3,3.1
SD1,진도,20210828,AM,26.0,27.0,28.0,0.8,1.9,2.9,4,6.2
SD1,진도,20210828,PM,27.0,28.0,29.0,2.9,4.3,5.4,4,2.8
SD2,무창포,20210826,AM,26.0,26.5,27.0,5.8,6.3,6.8,4,0
SD2,무창포,20210826,PM,26.0,26.7,27.0,4.1,5.1,5.8,4,0
SD2,무창포,20210827,AM,25.0,25.0,25.0,2.2,4.7,7.1,4,0
SD2,무창포,20210827,PM,23.0,23.7,25.0,1.7,4.5,7.1,4,3.4
SD2,무창포,20210828,AM,24.0,25.0,26.0,1.6,2.2,2.8,4,0
SD2,무창포,20210828,PM,25.0,25.7,26.0,1.6,2.4,3.4,4,0
SD4,제부도,20210826,AM,25.0,26.0,27.0,5.4,5.7,5.9,4,0
SD4,제부도,20210826,PM,26.0,27.0,28.0,5.0,5.5,6.0,4,0
SD4,제부도,20210827,AM,24.0,24.5,25.0,1.9,6.4,10.8,4,0.5
SD4,제부도,20210827,PM,23.0,23.7,24.0,1.3,4.8,10.8,4,2.3
SD4,제부도,20210828,AM,24.0,24.5,25.0,0.9,1.8,2.7,4,0
SD4,제부도,20210828,PM,24.0,25.0,26.0,2.7,4.0,5.1,4,0
SD5,서건도,20210826,AM,28.0,28.5,29.0,0.8,1.7,2.6,3,0
SD5,서건도,20210826,PM,28.0,28.7,29.0,2.5,2.7,3.1,4,0
SD5,서건도,20210827,AM,29.0,29.0,29.0,5.4,5.7,6.0,3,8.7
SD5,서건도,20210827,PM,28.0,28.7,29.0,4.8,5.6,6.0,3,2
SD5,서건도,20210828,AM,28.0,28.5,29.0,4.3,4.3,4.4,3,0
SD5,서건도,20210828,PM,28.0,28.7,29.0,3.5,4.1,4.4,3,0
SD6,실미도,20210826,AM,25.0,26.0,27.0,6.7,7.0,7.3,4,0
SD6,실미도,20210826,PM,25.0,26.3,27.0,6.6,6.8,7.2,4,0
SD6,실미도,20210827,AM,24.0,24.5,25.0,2.1,3.0,3.8,4,0
SD6,실미도,20210827,PM,23.0,23.7,24.0,2.3,3.3,3.9,4,2.1
SD6,실미도,20210828,AM,24.0,24.5,25.0,0.5,1.8,3.1,4,0
SD6,실미도,20210828,PM,24.0,24.7,25.0,3.1,4.2,4.8,4,0
SD7,하섬,20210826,AM,26.0,27.0,28.0,4.1,4.3,4.5,4,0
SD7,하섬,20210826,PM,27.0,27.7,28.0,3.5,4.1,4.7,4,0
SD7,하섬,20210827,AM,24.0,24.0,24.0,2.2,2.5,2.7,4,0
SD7,하섬,20210827,PM,23.0,23.7,24.0,2.4,3.0,3.9,4,21.2
SD7,하섬,20210828,AM,23.0,24.5,26.0,3.3,3.3,3.4,4,0
SD7,하섬,20210828,PM,25.0,26.0,27.0,3.3,3.7,4.2,4,0
SD8,웅도,20210826,AM,26.0,27.0,28.0,5.0,5.3,5.6,4,0
SD8,웅도,20210826,PM,26.0,27.0,28.0,3.8,4.9,5.6,4,0
SD8,웅도,20210827,AM,24.0,24.5,25.0,1.4,4.8,8.2,4,0
SD8,웅도,20210827,PM,22.0,22.7,24.0,0.7,3.4,8.2,4,2.1
SD8,웅도,20210828,AM,24.0,25.0,26.0,0.6,1.0,1.4,4,0
SD8,웅도,20210828,PM,24.0,25.3,26.0,1.4,2.2,2.9,4,0
SD9,소야도,20210826,AM,25.0,25.5,26.0,7.2,7.4,7.6,4,0
SD9,소야도,20210826,PM,26.0,26.3,27.0,6.0,6.9,7.6,4,0
SD9,소야도,20210827,AM,24.0,24.5,25.0,1.9,3.5,5.0,4,0.5
SD9,소야도,20210827,PM,23.0,23.7,24.0,2.4,3.4,5.0,4,3.7
SD9,소야도,20210828,AM,24.0,24.5,25.0,0.8,1.3,1.8,4,0
SD9,소야도,20210828,PM,25.0,25.3,26.0,1.8,3.0,4.2,4,0
SD10,소매물도,20210826,AM,26.0,26.5,27.0,4.3,4.7,5.1,1,2.8
SD10,소매물도,20210826,PM,26.0,26.7,27.0,4.3,4.6,4.8,3,0
SD10,소매물도,20210827,AM,26.0,26.5,27.0,3.0,3.8,4.6,4,0
SD10,소매물도,20210827,PM,26.0,26.7,27.0,4.6,5.8,6.7,4,0
SD10,소매물도,20210828,AM,26.0,26.0,26.0,3.5,5.8,8.0,4,0
SD10,소매물도,20210828,PM,26.0,26.3,27.0,3.5,4.7,6.0,4,1
SD11,동섬,20210826,AM,27.0,28.0,29.0,2.1,2.2,2.2,3,0.5
SD11,동섬,20210826,PM,28.0,28.7,29.0,2.1,3.3,4.1,3,0
SD11,동섬,20210827,AM,27.0,27.5,28.0,1.9,3.0,4.0,4,0
SD11,동섬,20210827,PM,28.0,28.3,29.0,4.0,4.7,5.2,4,0
SD11,동섬,20210828,AM,26.0,26.5,27.0,1.2,2.0,2.7,4,0
SD11,동섬,20210828,PM,27.0,28.0,29.0,1.2,2.4,3.6,4,1.5
SD19,우도,20210826,AM,27.0,28.5,30.0,1.9,2.0,2.1,3,0
SD19,우도,20210826,PM,28.0,29.3,30.0,2.1,2.7,3.3,3,0
SD19,우도,20210827,AM,26.0,27.0,28.0,3.6,4.5,5.5,4,0.5
SD19,우도,20210827,PM,28.0,28.7,30.0,4.4,5.3,6.0,4,5.4
SD19,우도,20210828,AM,26.0,27.0,28.0,1.0,1.4,1.7,4,7.5
SD19,우도,20210828,PM,28.0,28.3,29.0,1.7,2.6,3.1,4,1.5
SD20,선재도,20210826,AM,26.0,26.5,27.0,6.1,6.4,6.8,4,0
SD20,선재도,20210826,PM,26.0,26.7,27.0,6.1,6.4,6.8,4,0
SD20,선재도,20210827,AM,24.0,24.5,25.0,2.3,5.2,8.1,4,0.5
SD20,선재도,20210827,PM,23.0,23.7,24.0,2.5,4.6,8.1,4,3.2
SD20,선재도,20210828,AM,24.0,24.5,25.0,0.7,1.5,2.4,4,0
SD20,선재도,20210828,PM,25.0,25.3,26.0,2.4,3.8,4.6,4,0
SD21,화도,20210826,AM,26.0,27.0,28.0,5.1,5.3,5.6,4,0
SD21,화도,20210826,PM,26.0,27.3,28.0,4.0,4.9,5.6,4,0
SD21,화도,20210827,AM,25.0,26.0,27.0,2.5,3.0,3.6,4,0
SD21,화도,20210827,PM,25.0,26.7,28.0,2.5,5.3,10.6,4,20.8
SD21,화도,20210828,AM,24.0,25.5,27.0,0.2,1.2,2.3,4,0
SD21,화도,20210828,PM,26.0,26.7,27.0,0.2,1.1,2.1,4,0
SD22,대섬,20210826,AM,26.0,27.0,28.0,0.9,1.9,2.9,1,0
SD22,대섬,20210826,PM,27.0,27.7,28.0,1.8,2.6,3.0,1,0
