STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
SF2,가거도,20210826,AM,26.0,26.0,26.0,4.4,4.6,4.8,3,0
SF2,가거도,20210826,PM,26.0,26.7,27.0,2.5,3.9,4.8,4,0
SF2,가거도,20210827,AM,26.0,26.5,27.0,8.9,9.1,9.3,4,4.7
SF2,가거도,20210827,PM,26.0,26.7,27.0,7.4,8.8,9.8,4,1.2
SF2,가거도,20210828,AM,25.0,25.5,26.0,2.4,3.0,3.7,4,5.4
SF2,가거도,20210828,PM,26.0,26.3,27.0,2.4,4.4,5.6,4,2.6
SF21,거문도,20210826,AM,25.0,25.0,25.0,1.5,1.7,1.9,3,0
SF21,거문도,20210826,PM,25.0,26.0,27.0,1.3,1.5,1.8,3,0
SF21,거문도,20210827,AM,27.0,27.0,27.0,5.5,5.7,5.9,4,0
SF21,거문도,20210827,PM,27.0,27.0,27.0,2.7,4.4,5.5,1,0
SF21,거문도,20210828,AM,26.0,26.5,27.0,3.8,4.5,5.2,4,0
SF21,거문도,20210828,PM,27.0,27.0,27.0,2.6,3.2,3.8,4,0
SF35,거문도,20210826,AM,25.0,25.0,25.0,1.5,1.7,1.9,3,0
SF35,거문도,20210826,PM,25.0,26.0,27.0,1.3,1.5,1.8,3,0
SF35,거문도,20210827,AM,27.0,27.0,27.0,5.5,5.7,5.9,4,0
SF35,거문도,20210827,PM,27.0,27.0,27.0,2.7,4.4,5.5,1,0
SF35,거문도,20210828,AM,26.0,26.5,27.0,3.8,4.5,5.2,4,0
SF35,거문도,20210828,PM,27.0,27.0,27.0,2.6,3.2,3.8,4,0
SF36,거문도,20210826,AM,25.0,25.0,25.0,1.5,1.7,1.9,3,0
SF36,거문도,20210826,PM,25.0,26.0,27.0,1.3,1.5,1.8,3,0
SF36,거문도,20210827,AM,27.0,27.0,27.0,5.5,5.7,5.9,4,0
SF36,거문도,20210827,PM,27.0,27.0,27.0,2.7,4.4,5.5,1,0
SF36,거문도,20210828,AM,26.0,26.5,27.0,3.8,4.5,5.2,4,0
SF36,거문도,20210828,PM,27.0,27.0,27.0,2.6,3.2,3.8,4,0
SF37,거문도,20210826,AM,25.0,25.0,25.0,1.5,1.7,1.9,3,0
SF37,거문도,20210826,PM,25.0,26.0,27.0,1.3,1.5,1.8,3,0
SF37,거문도,20210827,AM,27.0,27.0,27.0,5.5,5.7,5.9,4,0
SF37,거문도,20210827,PM,27.0,27.0,27.0,2.7,4.4,5.5,1,0
SF37,거문도,20210828,AM,26.0,26.5,27.0,3.8,4.5,5.2,4,0
SF37,거문도,20210828,PM,27.0,27.0,27.0,2.6,3.2,3.8,4,0
SF38,거문도,20210826,AM,25.0,25.0,25.0,1.5,1.7,1.9,3,0
SF38,거문도,20210826,PM,25.0,26.0,27.0,1.3,1.5,1.8,3,0
SF38,거문도,20210827,AM,27.0,27.0,27.0,5.5,5.7,5.9,4,0
SF38,거문도,20210827,PM,27.0,27.0,27.0,2.7,4.4,5.5,1,0
SF38,거문도,20210828,AM,26.0,26.5,27.0,3.8,4.5,5.2,4,0
SF38,거문도,20210828,PM,27.0,27.0,27.0,2.6,3.2,3.8,4,0
SF39,거문도,20210826,AM,25.0,25.0,25.0,1.5,1.7,1.9,3,0
SF39,거문도,20210826,PM,25.0,26.0,27.0,1.3,1.5,1.8,3,0
SF39,거문도,20210827,AM,27.0,27.0,27.0,5.5,5.7,5.9,4,0
SF39,거문도,20210827,PM,27.0,27.0,27.0,2.7,4.4,5.5,1,0
SF39,거문도,20210828,AM,26.0,26.5,27.0,3.8,4.5,5.2,4,0
SF39,거문도,20210828,PM,27.0,27.0,27.0,2.6,3.2,3.8,4,0
SF14,거제도,20210826,AM,26.0,27.0,28.0,1.9,2.1,2.4,1,20.7
SF14,거제도,20210826,PM,26.0,27.3,28.0,1.9,2.7,3.3,3,0
SF14,거제도,20210827,AM,26.0,27.0,28.0,1.5,2.5,3.5,4,0
SF14,거제도,20210827,PM,27.0,27.7,28.0,3.5,4.1,4.7,4,0
SF14,거제도,20210828,AM,25.0,25.5,26.0,1.2,1.4,1.7,4,0
SF14,거제도,20210828,PM,26.0,26.3,27.0,1.2,2.3,3.0,4,2.1
SF11,국화도,20210826,AM,26.0,27.5,29.0,4.9,5.2,5.6,4,0
SF11,국화도,20210826,PM,26.0,27.7,29.0,3.9,5.0,5.6,4,0
SF11,국화도,20210827,AM,25.0,25.0,25.0,1.7,5.4,9.1,4,0.5
SF11,국화도,20210827,PM,22.0,23.3,25.0,0.5,3.7,9.1,4,0.6
SF11,국화도,20210828,AM,24.0,25.0,26.0,0.7,1.2,1.7,4,0
SF11,국화도,20210828,PM,24.0,25.7,27.0,1.7,2.8,3.5,4,0
SF56,김녕,20210826,AM,27.0,28.0,29.0,0.9,1.5,2.1,3,0
SF56,김녕,20210826,PM,28.0,29.0,30.0,0.7,1.7,2.4,3,0
SF56,김녕,20210827,AM,28.0,29.0,30.0,2.8,3.0,3.3,1,0
SF56,김녕,20210827,PM,28.0,29.3,30.0,3.3,3.5,3.9,1,0
SF56,김녕,20210828,AM,28.0,28.5,29.0,1.3,1.8,2.3,3,0
SF56,김녕,20210828,PM,27.0,28.3,29.0,0.9,1.3,1.8,4,0
SF57,김녕,20210826,AM,27.0,28.0,29.0,0.9,1.5,2.1,3,0
SF57,김녕,20210826,PM,28.0,29.0,30.0,0.7,1.7,2.4,3,0
SF57,김녕,20210827,AM,28.0,29.0,30.0,2.8,3.0,3.3,1,0
SF57,김녕,20210827,PM,28.0,29.3,30.0,3.3,3.5,3.9,1,0
SF57,김녕,20210828,AM,28.0,28.5,29.0,1.3,1.8,2.3,3,0
SF57,김녕,20210828,PM,27.0,28.3,29.0,0.9,1.3,1.8,4,0
SF58,김녕,20210826,AM,27.0,28.0,29.0,0.9,1.5,2.1,3,0
SF58,김녕,20210826,PM,28.0,29.0,30.0,0.7,1.7,2.4,3,0
SF58,김녕,20210827,AM,28.0,29.0,30.0,2.8,3.0,3.3,1,0
SF58,김녕,20210827,PM,28.0,29.3,30.0,3.3,3.5,3.9,1,0
SF58,김녕,20210828,AM,28.0,28.5,29.0,1.3,1.8,2.3,3,0
SF58,김녕,20210828,PM,27.0,28.3,29.0,0.9,1.3,1.8,4,0
SF59,김녕,20210826,AM,27.0,28.0,29.0,0.9,1.5,2.1,3,0
SF59,김녕,20210826,PM,28.0,29.0,30.0,0.7,1.7,2.4,3,0
SF59,김녕,20210827,AM,28.0,29.0,30.0,2.8,3.0,3.3,1,0
SF59,김녕,20210827,PM,28.0,29.3,30.0,3.3,3.5,3.9,1,0
SF59,김녕,20210828,AM,28.0,28.5,29.0,1.3,1.8,2.3,3,0
