FC_AREA,DATE,HR,MEAN_TEMP,TEMP_SCRE,MEAN_WSPD,WSPD_SCRE,MEAN_SST,SST_SCRE,MEAN_WHT,WAVE_SCRE,MUL,MUL_SCRE,MEAN_CURR,CURR_SCRE,MEAN_SKY,SKY_SCRE,CARNIVAL_NUM,MEAN_RAIN,WARN_SEA,WARN_LAND,FINAL_SCRE,SCRE_CLASS
NW,20210826,AM,26.5,15.3,4.2,17.6,27.0,4.1,0.6,7.0,11.0,2.4,0.2,2.9,1.0,26.5,6,0.0,-,-,87.8,매우좋음
NW,20210826,PM,26.9,14.6,5.0,16.2,27.5,3.9,0.5,7.5,11.0,2.4,0.2,2.9,1.0,26.5,6,0.0,-,-,86.0,매우좋음
NW,20210827,AM,27.6,13.3,7.8,11.1,27.0,4.1,0.9,5.5,12.0,3.8,0.2,2.9,1.0,26.5,6,0.0,-,-,79.2,매우좋음
NW,20210827,PM,27.7,13.1,8.4,10.1,27.2,4.0,1.0,5.0,12.0,3.8,0.3,2.0,1.0,26.5,6,0.0,-,-,76.5,매우좋음
NW,20210828,AM,27.3,13.8,7.8,11.1,27.1,4.0,1.0,5.0,13.0,3.8,0.2,2.9,1.0,26.5,6,0.0,-,-,79.1,매우좋음
NW,20210828,PM,27.3,13.8,7.7,11.3,27.4,3.9,1.0,5.0,13.0,3.8,0.2,2.9,1.0,26.5,6,0.0,-,-,79.2,매우좋음
NW,20210829,DY,26.1,16.0,3.7,18.5,27.7,3.8,0.4,6.4,14.0,3.8,0.1,3.8,1.0,26.5,6,0.0,-,-,90.8,매우좋음
NW,20210830,DY,26.6,15.1,5.6,15.1,27.5,3.9,0.5,7.5,15.0,4.8,0.1,3.8,1.0,26.5,6,0.0,-,-,88.7,매우좋음
NW,20210831,DY,25.8,16.5,3.6,18.7,27.8,3.8,0.3,6.4,1.0,4.8,0.1,3.8,1.0,26.5,6,0.0,-,-,92.5,매우좋음
NW,20210901,DY,26.5,15.3,4.4,17.3,28.0,3.7,0.2,6.4,2.0,4.8,0.1,3.8,1.0,26.5,4,0.0,-,-,85.8,매우좋음
SW,20210826,AM,26.8,14.2,3.2,18.7,26.3,5.1,1.0,6.1,11.0,2.6,0.4,1.2,1.0,24.8,6,0.0,-,-,84.7,매우좋음
SW,20210826,PM,27.0,13.8,3.6,18.0,27.1,4.7,0.9,6.7,11.0,2.6,0.7,0.0,1.0,24.8,6,0.0,-,-,82.6,매우좋음
SW,20210827,AM,25.6,16.2,4.8,15.9,26.6,5.0,1.3,4.3,12.0,4.2,0.5,0.1,1.0,24.8,6,0.0,-,-,82.5,매우좋음
SW,20210827,PM,25.7,16.1,5.4,14.9,27.0,4.8,1.4,3.7,12.0,4.2,0.6,0.0,1.0,24.8,6,0.0,-,-,80.5,매우좋음
SW,20210828,AM,25.7,16.1,4.7,16.1,26.8,4.9,1.2,4.9,13.0,4.2,0.5,0.1,1.0,24.8,6,0.0,-,-,83.1,매우좋음
SW,20210828,PM,26.0,15.5,4.4,16.6,27.2,4.7,1.1,5.5,13.0,4.2,0.5,0.1,1.0,24.8,6,0.0,-,-,83.4,매우좋음
SW,20210829,DY,25.5,16.4,3.2,18.7,27.4,4.6,0.5,9.2,14.0,4.2,0.4,1.2,1.0,24.8,6,0.0,-,-,91.1,매우좋음
SW,20210830,DY,25.1,17.1,3.5,18.1,27.8,4.4,0.7,7.9,15.0,5.2,0.3,2.2,1.0,24.8,6,0.0,-,-,91.7,매우좋음
