STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
HS1,대천해수욕장,20210828,AM,24.0,24.5,25.0,0.3,1.1,1.8,4,0
HS1,대천해수욕장,20210828,PM,24.0,24.7,25.0,0.3,2.0,2.9,4,0
HS1,대천해수욕장,20210829,AM,23.0,24.0,25.0,2.8,2.9,3.0,4,1.9
HS1,대천해수욕장,20210829,PM,25.0,25.0,25.0,1.0,1.9,3.0,4,13.7
HS1,대천해수욕장,20210830,AM,24.0,24.5,25.0,6.4,7.2,8.1,4,0
HS1,대천해수욕장,20210830,PM,25.0,25.3,26.0,3.0,4.7,6.4,4,0
HS2,춘장대해수욕장,20210828,AM,24.0,24.5,25.0,0.2,1.4,2.5,4,0
HS2,춘장대해수욕장,20210828,PM,25.0,25.0,25.0,0.2,2.6,4.3,4,0
HS2,춘장대해수욕장,20210829,AM,24.0,24.0,24.0,3.5,3.6,3.7,4,14
HS2,춘장대해수욕장,20210829,PM,24.0,24.7,25.0,1.4,2.4,3.7,4,16.5
HS2,춘장대해수욕장,20210830,AM,24.0,25.0,26.0,8.8,8.8,8.8,4,0.5
HS2,춘장대해수욕장,20210830,PM,25.0,25.7,26.0,5.0,6.8,8.8,4,0
HS3,무창포해수욕장,20210828,AM,24.0,24.5,25.0,0.2,1.2,2.1,4,0
HS3,무창포해수욕장,20210828,PM,24.0,24.7,25.0,0.2,2.2,3.4,4,0
HS3,무창포해수욕장,20210829,AM,23.0,24.0,25.0,3.3,3.3,3.4,4,2.7
HS3,무창포해수욕장,20210829,PM,25.0,25.0,25.0,1.5,2.3,3.4,4,15.3
HS3,무창포해수욕장,20210830,AM,24.0,25.0,26.0,8.1,8.6,9.0,4,0.5
HS3,무창포해수욕장,20210830,PM,25.0,25.7,26.0,3.9,6.0,8.1,4,0
HS4,꽃지해수욕장,20210828,AM,23.0,24.0,25.0,1.1,1.2,1.3,4,0
HS4,꽃지해수욕장,20210828,PM,24.0,24.7,25.0,1.1,1.6,2.1,4,0
HS4,꽃지해수욕장,20210829,AM,23.0,24.0,25.0,3.4,3.5,3.6,4,0
HS4,꽃지해수욕장,20210829,PM,24.0,24.7,25.0,1.6,2.4,3.6,4,1.7
HS4,꽃지해수욕장,20210830,AM,24.0,24.5,25.0,2.5,4.5,6.5,4,0
HS4,꽃지해수욕장,20210830,PM,24.0,24.7,25.0,0.2,1.2,2.5,4,0
HS5,만리포해수욕장,20210828,AM,23.0,23.5,24.0,0.9,1.6,2.4,4,0
