STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
SD1,진도,20210709,AM,26.0,27.0,28.0,2.8,3.2,3.6,4,0
SD1,진도,20210709,PM,26.0,27.3,28.0,3.6,4.0,4.9,4,0
SD1,진도,20210710,AM,26.0,26.5,27.0,3.5,4.0,4.5,4,3
SD1,진도,20210710,PM,26.0,26.7,27.0,3.8,4.2,4.5,4,0.5
SD1,진도,20210711,AM,26.0,27.0,28.0,3.3,3.5,3.6,4,0
SD1,진도,20210711,PM,27.0,28.0,29.0,3.3,3.6,3.8,4,0
SD2,무창포,20210709,AM,24.0,25.0,26.0,1.3,1.4,1.4,4,0
SD2,무창포,20210709,PM,24.0,25.3,26.0,1.3,3.4,4.6,4,0
SD2,무창포,20210710,AM,25.0,25.5,26.0,1.4,2.1,2.9,4,0
SD2,무창포,20210710,PM,25.0,25.7,26.0,1.4,3.1,4.4,4,0
SD2,무창포,20210711,AM,25.0,25.5,26.0,2.3,2.5,2.7,4,0
SD2,무창포,20210711,PM,25.0,25.7,26.0,2.3,2.9,3.8,4,0
SD4,제부도,20210709,AM,24.0,24.5,25.0,1.4,1.7,2.0,4,0
SD4,제부도,20210709,PM,24.0,25.0,26.0,1.4,3.2,4.3,4,0
SD4,제부도,20210710,AM,25.0,26.0,27.0,1.8,1.9,2.0,4,0
SD4,제부도,20210710,PM,25.0,26.3,27.0,1.8,2.9,3.5,4,0
SD4,제부도,20210711,AM,25.0,26.0,27.0,2.5,3.6,4.7,4,9.5
SD4,제부도,20210711,PM,26.0,26.7,27.0,2.1,3.6,4.7,4,0
SD5,서건도,20210709,AM,27.0,27.5,28.0,3.2,3.5,3.9,4,0.5
SD5,서건도,20210709,PM,27.0,27.7,28.0,3.9,4.8,6.2,4,0
SD5,서건도,20210710,AM,27.0,27.0,27.0,4.1,4.7,5.3,4,0.5
SD5,서건도,20210710,PM,27.0,27.3,28.0,4.1,4.2,4.3,4,2.5
SD5,서건도,20210711,AM,28.0,28.0,28.0,3.3,3.3,3.4,4,9.6
SD5,서건도,20210711,PM,28.0,28.0,28.0,3.3,3.5,3.7,4,9.1
SD6,실미도,20210709,AM,23.0,23.5,24.0,2.0,2.4,2.8,4,0
SD6,실미도,20210709,PM,23.0,24.0,25.0,2.0,2.5,3.3,4,0
SD6,실미도,20210710,AM,23.0,24.5,26.0,2.2,2.5,2.7,4,0
SD6,실미도,20210710,PM,24.0,25.0,26.0,2.2,2.4,2.5,4,0
SD6,실미도,20210711,AM,24.0,24.5,25.0,2.8,3.1,3.4,4,3.5
SD6,실미도,20210711,PM,24.0,24.7,25.0,2.8,3.5,4.4,3,0
SD7,하섬,20210709,AM,24.0,25.0,26.0,1.4,1.6,1.9,4,0
SD7,하섬,20210709,PM,25.0,25.7,26.0,1.9,3.8,5.1,4,0
SD7,하섬,20210710,AM,25.0,26.0,27.0,2.8,3.0,3.2,4,0
SD7,하섬,20210710,PM,26.0,26.7,27.0,2.8,3.6,4.3,4,0
SD7,하섬,20210711,AM,25.0,25.5,26.0,2.1,2.2,2.2,4,0
SD7,하섬,20210711,PM,26.0,26.7,27.0,2.2,2.8,3.6,4,0
SD8,웅도,20210709,AM,24.0,24.5,25.0,0.8,1.4,1.9,4,0
